iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,cost_mean,cost_std,cost_max,cost_min,rollout_success,step,time_vpg,time_npg,kl_dist,surr_improvement,surr_cost_improvement,running_score,success_rate,average_cost,num_samples,time_VF,VF_error_before,VF_error_after,time_cost_VF,VF_cost_error_before,VF_cost_error_after,eval_score,eval_success,eval_avg_cost
0,4.932919502258301,-2.189331519590652,10.572332655125354,69.28189909969876,-8.37675882200692,1.8478500000000009,0.26326199402876144,2.6499999999999986,0.7800000000000005,0.0,1.0,0.026131868362426758,0.7288522720336914,0.00995321,0.013103862,-0.020906249,-2.189331519590652,0.0,1.8478499999999993,40000,0.8672888278961182,0.9991839678641212,0.823054597644778,0.8152127265930176,1.013231819802422,0.030990192920306543,-4.560869976961637,0.0,1.7915999999999999
1,4.955993890762329,-3.584464089194327,5.992639221446925,37.079520789034135,-14.270663441583514,1.8709500000000008,0.2426635479424122,2.9599999999999853,0.9700000000000006,0.0,1.0,0.023886919021606445,0.7748293876647949,0.009884368,0.010717165,-0.021641487,-2.3288447765510196,0.0,1.8709500000000003,40000,1.9508495330810547,0.9855450763802656,0.6904649682606846,1.597045660018921,0.024423408786745596,0.021854114987311265,-4.334979731222485,0.0,1.7564
2,4.956318378448486,-3.113783549815249,6.762996352852349,53.82051793660052,-7.8187495012474315,1.8358500000000009,0.24486991954913478,2.4499999999999917,0.47000000000000025,0.0,0.9,0.02421712875366211,0.6404833793640137,0.00815237,0.012184567,-0.019856416,-2.4073386538774426,0.0,1.8358500000000004,40000,1.9186768531799316,0.8189677280922374,0.7224936918028007,1.5926852226257324,0.023811182531085048,0.023427715489993988,-4.00565362122154,0.0,1.7112
3,4.958242177963257,-1.540186830687048,11.92767933047906,65.5136789128738,-8.569865969169015,1.7605500000000012,0.30294751608158105,2.6700000000000017,0.5000000000000002,0.0,0.9,0.025020599365234375,0.6404650211334229,0.008145091,0.01224617,-0.019709997,-2.3206234715584033,0.0,1.76055,40000,2.0771543979644775,0.8847432247395357,0.6106392667511604,1.851830244064331,0.04001348436456224,0.037152853824034375,-3.880748422031008,0.0,1.6872
4,4.9489686489105225,-2.080648195360732,10.82315137765267,71.61166508731965,-7.8197105479638465,1.7220000000000013,0.25294861138183783,2.259999999999996,0.5100000000000002,0.0,1.0,0.025379419326782227,0.7002744674682617,0.009996066,0.012881218,-0.021143321,-2.2966259439386363,0.0,1.722000000000001,40000,2.07493257522583,0.8289715748806955,0.689383803828013,1.9695019721984863,0.03188579605415261,0.031233276401611915,-3.601287103141325,0.0,1.6615999999999997
5,5.05836296081543,-0.7959459032320418,12.557040803755013,78.39384345034681,-7.141228280732718,1.664600000000001,0.3052897639947991,2.1699999999999977,0.2800000000000001,0.0,0.9,0.025681018829345703,0.703803539276123,0.008146469,0.012853377,-0.018858349,-2.146557939867977,0.0,1.6646000000000003,40000,2.129396915435791,0.7108635760333549,0.5838077232335188,2.0824391841888428,0.049620070675587075,0.044415913503611744,-3.4650677300592396,0.0,1.5739999999999994
6,5.062032461166382,-1.1588074883221597,18.126396392235886,222.84979469289493,-7.176195023836158,1.6589500000000013,0.27509525168566634,2.099999999999999,0.16,0.0,1.0,0.023684978485107422,0.6425347328186035,0.009984392,0.008203975,-0.021470748,-2.047782894713395,0.0,1.6589500000000006,40000,2.11564302444458,0.7775944030964356,0.559842747864878,2.054567337036133,0.0370291222788793,0.036073231511873444,-0.9606167215746321,0.0,1.4188
7,4.9501543045043945,-1.6296340605529533,9.735100576174503,63.274822442680104,-9.478011367627659,1.6135000000000013,0.27115632022875685,1.9400000000000015,0.34000000000000014,0.0,1.0,0.025983572006225586,0.6847915649414062,0.009901905,0.010958063,-0.020741623,-2.005968011297351,0.0,1.6135,40000,2.1133944988250732,0.9135452187176765,0.5420616542331538,2.0809779167175293,0.041104056818031406,0.04018461315926314,-2.2644841347453526,0.0,1.4024
8,5.064987421035767,0.7074513334206077,28.254052351050856,364.4955882652351,-8.350335386461122,1.568300000000001,0.3168203118488462,2.109999999999999,0.08,0.5,0.9,0.027159690856933594,0.6859409809112549,0.008113602,0.007073877,-0.019355886,-1.734626076825555,0.5,1.5683,40000,2.0529239177703857,0.7874323861322498,0.5701307291190355,2.097879648208618,0.051786738259670076,0.04847717342191396,-1.827199572387382,0.0,1.3239999999999998
9,5.066948652267456,-0.9993562086986166,12.808485947551155,85.00744071739807,-9.076252484750185,1.5852500000000014,0.29646574422688393,2.1700000000000017,0.34000000000000014,0.0,0.9,0.02603292465209961,0.6786391735076904,0.00813677,0.0079177,-0.018894343,-1.6610990900128613,0.0,1.5852499999999994,40000,2.0740413665771484,1.459061803056709,0.47711692891472635,2.0047683715820312,0.04752543153863712,0.04335891538949127,0.4706106562274514,0.0,1.2567999999999997
10,5.058937311172485,0.4853357469617755,16.106306147696035,95.8781864999789,-7.296540095608428,1.530300000000001,0.320020171239252,1.9500000000000015,0.24000000000000007,0.0,0.9,0.026090621948242188,0.6841094493865967,0.008114778,0.01083473,-0.01928048,-1.4464556063153977,0.0,1.5303,40000,2.0456130504608154,0.6006692882212126,0.4197552987046647,1.7082195281982422,0.05613245977084026,0.05303749645234765,-3.5017846362412417,0.0,1.1944000000000001
11,5.063202619552612,3.1219691546593924,53.10762252987125,726.6169279424057,-9.338209952195196,1.5527000000000009,0.31580169410565256,2.0899999999999994,0.2900000000000001,0.5,1.0,0.025756359100341797,0.6879184246063232,0.009999691,0.0050958954,-0.020768953,-0.9896131302179187,0.5,1.5526999999999993,40000,2.0310049057006836,0.8524608177735938,0.536391996891431,1.8113212585449219,0.05255149737298416,0.05097893509799952,-3.0327252553032724,0.0,1.2120000000000002
12,4.9629905223846436,-0.6550335271897109,12.859591685532587,86.8492410770126,-8.340356427424808,1.5284000000000009,0.3208433262513032,1.9300000000000015,0.09999999999999999,0.0,1.0,0.02649855613708496,0.6841821670532227,0.009985276,0.005038886,-0.02104972,-0.956155169915098,0.0,1.528400000000001,40000,2.0213708877563477,1.8651085551126372,0.685028260978086,1.743955373764038,0.05373733255960556,0.050515231821469164,-2.3702079619328353,0.0,1.154
