iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,cost_mean,cost_std,cost_max,cost_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,average_cost,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success,eval_avg_cost
0,4.9338929653167725,-2.189331519590652,10.572332655125354,69.28189909969876,-8.37675882200692,1.8478500000000009,0.26326199402876144,2.6499999999999986,0.7800000000000005,0.0,0.858385016278508,0.02,0.02629542350769043,0.6444821357727051,0.00993004,0.025410837,-2.189331519590652,0.0,1.8478499999999993,40000,0.6629679203033447,0.9991839678641212,0.823054597644778,-4.62097707857675,0.0,1.8060000000000003
1,4.8599770069122314,-3.8648670684959687,6.27728418401116,52.49320504809701,-11.383263776142172,1.9074000000000007,0.2719508043746135,3.3899999999999926,0.9200000000000006,0.0,0.9073943123157324,0.02,0.02519512176513672,0.6603047847747803,0.009949584,0.022436395,-2.3568850744811836,0.0,1.9073999999999995,40000,1.8003523349761963,1.0065141562187374,0.6776656006391081,-4.350912484580427,0.0,1.7704000000000002
2,4.855894327163696,-3.2453639681022355,7.769482816484562,83.34353414837648,-8.183244157700507,1.9037500000000005,0.2643623223910685,2.749999999999995,0.5000000000000002,0.0,0.8148096553651207,0.02,0.026279449462890625,0.6416091918945312,0.008100139,0.020319883,-2.4457329638432888,0.0,1.903749999999999,40000,2.1815285682678223,0.8390098652492048,0.7287772124031826,-3.20866748016709,0.0,1.7624000000000002
3,4.9633259773254395,-2.2490965474539673,11.327762696261862,90.18800350054138,-7.8587336168046384,1.8696000000000006,0.34253005707528694,3.630000000000003,0.5200000000000002,0.0,0.8351474714975491,0.02,0.027852773666381836,0.6811220645904541,0.0082508195,0.020478426,-2.4260693222043566,0.0,1.8695999999999997,40000,2.1192281246185303,0.7513584022355955,0.651982152428242,-3.8074301445274568,0.0,1.7643999999999997
4,4.9514899253845215,-1.4709902812775175,14.05594962290978,125.5218902389156,-7.766223396767483,1.8256500000000009,0.31173799495730276,3.2499999999999942,0.5400000000000003,0.0,0.9326478345176183,0.02,0.026128292083740234,0.6591856479644775,0.009946948,0.022675049,-2.3305614181116727,0.0,1.825649999999999,40000,2.086965799331665,0.7609560133918732,0.6005941619417003,-3.5783733312452197,0.0,1.6887999999999999
5,4.964257478713989,-0.718369114932059,12.719496000877953,70.71159514115537,-8.334069680385594,1.795800000000001,0.29064301126983905,2.629999999999988,0.5900000000000003,0.0,0.775904333335977,0.02,0.026152849197387695,0.6821000576019287,0.008190452,0.02054244,-2.1693421877937116,0.0,1.795799999999999,40000,2.1289055347442627,0.8504961418629178,0.6461691998135416,-2.6885808690337374,0.0,1.6955999999999996
6,4.967755079269409,0.1409700357186268,19.54241887169717,177.55392292144052,-7.993496962398663,1.798550000000001,0.2841942953333154,2.549999999999998,0.5000000000000002,0.0,0.8007567161533654,0.02,0.025770187377929688,0.678591251373291,0.009833557,0.030642902,-1.938310965442478,0.0,1.7985499999999994,40000,2.112258195877075,0.8584400754525251,0.7516589698874097,-2.4436040878105203,0.0,1.7107999999999999
7,4.966808795928955,2.523299976345021,37.256695265162456,463.3242263017542,-11.01776443076783,1.780050000000001,0.2825800727227593,2.389999999999993,0.5500000000000003,0.5,0.8587591615631971,0.02,0.02570819854736328,0.6659572124481201,0.008209107,0.02255493,-1.492149871263728,0.5,1.7800499999999984,40000,2.0560481548309326,0.863540454872738,0.7267633725415986,-0.37085123432651623,0.0,1.6368
8,4.960351943969727,0.23658077957428303,18.31239629285797,169.50493588395267,-7.401085350129812,1.7971500000000011,0.3223652858171921,3.740000000000003,0.37000000000000016,0.0,0.7601133501670035,0.02,0.022670984268188477,0.634620189666748,0.008206107,0.02100698,-1.319276806179927,0.0,1.7971500000000002,40000,2.059704303741455,0.7722371607315461,0.6277441923823883,-0.008793047034389616,0.0,1.5963999999999998
9,4.965951204299927,0.1688043939245162,23.328677348550123,286.8929179623763,-9.304234671475209,1.7943000000000007,0.28722205695245573,2.549999999999992,0.4200000000000002,0.0,0.9965471244190752,0.02,0.025053739547729492,0.6139745712280273,0.009987246,0.021581933,-1.1704686861694826,0.0,1.7943000000000005,40000,1.8144257068634033,0.8172244830639745,0.6783787032417913,6.107292843467872,0.0,1.5867999999999998
10,4.963109731674194,2.5541035073586413,35.4130996914264,435.5297867640343,-7.878914181123395,1.7756000000000012,0.30414575453226345,2.799999999999994,0.5400000000000001,0.0,0.7176526446205291,0.02,0.025345325469970703,0.6377389430999756,0.008269615,0.026028471,-0.7980114668166703,0.0,1.7755999999999992,40000,2.0296103954315186,0.86440605839053,0.7172438973369307,3.0955918467791905,0.0,1.6275999999999993
11,4.848090887069702,1.7657766573858242,26.973688331170177,325.80065518892434,-8.91808446650237,1.8049500000000007,0.30258552096886543,2.5599999999999947,0.37000000000000016,0.5,0.7893931824254294,0.02,0.024298429489135742,0.6353802680969238,0.008145545,0.023796622,-0.5416326543964208,0.5,1.8049500000000007,40000,1.946777582168579,0.8232616829058247,0.6109727525931159,3.9577417440708937,0.0,1.5839999999999999
12,4.955022811889648,10.188962229850212,89.08300044055822,896.8013017244913,-8.070967826556862,1.800300000000001,0.336225980554745,3.0,0.4400000000000002,1.0,0.9421522017217657,0.02,0.02451610565185547,0.6409912109375,0.008316373,0.018876735,0.5314268340282424,1.0,1.8003,40000,1.9667673110961914,0.8867024292230059,0.7634778372490788,0.010070488860422912,0.0,1.5611999999999997
13,4.965099334716797,1.7965708834642298,20.788286880081902,137.69130948237895,-13.88932642491334,1.7646000000000008,0.33045247767266017,2.339999999999994,0.2900000000000001,0.0,0.7976103154129209,0.02,0.02550482749938965,0.6371963024139404,0.00815175,0.01983338,0.6579412389718412,0.0,1.7645999999999993,40000,1.9551739692687988,2.0222672773644805,0.6477975426102519,6.531562594190042,0.0,1.5808000000000002
14,4.859265565872192,2.436277506808076,37.74833360476524,371.4763443485649,-11.489659463288522,1.810050000000001,0.2631814915604815,2.4899999999999927,0.6500000000000004,0.5,0.6988498415141648,0.02,0.025933265686035156,0.6391818523406982,0.008206325,0.028157713,0.8357748657554647,0.5,1.81005,40000,1.9207534790039062,0.7642996226248904,0.5718460762530496,8.691059533617352,0.0,1.6267999999999996
15,4.962722063064575,4.528818976386816,43.88620829647177,500.1255831959793,-15.194405615649949,1.7924500000000012,0.2846497804320247,2.5099999999999905,0.3200000000000001,0.5,0.8734072972025043,0.02,0.02605152130126953,0.6337852478027344,0.009985159,0.022507874,1.2050792768185998,0.5,1.79245,40000,1.938976764678955,0.8173128162437153,0.6473220803913559,6.497632403026602,0.0,1.6439999999999995
16,5.063432693481445,7.587051603119278,58.07689017861704,521.6355074504506,-9.402277050443733,1.8014500000000009,0.33338625871502203,2.9299999999999935,0.3900000000000002,1.0,0.9734983281521788,0.02,0.02670598030090332,0.6879537105560303,0.009943616,0.022619875,1.8432765094486676,1.0,1.8014499999999989,40000,2.2610814571380615,0.7774054205098947,0.5430064191145522,4.410616266534181,0.0,1.6307999999999998
17,4.9476447105407715,3.116805175973523,36.78900892654823,391.1831500135855,-12.289129112104813,1.766900000000001,0.3069224494884661,2.389999999999993,0.5200000000000002,0.0,0.7523615388780744,0.02,0.0330052375793457,0.6737327575683594,0.008181606,0.021429466,1.970629376101153,0.0,1.7669000000000008,40000,2.1727912425994873,0.7925350447911913,0.5134977085395888,5.33807946072532,0.0,1.6675999999999993
18,5.054114580154419,5.729976477711305,41.714830023975345,334.1747544043236,-8.079406363342205,1.756900000000001,0.3471403030476293,2.8399999999999954,0.5300000000000002,0.0,0.8469161482895521,0.02,0.026625871658325195,0.671358585357666,0.008120595,0.019429335,2.3465640862621684,0.0,1.7568999999999986,40000,2.0682687759399414,0.7238225618601987,0.5775973974943139,8.277750982072568,0.0,1.6503999999999999
19,4.860192060470581,6.001423584932898,36.4356830997059,294.3686734851069,-14.239651894966537,1.7213000000000012,0.3579529438348008,2.3099999999999947,0.49000000000000027,0.0,0.7976855883015717,0.02,0.026025056838989258,0.6575376987457275,0.008111906,0.020777844,2.7120500361292414,0.0,1.7213000000000003,40000,1.8894572257995605,0.7994363284799392,0.5251321531018318,25.243118340728458,4.0,1.6187999999999996
20,4.960652589797974,3.0190380509288537,35.04451046648913,422.8333767592008,-8.502017712138935,1.7631000000000012,0.2600411313619442,2.3599999999999937,0.6300000000000003,0.0,0.9262308451427654,0.02,0.025231361389160156,0.6607394218444824,0.009938408,0.023315856,2.742748837609203,0.0,1.7630999999999992,40000,1.8573660850524902,0.9752959368288657,0.7819041229322928,5.044025501917481,0.0,1.7067999999999994
21,5.0647132396698,6.70290424351926,35.47867412623172,337.3407430955932,-11.44771166489211,1.6861500000000011,0.3848670906949569,2.510000000000002,0.25000000000000006,0.0,0.8506265736431439,0.02,0.02693963050842285,0.7030689716339111,0.008149873,0.021112889,3.138764378200209,0.0,1.6861499999999987,40000,1.90997314453125,0.726064572865735,0.5513695818212695,10.59609852215008,0.0,1.6695999999999998
22,4.963516473770142,12.85488293405381,68.5427091691453,541.4924000609309,-12.16044685228726,1.7080500000000012,0.3582341378205043,2.3200000000000003,0.4400000000000002,1.0,0.8289305916813955,0.02,0.025573015213012695,0.6574010848999023,0.008100584,0.021800734,4.110376233785569,1.0,1.7080500000000003,40000,1.9433963298797607,0.8058671158447319,0.6268688115963094,7.210782876960812,0.0,1.6211999999999995
23,4.964979410171509,3.997160622005745,29.6639386707818,316.0815776472014,-13.206492580097837,1.741550000000001,0.3153190408142205,2.5000000000000018,0.3300000000000001,0.0,0.7984061047905355,0.02,0.024511098861694336,0.6401329040527344,0.008122955,0.020336574,4.099054672607587,0.0,1.74155,40000,1.9326090812683105,1.3224745387611163,0.732649221035879,32.659660937888695,0.0,1.5767999999999995
24,4.966708660125732,12.968517197657311,55.241183015927426,442.0548505434202,-15.868588329373026,1.7033000000000014,0.3092056112039368,2.1699999999999977,0.5200000000000002,0.0,0.8558526640527486,0.02,0.02590632438659668,0.631556510925293,0.009911406,0.025777366,4.98600092511256,0.0,1.7032999999999998,40000,1.8764972686767578,0.7410982034121382,0.5414983510083771,12.72707864585363,0.0,1.6203999999999996
25,4.951925039291382,20.733431525154238,109.39806701435043,884.1338795015131,-11.294279770505005,1.7021000000000013,0.3480755521434967,2.3699999999999934,0.37000000000000016,1.5,0.7958014714189705,0.02,0.025536060333251953,0.6430816650390625,0.00812462,0.022640688,6.560743985116727,1.5,1.7020999999999995,40000,1.817044973373413,0.779159523495921,0.49244424975226514,22.52995293060078,0.0,1.5456
26,4.957244634628296,14.734866399493084,73.62613509476431,661.7708170580514,-13.257709902564729,1.710250000000001,0.38297054390644725,2.4099999999999926,0.2700000000000001,1.0,0.8206327038254049,0.02,0.02569270133972168,0.6339149475097656,0.008218362,0.020359984,7.378156226554363,1.0,1.7102499999999987,40000,1.8287842273712158,1.1480744110281915,0.643259471815884,45.61733727757718,4.0,1.5179999999999998
27,4.964843988418579,24.41838465800296,123.71356255535916,1540.8328670834935,-13.041790945807216,1.6829000000000014,0.3757240875962042,2.339999999999994,0.4400000000000002,1.0,0.9283265641636237,0.02,0.026374101638793945,0.6339700222015381,0.009856682,0.02232057,9.082179069699224,1.0,1.6828999999999994,40000,1.8246312141418457,0.8116519924556057,0.7017375128159865,37.17737672907892,0.0,1.5143999999999997
28,5.056363344192505,14.326171499183138,67.43136830200332,563.9927679279165,-12.60983960764554,1.6818500000000012,0.3916032143637233,2.539999999999999,0.18000000000000002,1.0,0.9825012457795358,0.02,0.025106191635131836,0.6653845310211182,0.0099523235,0.02029374,9.606578312647617,1.0,1.6818500000000005,40000,1.8488693237304688,1.351294525008408,0.4987378178588833,16.506671380861963,0.0,1.5236
29,4.962711811065674,10.250991333469974,57.798720125616406,622.0376432547414,-11.449314640825778,1.7030500000000013,0.3524176464083491,2.1899999999999973,0.4400000000000002,0.5,0.9249133112723422,0.02,0.025559425354003906,0.6763272285461426,0.009903815,0.0208779,9.671019614729854,0.5,1.7030500000000004,40000,1.8713419437408447,0.9326076499166388,0.5239436753004563,41.15393495482159,0.0,1.4603999999999997
30,5.055993318557739,15.983753521350895,78.30594316468185,815.9061103805434,-10.741512004004298,1.669800000000001,0.3953175432484627,2.2799999999999954,0.12999999999999998,1.0,0.9476183919092527,0.02,0.028890609741210938,0.6953260898590088,0.009988859,0.021765701,10.30229300539196,1.0,1.6697999999999993,40000,2.127610921859741,0.6936511672665411,0.440311300573623,49.95919344225809,8.0,1.4096000000000002
31,5.366722345352173,24.252407089361853,108.02239596239592,1159.1799379666393,-8.612247775954843,1.644350000000001,0.4289808591301017,2.429999999999998,0.35000000000000014,1.5,0.9136687276679036,0.02,0.03397083282470703,0.8831844329833984,0.009960008,0.02306579,11.697304413788949,1.5,1.6443499999999998,40000,2.4219589233398438,0.7659071559216302,0.6381315493823211,40.04143027229205,8.0,1.4196
32,5.150695323944092,28.291334371401472,113.60854363593364,858.8049188787904,-14.424713970105776,1.613300000000001,0.417423178561038,2.2500000000000018,0.17,3.0,0.9789144537470411,0.02,0.026338577270507812,0.6620008945465088,0.009964482,0.02066358,13.356707409550202,3.0,1.6132999999999997,40000,2.0094242095947266,0.6903517253818517,0.4948916183007311,51.78674562840962,4.0,1.4479999999999995
33,4.948747158050537,20.504727368483927,86.13122588930239,796.5846641131609,-13.386448173375923,1.649000000000001,0.4162763505172979,2.1799999999999975,0.25000000000000006,1.0,0.8560441701827943,0.02,0.02662515640258789,0.6500556468963623,0.008123835,0.01915422,14.071509405443575,1.0,1.648999999999999,40000,1.8821778297424316,0.7891365346859579,0.5407793910012225,102.44402341872882,16.0,1.4479999999999997
34,4.958336353302002,17.34360139092441,89.2143741167336,815.7244131407065,-14.202865501202453,1.6901000000000013,0.3506379756957312,2.1899999999999995,0.3000000000000001,2.0,0.9356287392661257,0.02,0.02661609649658203,0.6031713485717773,0.009965045,0.022342296,14.398718603991659,2.0,1.6900999999999997,40000,1.9414207935333252,0.716606881789624,0.500681762626794,22.751690055705108,0.0,1.4139999999999997
35,5.148258686065674,31.54204371873953,143.434274906807,1651.7798840449607,-11.79424272285151,1.603850000000001,0.4505648427252178,2.2299999999999964,0.09,2.5,0.961957366325801,0.02,0.025815963745117188,0.6425387859344482,0.009972476,0.021835217,16.113051115466448,2.5,1.603849999999999,40000,1.7984023094177246,0.7142991081652383,0.49733911919652535,16.479591631604432,0.0,1.4127999999999998
36,5.050204515457153,20.264597482091766,90.58648433765951,980.2107997377665,-13.660111355629159,1.628200000000001,0.4481191359448959,2.389999999999993,0.3000000000000001,1.0,0.791976289521707,0.02,0.02606821060180664,0.6623120307922363,0.008135698,0.020427056,16.52820575212898,1.0,1.6281999999999996,40000,1.853513479232788,0.7919391701074996,0.6420521444228506,42.72827544723172,4.0,1.4495999999999996
37,5.151237726211548,39.891642716956945,122.4108475611086,1085.365948043922,-13.313559868324447,1.552050000000001,0.47284912762952236,2.3299999999999943,0.19000000000000003,2.5,0.9463810684369228,0.02,0.025606632232666016,0.7182660102844238,0.009961663,0.02146824,18.864549448611776,2.5,1.5520499999999993,40000,2.019041061401367,0.8718587551366577,0.6552094262302279,24.554472987887824,4.0,1.4671999999999996
38,5.1685144901275635,21.012804535945097,65.10761174001694,483.93361088483766,-13.658911013435139,1.591300000000001,0.45367423334370693,2.2899999999999987,0.16,0.5,0.9156253405237303,0.02,0.025240421295166016,0.6420066356658936,0.009992509,0.022495734,19.079374957345106,0.5,1.591299999999999,40000,1.9086756706237793,0.7876885704994024,0.4763324710223265,34.9992713969208,0.0,1.3751999999999998
39,5.353912591934204,37.254167503165306,118.07142756035758,1103.1010145131645,-15.349789762806513,1.5453000000000012,0.4635190503096936,2.1699999999999977,0.3100000000000001,3.5,0.92982960409094,0.02,0.02515864372253418,0.6409800052642822,0.009916051,0.021435246,20.896854211927124,3.5,1.5453000000000001,40000,1.857328176498413,0.6242188976335001,0.4286892473231398,74.40386703852722,8.0,1.206
40,5.154327392578125,50.63993404861941,181.12393631514882,1374.2849536509966,-10.164664002821125,1.558950000000001,0.4685439120295987,2.199999999999998,0.2800000000000001,4.0,0.8601598551467032,0.02,0.02651238441467285,0.6661632061004639,0.008107317,0.019256473,23.871162195596355,4.0,1.5589500000000003,40000,1.8255865573883057,0.739006107968954,0.5100412966740291,106.57988880567734,8.0,1.2223999999999997
41,5.268495082855225,32.591289675738025,109.01483251576927,952.873164138632,-13.573815332541587,1.597700000000001,0.454293638520286,2.4200000000000004,0.22000000000000006,2.5,0.8824222952915587,0.02,0.025908946990966797,0.6622841358184814,0.0081371125,0.01874452,24.743174943610526,2.5,1.5977000000000003,40000,1.888840675354004,0.7527632515249784,0.4160743585630806,86.5362834006479,8.0,1.1980000000000002
42,5.269385099411011,40.78528732772479,123.87178502604031,965.7971692634482,-9.841313176689924,1.4974500000000013,0.48889364640993277,2.120000000000001,0.3100000000000001,3.0,0.897851083278453,0.02,0.026276588439941406,0.6651670932769775,0.009951757,0.023344845,26.347386182021953,3.0,1.4974500000000004,40000,1.8867928981781006,0.6621695564597846,0.46868073997971066,99.20270490924545,16.0,1.2215999999999996
43,5.156691312789917,35.19496720315204,102.73655081247851,900.3099778849514,-14.520700308411403,1.525950000000001,0.4772191294363631,2.2599999999999962,0.3100000000000001,2.0,0.8638335805043953,0.02,0.023838043212890625,0.6332428455352783,0.008210231,0.019289551,27.23214428413496,2.0,1.5259499999999997,40000,1.8500032424926758,0.7821667513838363,0.5647816473274402,147.59642681853694,8.0,1.1711999999999998
44,5.257452011108398,70.80297177018306,193.8215069529201,1355.394235160575,-11.325841634913214,1.4884500000000012,0.4803697508170143,2.19,0.35000000000000014,6.5,0.8893784699636664,0.02,0.02643299102783203,0.638498067855835,0.008143965,0.018664213,31.58922703273977,6.5,1.48845,40000,1.822904348373413,0.7145931474059123,0.49413999108316986,171.60232844969062,12.0,1.126
45,5.253986120223999,39.01151305049993,117.92399341871564,947.4470494810519,-14.402154690789077,1.495050000000001,0.5106779782798553,2.109999999999999,0.10999999999999999,2.5,0.9397967529347355,0.02,0.025476932525634766,0.6315743923187256,0.009997552,0.021556621,32.33145563451579,2.5,1.4950500000000002,40000,1.756392240524292,0.9713478806061557,0.5304425619169996,129.64138614895924,8.0,1.0260000000000002
46,5.3571937084198,65.27286100978469,173.10343961979873,1318.8137293739248,-9.624006096527763,1.416700000000001,0.5288980147438638,2.2900000000000005,0.2900000000000001,5.0,0.953619964913617,0.02,0.025374889373779297,0.6365072727203369,0.009931439,0.021914206,35.625596172042684,5.0,1.4166999999999996,40000,1.7713613510131836,0.7179826998190493,0.4349542165167607,220.024588446766,16.0,1.0128000000000001
47,5.36552357673645,68.27049145200012,187.32717927773498,1210.0632342313786,-13.83119747269405,1.405600000000001,0.5510586538654487,2.1799999999999975,0.18000000000000002,5.5,0.8670361670854575,0.02,0.025272607803344727,0.6341426372528076,0.008103371,0.018751113,38.89008570003843,5.5,1.405600000000001,40000,1.8282794952392578,0.6923727111795112,0.4347401129372464,213.06381125324177,20.0,0.9251999999999998
48,5.372820138931274,47.389288911723796,106.99834691937403,615.0525485234149,-12.40526632889878,1.4315000000000009,0.5171351370773412,2.1600000000000015,0.08,4.0,0.9500324736642787,0.02,0.027135610580444336,0.6301290988922119,0.009990821,0.02113419,39.740006021206966,4.0,1.4315000000000007,40000,1.8141207695007324,0.9500525235225097,0.535524992112991,293.4942457734999,28.0,0.9148000000000001
49,5.355185508728027,55.97753151119794,152.76226639601092,1071.362009061551,-9.030785759373257,1.4467000000000012,0.5145688583659144,2.07,0.19000000000000003,4.5,1.0638231580747688,0.02,0.026372671127319336,0.6253509521484375,0.009982841,0.019138465,41.363758570206066,4.5,1.4466999999999992,40000,1.8602476119995117,0.6471193316058192,0.45896335275310457,234.31730081215267,24.0,0.8764000000000002
50,5.365911245346069,58.530398090796496,151.71037667927115,1366.6403156673834,-14.084425772733002,1.365150000000001,0.5679031409492296,2.2199999999999966,0.0,3.5,1.010415867296852,0.02,0.025977373123168945,0.624068021774292,0.009907797,0.019556398,43.08042252226511,3.5,1.3651499999999996,40000,1.8634955883026123,0.7684603696089688,0.4728652150361815,291.4542148092885,28.0,0.8567999999999998
51,5.351781368255615,78.6387510461416,206.33846846962314,1677.1403254437787,-13.327491045282656,1.4324500000000011,0.5157717494202261,1.9600000000000015,0.2900000000000001,8.0,0.8448729122246345,0.02,0.03285479545593262,0.6448667049407959,0.008154701,0.019714558,46.63625537465276,8.0,1.4324499999999991,40000,1.919692039489746,0.6572876515801103,0.46674684636899233,317.55563278466633,20.0,0.8467999999999998
52,5.460628509521484,84.30702351247857,225.11461562767957,1494.0481521246477,-16.421176084762706,1.450500000000001,0.5375283713442487,2.1700000000000013,0.13999999999999999,8.5,0.9962495458763253,0.02,0.02544116973876953,0.6613137722015381,0.00995541,0.020350628,50.40333218843535,8.5,1.4504999999999995,40000,1.920412540435791,0.5866479403850339,0.4669645534804993,234.30823345429192,20.0,0.8292
53,5.36054539680481,75.47150646456268,203.28578922043084,1794.1192619103335,-11.824364084549579,1.404850000000001,0.5061590436809368,2.159999999999998,0.11999999999999998,5.5,0.9359998937201681,0.02,0.027611970901489258,0.674548864364624,0.008142647,0.01743576,52.91014961604808,5.5,1.4048500000000006,40000,1.9186451435089111,0.6716396773603965,0.5064199300248535,250.8584136021209,16.0,0.8831999999999997
54,5.455150604248047,114.88765869431232,241.31549624877772,1409.8034578079594,-14.430899790926315,1.3235000000000008,0.5522705405867676,2.1299999999999986,0.24000000000000007,11.0,0.9094716564156745,0.02,0.026744842529296875,0.677288293838501,0.008276305,0.01818113,59.107900523874505,11.0,1.3235000000000001,40000,1.9511940479278564,0.6153106455156494,0.4644715734569651,290.1280041499654,24.0,0.9279999999999998
55,5.460008859634399,83.11606114670674,203.47019099722917,1377.1871539635747,-17.114584301034366,1.3419000000000012,0.5395603673362236,2.4000000000000012,0.15,7.0,0.9935281090395957,0.02,0.02533864974975586,0.6341648101806641,0.009859662,0.020163575,61.50871658615773,7.0,1.3418999999999996,40000,1.9179279804229736,0.6207782513604096,0.4926964600735007,191.72809152544178,16.0,0.9148
56,5.56824517250061,137.23185108097144,322.5218364375139,1940.594776443182,-13.788160963762156,1.2928500000000007,0.5654072669324304,2.159999999999998,0.0,11.5,0.8832255494517086,0.02,0.024753093719482422,0.6231181621551514,0.008146443,0.018909879,69.0810300356391,11.5,1.2928499999999996,40000,1.9055290222167969,0.5858995350513814,0.41638467574782084,180.32861619614897,16.0,0.86
57,5.453883409500122,97.1774021764666,233.48445969712026,1320.7493068032393,-12.28797728203599,1.3856500000000012,0.5096582948407692,2.0900000000000016,0.35000000000000014,10.5,0.8884115973124208,0.02,0.025197505950927734,0.6216123104095459,0.008100931,0.018482361,71.89066724972186,10.5,1.3856500000000003,40000,1.8500795364379883,0.6554881823919704,0.46504809255085805,264.43213156002435,20.0,0.8692
