iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,cost_mean,cost_std,cost_max,cost_min,rollout_success,step,time_vpg,time_npg,kl_dist,surr_improvement,surr_cost_improvement,running_score,success_rate,average_cost,num_samples,time_VF,VF_error_before,VF_error_after,time_cost_VF,VF_cost_error_before,VF_cost_error_after,eval_score,eval_success,eval_avg_cost
0,9.865160465240479,-2.1597585517469557,11.320501297221998,73.59892365629193,-8.255414917930349,0.9839000000000007,0.48950565880283775,2.3799999999999932,0.0,0.0,0.9,0.054848670959472656,1.3994181156158447,0.008100012,0.0055735596,-0.018206693,-2.1597585517469557,0.0,0.9838999999999996,40000,1.4724907875061035,0.9992773176349077,0.7896604180589247,1.504730463027954,1.0177279606110503,0.1742093864015982,-4.094056656229154,0.0,1.038
1,9.65096139907837,-1.4632842771199754,13.078547862120558,81.17625296229944,-8.680417879616408,0.7587000000000004,0.48238502257014604,2.3199999999999994,0.0,0.0,1.0,0.05708813667297363,1.5741984844207764,0.009929038,0.0030633486,-0.025527189,-2.090111124284258,0.0,0.7586999999999997,40000,4.542927265167236,0.8101595328654806,0.7374396069457907,3.431783437728882,0.2624194511967683,0.2403833886089399,-3.24960125753964,0.0,0.6036
2,9.554766178131104,-2.706152927942885,8.368453702612115,58.17671058682776,-7.935451352792768,0.5599500000000003,0.394212502972699,1.5300000000000011,0.0,0.0,1.0,0.05629873275756836,1.4484941959381104,0.009921739,0.004622378,-0.024519311,-2.1517153046501205,0.0,0.5599500000000002,40000,6.217789888381958,0.8735729714347715,0.7254978215057465,4.797662258148193,0.3851612126938821,0.3304116911516316,-3.3802888114582585,0.0,0.196
3,9.659091472625732,-1.5452020694809465,13.70137934930597,112.54345842042012,-7.752077480228652,0.31885000000000013,0.3067216612826687,1.2200000000000006,0.0,0.0,0.9,0.05962800979614258,1.7350108623504639,0.008142478,0.01890748,-0.002276057,-2.0910639811332032,0.0,0.31884999999999997,40000,6.380113124847412,0.7432986948786083,0.5964011203677733,15.562305688858032,0.5623647397402726,0.4971885923098658,-3.5843379305822847,0.0,0.16279999999999997
4,15.046112298965454,-1.2708938297377421,11.794245177451394,76.38432688831695,-8.13073787815971,0.34630000000000016,0.3043489937555242,1.460000000000001,0.0,0.0,1.0,0.10015058517456055,4.141787528991699,0.009885024,0.003060373,-0.02131098,-2.009046965993657,0.0,0.34629999999999994,40000,8.636651754379272,0.6924972501867407,0.6085470307057932,16.596179485321045,0.47830259427991295,0.4921819063170785,-3.159484849404659,0.0,0.1244
5,14.55198073387146,-2.4065096657371323,9.286606124390946,70.995975822164,-7.359133541712222,0.23245000000000013,0.2730595127440172,1.1300000000000008,0.0,0.0,0.9,0.0980682373046875,3.1818602085113525,0.008222468,0.019949747,-0.00060657196,-2.0487932359680046,0.0,0.23245000000000005,40000,15.075583934783936,0.6826274276515929,0.5783759195321229,9.335760354995728,0.6118368350977782,0.5855937160013787,-1.5606701316415919,0.0,0.1436
6,15.1953444480896,-1.929719436601687,11.493759968417598,96.92077274929655,-8.096190961715465,0.28150000000000014,0.29476558482970855,1.5700000000000012,0.0,0.0,0.9,0.06061077117919922,2.824859857559204,0.008130144,0.021082383,-0.0019128876,-2.0368858560313727,0.0,0.2815000000000001,40000,8.996849775314331,0.7184784068453417,0.6507786098678631,17.939518690109253,0.5531299924108524,0.48856587859788664,-0.5683776941191531,0.0,0.36399999999999993
7,16.346179008483887,-2.4887462434696346,9.129614876759499,71.92857943041722,-13.406183582308877,0.2733500000000001,0.2798254411235692,1.360000000000001,0.0,0.0,1.0,0.08768892288208008,3.249835968017578,0.009936211,0.02431857,-0.0012079742,-2.082071894775199,0.0,0.2733499999999999,40000,13.565686464309692,0.8269974589121922,0.6531776682521663,7.48118257522583,0.4815271780268483,0.49500008789465755,-3.427311353494391,0.0,0.4108
8,15.013257503509521,-0.5522447559136456,14.487838329183681,79.46033894123201,-7.089987087657444,0.27895000000000014,0.3217505205900996,1.6700000000000013,0.0,0.0,0.9,0.07651019096374512,3.0352213382720947,0.008101363,0.0017880097,-0.019354356,-1.9290891808890436,0.0,0.27895,40000,9.847083568572998,0.6904754815851344,0.5063239664520327,16.219942092895508,0.5459956038840411,0.48260872144400996,-0.9127646890366827,0.0,0.23519999999999996
9,16.27611804008484,-2.178382129302716,11.149323729204724,85.72497976815542,-8.115393100097815,0.18205000000000005,0.22731321453008416,1.2300000000000009,0.0,0.0,0.9,0.14328551292419434,3.1185364723205566,0.008172033,0.020198045,-0.002620381,-1.9540184757304109,0.0,0.18204999999999993,40000,12.361563682556152,0.6415956297475236,0.5137070157738914,9.70603609085083,0.6051971351358082,0.6237785546737239,-0.446189879110938,0.0,0.2712
10,15.179628849029541,-0.2328456301646304,21.977568994936952,268.13464741462207,-9.417685302339816,0.2197000000000001,0.28141057194071456,1.400000000000001,0.0,0.0,0.9,0.12012600898742676,2.9913763999938965,0.008329031,0.02488436,-0.0027481187,-1.781901191173833,0.0,0.21969999999999995,40000,16.29668879508972,0.8209556271780741,0.6313895399972504,12.002254724502563,0.6392548654640673,0.6049199921395387,-1.59965182033263,0.0,0.22240000000000001
11,15.706682205200195,-1.0038326449963861,15.864280762272033,161.79828423052956,-13.837068553306594,0.21945000000000006,0.2656411065705007,1.300000000000001,0.0,0.0,1.0,0.13038110733032227,3.730470657348633,0.009708466,-0.00083757937,-0.022120755,-1.704094336556088,0.0,0.21945000000000012,40000,10.308010578155518,0.8700187135402937,0.7043668470185154,10.565447330474854,0.6119630902565301,0.5883036361356908,7.268769049420447,0.0,0.053599999999999995
12,15.386911869049072,-1.0311253586516054,13.502635794771335,98.20580892796173,-6.739632469825277,0.15125000000000005,0.20548464054522436,1.0900000000000007,0.0,0.0,1.0,0.10193729400634766,2.563567876815796,0.009876229,0.023213401,-0.0019386368,-1.6367974387656399,0.0,0.15124999999999994,40000,17.581207036972046,0.7193487835585629,0.541115897637492,7.499555349349976,0.7208108613053827,0.6873572151411784,3.8331319167098927,0.0,0.032
13,16.07482123374939,0.9200626109805041,32.11247638827416,383.46292224755,-7.117557115017606,0.15325000000000005,0.2172462600368532,1.0000000000000007,0.0,0.5,1.0,0.15420198440551758,3.743215799331665,0.009824084,0.02878912,0.00044176177,-1.3811114337910255,0.5,0.15325,40000,10.505645990371704,0.8477953557633794,0.6917296447246227,13.531458854675293,0.7111439889076477,0.7187683377224037,2.2311544745713308,0.0,0.1244
14,15.416696786880493,-1.3330313799683424,12.907154927281901,94.13181400027526,-6.764034986043886,0.17155000000000004,0.21188227273653654,1.1700000000000008,0.0,0.0,0.9,0.10772132873535156,2.6216001510620117,0.009717859,0.017884286,-0.014500443,-1.3763034284087574,0.0,0.17155,40000,15.826091051101685,5.129353640595575,0.6714667075979424,7.998129844665527,0.6560276337911001,0.6405715653238354,8.028350255529801,0.0,0.12959999999999997
