iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,cost_mean,cost_std,cost_max,cost_min,rollout_success,step,time_vpg,time_npg,kl_dist,surr_improvement,surr_cost_improvement,running_score,success_rate,average_cost,num_samples,time_VF,VF_error_before,VF_error_after,time_cost_VF,VF_cost_error_before,VF_cost_error_after,eval_score,eval_success,eval_avg_cost
10,10.920945167541504,1.5737401033968537,24.876974989469392,243.367336425414,-7.453156118713828,0.026300000000000004,0.06573667165289099,0.35000000000000014,0.0,0.0,0.9,0.08173036575317383,2.03074312210083,0.008157701,0.02083947,-0.00054193946,-1.0146486465414093,0.0,0.026299999999999994,40000,10.134721279144287,0.9166709851647601,0.6653629260226225,6.742753028869629,0.9295343875962944,0.9298812892271112,24.2687489868619,4.0,0.0
11,10.790481090545654,4.140552126271015,81.77755940626813,1147.9019358748656,-8.60047677712825,0.042100000000000005,0.08629362664762678,0.45000000000000023,0.0,0.5,0.9,0.08072233200073242,1.9256348609924316,0.008209734,0.021803837,-0.001721949,-0.4991285692601668,0.5,0.0421,40000,11.287347316741943,0.9169162502067678,0.7852847519399732,5.2614240646362305,0.9055908195468569,0.8928048040512285,25.40038075238746,4.0,0.0
12,10.666616439819336,0.7394860746034558,19.673358614410965,197.6718900547601,-9.837785424966304,0.03545000000000001,0.10577711236368674,0.9300000000000006,0.0,0.0,1.0,0.08969283103942871,1.927860975265503,0.009910694,0.022773247,-0.0044367597,-0.37526710487380455,0.0,0.03544999999999999,40000,12.52949333190918,1.0147945022457912,0.8746163043330958,3.9805781841278076,0.9588744344850725,0.9494014086768738,16.077458010412535,0.0,0.0
13,10.72788405418396,-0.6830157038569294,13.896948559286482,83.09994199458255,-10.690024602426902,0.02595,0.0720700874149602,0.5300000000000002,0.0,0.0,0.9,0.08407354354858398,1.9260640144348145,0.008138436,0.02030538,-0.0018660374,-0.40604196477211707,0.0,0.02595,40000,11.428576707839966,1.002923866362451,0.7400920066013732,3.8349239826202393,0.9339639884798145,0.9332542202377309,4.298269794454143,0.0,0.013199999999999998
14,10.772454261779785,2.753755034374476,33.45363017885385,305.5197333862045,-9.354682806624059,0.0292,0.06884300981218065,0.3200000000000001,0.0,0.5,0.9,0.08119487762451172,1.9165728092193604,0.008313423,0.022377964,-0.0016728049,-0.09006226485745777,0.5,0.02919999999999999,40000,10.8767249584198,0.9357851966631275,0.8809058034507224,3.729823350906372,0.9010685716115132,0.9016260404401055,27.097342793782133,0.0,0.0
15,10.469584465026855,1.803711501359588,26.192218705731936,262.0003482498655,-13.753454514676202,0.02585000000000001,0.07502851124739185,0.45000000000000023,0.0,0.0,0.9,0.07982468605041504,1.9466965198516846,0.0081278095,0.021120057,-0.00029352788,0.0993151117642468,0.0,0.025849999999999995,40000,11.617023468017578,0.8252264183607845,0.7291811965177811,3.7053940296173096,0.9318871443000223,0.9328325845039492,25.4950116135955,4.0,0.0052
16,10.771240472793579,1.0901927059855223,29.606046452164232,281.68609225833717,-8.692390068422965,0.03370000000000001,0.09543222726102545,0.7000000000000004,0.0,0.0,1.0,0.08009743690490723,1.938178300857544,0.009879984,0.029148607,0.00019123955,0.19840287118637434,0.0,0.03370000000000001,40000,11.136712074279785,0.7834780415658356,0.6171182473597695,3.640454053878784,0.9366563850416898,0.9405020112290132,16.177647057558914,0.0,0.0
17,10.771214962005615,3.626842960720187,45.05894696098316,545.8935653713459,-10.872291979465611,0.030800000000000008,0.07574536289437131,0.37000000000000016,0.0,0.5,1.0,0.08066678047180176,1.9867422580718994,0.009759681,0.024736032,-0.00066748814,0.5412468801397556,0.5,0.0308,40000,10.108713865280151,0.9190071571834179,0.8051692524469309,3.7338552474975586,0.9235933197089213,0.9265211147843696,3.0909585895255667,0.0,0.0
18,10.669798612594604,1.020084594142726,22.70643688762288,251.71555436550457,-12.859261465079221,0.03440000000000001,0.08215010651240816,0.47000000000000025,0.0,0.0,0.9,0.08211588859558105,1.9819788932800293,0.0081407325,0.019480245,0.00035323924,0.5891306515400526,0.0,0.03440000000000001,40000,9.491106748580933,1.0476057564741637,0.7613710368199356,3.7139227390289307,0.912818589290054,0.9148138976607212,16.11529452661209,0.0,0.0008
19,10.72613787651062,2.2538212152272434,37.098927462245335,449.0964515855773,-10.136034998697712,0.04460000000000001,0.12103239235840962,0.8500000000000005,0.0,0.5,0.9,0.08253073692321777,1.9548406600952148,0.008118305,0.022196151,8.2348066e-05,0.7555997079087717,0.5,0.0446,40000,9.643014192581177,0.8248651143214651,0.6860641240847517,3.6476480960845947,0.9291542021411001,0.9302168413580658,21.91431778502571,0.0,0.0
20,10.869972705841064,9.980113237470839,66.35876034400907,682.3657309149745,-14.056608401029216,0.027350000000000003,0.08220387764576562,0.6100000000000003,0.0,0.5,1.0,0.0810844898223877,1.9153783321380615,0.009868869,0.03219108,0.0013384797,1.6780510608649783,0.5,0.02735,40000,9.938157558441162,0.8532428811907329,0.7703349379428762,3.6636247634887695,0.9610384475409872,0.9383478761098012,6.52327937527634,0.0,0.0
21,10.689106464385986,7.949626029508843,91.95617057427934,1267.7202565919433,-12.882948626784271,0.03685000000000001,0.08736462384741323,0.7000000000000004,0.0,0.5,0.9,0.08021306991577148,1.8877382278442383,0.008255548,0.03231707,-0.00068792305,2.305208557729365,0.5,0.03685000000000001,40000,10.119941711425781,0.9051156295794818,0.8288804759029497,3.6407432556152344,0.9184678635334274,0.919388650200385,15.463904412678355,0.0,0.0
22,10.572649717330933,7.07040567789234,56.68908997182028,554.3578186818212,-10.358181705833136,0.03515000000000001,0.08307814092768329,0.45000000000000023,0.0,1.0,0.9,0.08251380920410156,1.8265762329101562,0.008120975,0.021435253,-0.00044131622,2.7817282697456625,1.0,0.035149999999999994,40000,10.049263000488281,0.8454989015954124,0.6807130167783882,3.6797444820404053,0.8995659074626452,0.8989244482787496,13.786927869726117,0.0,0.0
23,10.780712366104126,5.62431474362236,34.453499456292285,264.2436348625411,-13.578102586981233,0.03375000000000001,0.07989641731642293,0.4400000000000002,0.0,0.0,1.0,0.08531999588012695,1.8592376708984375,0.009944681,0.02420025,-0.00072994456,3.0659869171333325,0.0,0.03375,40000,9.88004469871521,1.0310549774260744,0.7052055924985403,3.702420234680176,0.9103015209714714,0.9063105187686701,22.558859718013522,0.0,0.0
24,10.677240133285522,9.321914013849804,59.29741801587247,695.822973049807,-11.100274627923408,0.04810000000000001,0.10817296335036777,0.6600000000000004,0.0,0.5,1.0,0.08073306083679199,1.839315414428711,0.009992918,0.02273176,-1.8059349e-05,3.69157962680498,0.5,0.04809999999999999,40000,9.448619604110718,0.9085250961144368,0.7573061600845618,3.61698317527771,0.9140147798989128,0.9043594066900433,6.772322235345239,0.0,0.0
25,10.865711688995361,6.86030404023015,41.295182288083964,470.1513669082212,-8.067006777662298,0.04105,0.09681630802710878,0.49000000000000027,0.0,0.5,0.9,0.07963132858276367,1.844883918762207,0.008133838,0.02348813,0.0012836509,4.008452068147497,0.5,0.04105000000000001,40000,9.25022554397583,0.90519556893126,0.7513674219259489,3.620971202850342,0.9338555936071304,0.918449040957166,36.94753257607925,4.0,0.0
26,10.672409534454346,4.693934009218233,32.0830870273002,319.35436099946253,-8.718984638192147,0.030200000000000005,0.06888367005321365,0.36000000000000015,0.0,0.0,0.9,0.07959556579589844,1.8148791790008545,0.008130552,0.020962892,0.00016971798,4.07700026225457,0.0,0.030199999999999994,40000,8.75226616859436,0.8387831993774677,0.6994874405564636,3.701772689819336,0.9003871282210968,0.8986817083088946,32.00563838831541,4.0,0.0
27,10.83199954032898,6.614546766726415,41.92906230561543,340.78219643231154,-10.079443158086026,0.03175000000000001,0.08847845783014081,0.7900000000000005,0.0,0.5,0.9,0.08228015899658203,1.946568489074707,0.00812589,0.02086709,-0.00022156142,4.330754912701755,0.5,0.03175,40000,7.527509927749634,0.7734596572492863,0.6785602009105307,3.694152355194092,0.9295286672660837,0.9292544548291881,25.74689266308306,0.0,0.0
28,10.881801843643188,7.693220835781613,40.19581299826632,326.8875416143089,-10.736680966562453,0.036500000000000005,0.08641614432500448,0.6400000000000003,0.0,0.0,0.9,0.08047890663146973,1.8631179332733154,0.008140546,0.024302417,-0.0008712817,4.667001505009741,0.0,0.03649999999999999,40000,8.124317407608032,0.7245207369132233,0.5791767625712454,3.726006507873535,0.9049317155274402,0.9038270296214445,22.280844502690766,0.0,0.0
