iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,cost_mean,cost_std,cost_max,cost_min,rollout_success,step,time_vpg,time_npg,kl_dist,surr_improvement,surr_cost_improvement,running_score,success_rate,average_cost,num_samples,time_VF,VF_error_before,VF_error_after,time_cost_VF,VF_cost_error_before,VF_cost_error_after,eval_score,eval_success,eval_avg_cost
0,9.877931833267212,-2.1597585517469557,11.320501297221998,73.59892365629193,-8.255414917930349,1.628200000000001,0.3375037184980335,2.5999999999999917,0.49000000000000027,0.0,1.0,0.05520772933959961,1.457627534866333,0.009996434,0.013068311,-0.020609614,-2.1597585517469557,0.0,1.6282000000000008,40000,1.487471580505371,0.9992773176349077,0.7896604180589247,1.5003137588500977,1.0142390664410625,0.053951876552232304,-4.16178645174214,0.0,1.6127999999999998
1,11.884281396865845,0.32307866065424407,23.999556029777356,270.01585473450126,-8.797695022797598,1.5324000000000013,0.3763193324824014,2.82,0.2700000000000001,0.0,1.0,0.06489872932434082,3.7960855960845947,0.009923468,0.008655858,-0.021727795,-1.9114748305068359,0.0,1.5324,40000,10.494372844696045,0.8892174781245916,0.7910259378343012,4.107440233230591,0.07631512165560721,0.07362241756897017,-3.786534340096674,0.0,1.4904
2,17.328002452850342,-1.6985867756672752,12.142956799984804,73.42586018506738,-10.605495003252694,1.5166000000000013,0.3277749837922354,2.0400000000000005,0.16,0.0,1.0,0.07157588005065918,3.8926949501037598,0.009991922,0.010593595,-0.021971086,-1.8901860250228797,0.0,1.5166,40000,11.242995500564575,1.0465228388835957,0.756270681585135,7.457243919372559,0.06602288203084765,0.06353996272036735,-3.7218583737113415,0.0,1.3283999999999998
3,16.290815830230713,-0.6674027739733185,17.947525036184544,203.13521092308034,-7.383650805124826,1.3593000000000008,0.36955176903919734,1.9300000000000015,0.0,0.0,0.9,0.11320734024047852,3.995427370071411,0.008101274,0.0052230824,-0.018965105,-1.7679076999179235,0.0,1.3593000000000002,40000,8.832836866378784,0.8986274522893631,0.8491738415609533,10.327434062957764,0.09803847478227512,0.08183813546469917,-2.8540957493237835,0.0,1.0999999999999999
4,16.284305572509766,0.052331237075477086,19.183089777967172,206.3464234644331,-7.7729269801009915,1.2927000000000008,0.37348053496802247,1.9900000000000013,0.3300000000000001,0.0,1.0,0.13026809692382812,3.6953628063201904,0.009942244,0.007494627,-0.021492684,-1.5858838062185834,0.0,1.2927000000000002,40000,9.157094478607178,0.8225895846368131,0.7486906005259213,10.368268728256226,0.10180801430697763,0.10340755673429441,-1.7335815793186307,0.0,0.8351999999999998
5,16.429218769073486,-0.3939093942118643,20.878602107044248,236.81077079131586,-8.13190476322151,1.143750000000001,0.36355527433940527,1.8900000000000015,0.0,0.0,1.0,0.10122370719909668,4.108943700790405,0.009922555,0.0053658066,-0.021106655,-1.4666863650179116,0.0,1.1437500000000003,40000,10.631364107131958,0.8542166645089223,0.809760379158279,8.929948568344116,0.15148755624359894,0.11468340340129442,-3.4831658884069907,0.0,0.6196
6,15.998745679855347,-2.0930952546611636,9.130404215097284,69.16564620458317,-7.111177520273023,1.1041000000000007,0.3713679980827646,1.8900000000000015,0.0,0.0,1.0,0.11450457572937012,3.6390180587768555,0.009875519,0.007117932,-0.02088189,-1.529327253982237,0.0,1.1041,40000,10.901950359344482,0.9752701234177639,0.7299831652403687,9.359804630279541,0.12066036793625612,0.1094571141050563,-3.4660413978176052,0.0,0.5379999999999999
7,16.755157947540283,-3.3421724788999394,6.163366697205164,50.26189273228412,-9.249275343008568,0.9807000000000008,0.3524039017945179,1.8400000000000014,0.08,0.0,0.9,0.1529378890991211,3.840087652206421,0.008102209,0.0042010387,-0.018045673,-1.7106117764740074,0.0,0.9806999999999999,40000,9.37854790687561,0.6953252920617531,0.603072561840431,9.219490766525269,0.1315404511901467,0.12115395073765145,-2.4595871966534744,0.0,0.40399999999999997
8,16.691462993621826,0.322783239005523,22.201870713073944,235.28433842699167,-9.919615813661023,0.9001000000000008,0.3373143785847265,1.7900000000000014,0.0,0.0,1.0,0.10425424575805664,4.1114277839660645,0.009985656,0.004143562,-0.02087491,-1.5072722749260543,0.0,0.9001000000000003,40000,11.073492050170898,0.8881493149450307,0.702523062954735,8.583686590194702,0.15886367409802343,0.15075153981545286,-1.3685213266899143,0.0,0.32199999999999995
9,16.63710927963257,-1.733360652455005,14.245694880008369,126.05429078181844,-9.827849298206626,0.7974500000000004,0.3311736666765644,1.6900000000000013,0.03,0.0,0.9,0.17792129516601562,3.7282121181488037,0.008123569,0.004493507,-0.017597316,-1.5298811126789493,0.0,0.7974499999999994,40000,12.475394487380981,0.6812294075486947,0.6024453134482247,8.430044412612915,0.20189073210677258,0.18445171674959046,2.5159808100417447,0.0,0.2212
10,17.034301042556763,2.9236870126924077,56.21124874475521,763.4517342804301,-9.766122516798228,0.7343500000000005,0.37136986617118006,1.7900000000000014,0.0,0.5,1.0,0.10984277725219727,3.130152463912964,0.00993717,0.0037336426,-0.020466821,-1.0845243001418137,0.5,0.7343499999999997,40000,14.56630277633667,0.8905496499843253,0.5020565629847313,7.822080612182617,0.2293376470052133,0.2171554699051355,0.5252103105860497,0.0,0.19959999999999997
11,16.620899438858032,-2.3355377918680817,10.390441720699618,71.58540822787916,-9.570681963585619,0.6535500000000003,0.30455852885775525,1.5900000000000012,0.02,0.0,1.0,0.08689212799072266,2.761565685272217,0.009959996,0.0044220607,-0.020066453,-1.2096256493144404,0.0,0.6535500000000001,40000,15.113303661346436,2.2300761492762264,0.7698377861622796,6.020082235336304,0.2292242131895719,0.19014303574310573,-3.2573790363624266,0.0,0.16599999999999998
12,16.200926780700684,-2.055147146497774,11.292803770136512,77.80508876191992,-7.71418024140123,0.5959500000000003,0.3189985854200613,1.5200000000000011,0.0,0.0,0.9,0.10450553894042969,2.544365406036377,0.0081108995,0.003162552,-0.01800151,-1.2941777990327736,0.0,0.5959500000000002,40000,17.44035840034485,0.863812684494164,0.755503417304703,8.76454496383667,0.2638803554745447,0.26070684747524214,-1.776177727986647,0.0,0.037599999999999995
13,17.005916595458984,-2.254238246587598,12.225536153968866,97.0023336769147,-9.188780504300665,0.4771000000000003,0.2724841096284334,1.330000000000001,0.0,0.0,0.9,0.1080482006072998,3.369265079498291,0.00815638,0.00202584,-0.0183678,-1.390183843788256,0.0,0.4771,40000,14.93996524810791,1.1757854235853786,0.6860070476496681,6.864342212677002,0.3414658309098628,0.29598826907856035,-1.3671157688016933,0.0,0.0344
14,17.727323532104492,-0.966282679782247,14.069033791660559,91.80590526280297,-8.151083051281173,0.45775000000000027,0.2676853329937972,1.350000000000001,0.0,0.0,1.0,0.11510062217712402,2.4899353981018066,0.009979247,0.0063324585,-0.020536799,-1.3477937273876552,0.0,0.45774999999999993,40000,16.94203209877014,0.7214805821423199,0.611585461422882,8.630751132965088,0.3228936755546909,0.30998579316932373,-1.5637507875841066,0.0,0.0328
15,16.101768732070923,-1.3084513664244506,14.61750266120634,93.33094689990334,-7.626480143353731,0.3768000000000002,0.23444564402010135,1.0800000000000007,0.0,0.0,1.0,0.08992552757263184,2.4552626609802246,0.009929436,0.0051365234,-0.019951431,-1.3438594912913349,0.0,0.3767999999999999,40000,17.924064874649048,0.6721492107757554,0.5894549483768461,7.5238306522369385,0.40059110277300586,0.3626287085242996,3.8450390183810366,0.0,0.028800000000000006
16,16.808412551879883,-1.886087593718431,13.08659510943548,93.24505197327984,-7.079178739236958,0.32355000000000017,0.2231992327495775,1.350000000000001,0.0,0.0,1.0,0.09389686584472656,3.0842502117156982,0.009940647,0.0025315462,-0.019919945,-1.3980823015340444,0.0,0.3235499999999999,40000,14.839330434799194,0.705234964174127,0.5373262453975064,8.147422790527344,0.4172086759380182,0.38933768385014084,0.3937926883280767,0.0,0.0196
17,16.5638906955719,-2.433744006227735,10.430147246693863,78.92122553444577,-8.955985098361928,0.30420000000000014,0.20666726881632722,1.2300000000000009,0.0,0.0,0.9,0.09013795852661133,3.0216403007507324,0.0081168,0.0010369385,-0.01724302,-1.5016484720034136,0.0,0.3042,40000,14.469568014144897,0.9153523399580623,0.6467395226025974,7.591748237609863,0.39573264642909184,0.4023115806194651,-1.5937556149878103,0.0,0.0052
18,16.546505212783813,-2.129409630598921,12.53287566851703,113.37324782510952,-10.678712233643656,0.23805000000000007,0.1849829654319555,0.9000000000000006,0.0,0.0,0.9,0.08720946311950684,2.504863977432251,0.008134863,0.0027059617,-0.017186504,-1.5644245878629643,0.0,0.23805000000000004,40000,16.110265016555786,0.5701478614767832,0.5088467812110595,6.525417804718018,0.483564220299902,0.47571825462450446,-3.553748621942068,0.0,0.0
19,16.40496253967285,-3.0907285215347,8.111041758755722,74.94367938908329,-8.006134965284698,0.20700000000000002,0.18615047676543844,0.9700000000000006,0.0,0.0,0.9,0.10344767570495605,2.6780569553375244,0.008217548,-0.0012627762,-0.015877904,-1.7170549812301379,0.0,0.20700000000000002,40000,18.92201519012451,0.6738793885292323,0.548931161866137,6.15789794921875,0.5585035037408994,0.5696632483602535,-1.6029401018513534,0.0,0.0
