iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,cost_mean,cost_std,cost_max,cost_min,rollout_success,step,time_vpg,time_npg,kl_dist,surr_improvement,surr_cost_improvement,running_score,success_rate,average_cost,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success,eval_avg_cost
21,10.262272119522095,-3.1380470559445395,9.402227739685879,63.963965651672495,-10.209016100011052,1.8006499999999996,0.48523404404472475,3.3299999999999956,0.6200000000000003,0.0,0.0,0.07808876037597656,1.7655293941497803,0.0,0.0,0.0,-2.9366070211623585,0.0,1.8006500000000012,40000,10.064128637313843,0.805505247437095,0.5484991966656934,-4.066773268175805,0.0,1.7816
22,10.159098386764526,-2.7989876442745607,7.768030305118761,57.24318481460351,-7.8622339294542165,1.8119999999999996,0.4666240456727431,3.910000000000003,0.6500000000000004,0.0,1,0.0758981704711914,1.9405784606933594,0.009976917,-0.006829982,-0.023145448,-2.922845083473579,0.0,1.8120000000000005,40000,10.430463790893555,0.8849247325695003,0.70744223266682,-4.320202245840728,0.0,1.8088
23,10.057239770889282,-2.834906529567723,10.083432266605756,75.34365859076571,-10.119088992936115,1.837,0.5448504381938207,3.77,0.5700000000000002,0.0,1,0.07985043525695801,1.9408910274505615,0.009982871,-0.0009788827,-0.026723593,-2.914051228082993,0.0,1.837,40000,10.797072649002075,0.6121787997392322,0.4904547139443815,-4.202405289821257,0.0,1.7339999999999998
24,10.17868685722351,-3.1413346153426662,7.215864098867149,52.60082189060643,-11.018300339499163,1.7892000000000001,0.5146992908485484,3.920000000000003,0.47000000000000025,0.0,0.0,0.0816793441772461,1.844017744064331,0.0,0.0,0.0,-2.9367795668089607,0.0,1.7892000000000003,40000,10.618980646133423,0.7165733100605638,0.5608943349367992,-4.202405289821257,0.0,1.7339999999999998
25,10.271390199661255,-3.2813455980560424,8.6430599102008,66.983789104337,-11.24710168236317,1.7793999999999996,0.5263370023093548,3.890000000000003,0.6200000000000003,0.0,1,0.07728815078735352,1.7884585857391357,0.009742004,-0.0031369186,-0.034783915,-2.971236169933669,0.0,1.7794000000000005,40000,10.935874223709106,0.7299547658880289,0.572819612775545,-4.207350320032026,0.0,1.7187999999999997
26,10.48012924194336,-2.677502720848283,9.654173348689602,83.5193348155164,-8.322738755584105,1.8137,0.44516997877215236,3.6500000000000026,0.3000000000000001,0.0,0.0,0.07662391662597656,1.8228635787963867,0.0,0.0,0.0,-2.941862825025131,0.0,1.8136999999999985,40000,10.783504009246826,0.6407139970525458,0.5286745611746969,-4.207350320032026,0.0,1.7187999999999997
27,10.265703678131104,-2.1072505648730124,15.158910925681088,185.29660182484506,-8.931905286592343,1.7810499999999998,0.49772421831773267,3.8500000000000028,0.5800000000000003,0.0,1,0.0882413387298584,1.919485092163086,0.0099261915,0.000543666,-0.03574501,-2.8584015990099187,0.0,1.7810500000000002,40000,10.21884274482727,0.8135003709764277,0.6312447936253016,-4.16546787760392,0.0,1.7872
28,10.462799549102783,-2.9464469670101243,8.173854635731876,62.1589996288482,-10.322481589889763,1.77,0.4864349905177448,3.249999999999992,0.3900000000000002,0.0,1,0.08222460746765137,1.8589067459106445,0.00974112,-0.007715119,-0.026357258,-2.867206135809939,0.0,1.7699999999999987,40000,9.752003192901611,0.7114231816631403,0.5045198829444313,-4.3496530683749475,0.0,1.8767999999999998
29,10.31615138053894,-2.7528840616514527,9.143499284263438,65.20553094437683,-9.018267989377163,1.8039499999999997,0.5184919454533483,3.7900000000000027,0.37000000000000016,0.0,0.0,0.07681155204772949,1.815183162689209,0.0,0.0,0.0,-2.8557739283940906,0.0,1.8039500000000004,40000,10.661559581756592,0.6637019356976572,0.5483907369615313,-4.3496530683749475,0.0,1.8767999999999998
30,10.368732929229736,-2.9864924759358735,12.07384846847964,108.37497939649,-8.471943769583548,1.7906,0.41756034294458433,3.459999999999998,0.4000000000000002,0.0,0.0,0.08069753646850586,1.7811689376831055,0.0,0.0,0.0,-2.868845783148269,0.0,1.7905999999999989,40000,10.198294639587402,0.6088300544273798,0.4351735628183073,-4.3496530683749475,0.0,1.8767999999999998
31,10.274678707122803,-2.8225869676463775,9.513887252199662,75.88794747889196,-8.167349576252288,1.7488,0.4474657081833183,3.269999999999997,0.11999999999999998,0.0,0.0,0.07494163513183594,1.8163723945617676,0.0,0.0,0.0,-2.86421990159808,0.0,1.748799999999999,40000,9.175463914871216,0.715666267667839,0.5586359549302999,-4.3496530683749475,0.0,1.8767999999999998
32,10.22362208366394,-1.1363104196404743,18.558176204071003,179.36797575431117,-10.366510681465403,1.7320000000000002,0.4126281619085143,3.2900000000000023,0.5300000000000002,0.0,1,0.079010009765625,1.8105494976043701,0.009932196,0.0007271279,-0.026702927,-2.69142895340232,0.0,1.7319999999999982,40000,10.499704122543335,0.8447384424737652,0.6851616541658933,-4.260361871452546,0.0,1.9152
33,10.260998010635376,-4.16503617113187,4.066951358452977,37.02095065947571,-8.401806046419827,1.8139499999999997,0.44689920284108564,3.189999999999986,0.6200000000000003,0.0,0.0,0.08548140525817871,1.8342337608337402,0.0,0.0,0.0,-2.838789675175275,0.0,1.8139499999999995,40000,10.293154001235962,1.0802681570397756,0.49464020954726856,-4.260361871452546,0.0,1.9152
34,10.423020362854004,-1.2439007955781696,22.797290477128307,291.36866753008934,-8.310662384243635,1.7521000000000004,0.5336202676060934,3.8300000000000014,0.22000000000000006,0.0,1,0.07700085639953613,1.8207154273986816,0.009988112,0.01701405,-0.025066942,-2.6793007872155643,0.0,1.7520999999999995,40000,10.051201343536377,0.9353442649342447,0.5856491714096927,-4.155975168942993,0.0,1.8223999999999998
35,10.480125188827515,-0.3470510041456161,42.16214626347595,584.6234090772043,-8.01301616138916,1.8400499999999997,0.49626252880909505,3.5599999999999974,0.3200000000000001,0.5,1,0.07885360717773438,1.7980926036834717,0.00993747,0.005754786,-0.025118683,-2.44607580890857,0.5,1.8400499999999997,40000,11.447971820831299,0.9139568740363322,0.7583380710001164,-4.184394701305739,0.0,1.8551999999999995
36,10.258338928222656,-3.937904972976062,5.701170193260142,58.47718683998592,-7.625859647728595,1.7854499999999995,0.4902966423503203,3.2600000000000025,0.4900000000000003,0.0,0.0,0.07820010185241699,1.804123878479004,0.0,0.0,0.0,-2.595258725315319,0.0,1.7854499999999995,40000,11.981219291687012,4.292745515730835,0.7394655216136495,-4.184394701305739,0.0,1.8551999999999995
37,10.270251035690308,-1.958165306645814,10.854770293742854,60.6760358166556,-9.432376702762399,1.7170500000000002,0.48734463934673433,3.5699999999999963,0.5500000000000002,0.0,1,0.0762171745300293,1.862380027770996,0.009992722,0.001056504,-0.020611968,-2.5315493834483687,0.0,1.7170499999999993,40000,11.23037600517273,0.891802191474413,0.7207963732829131,-4.18729113215726,0.0,1.8396000000000001
38,10.586233615875244,-2.2565637007593065,8.906369482627152,46.88877937197938,-7.987251977292102,1.72975,0.49739163392642477,3.690000000000001,0.45000000000000023,0.0,0.0,0.07767534255981445,1.7875487804412842,0.0,0.0,0.0,-2.5040508151794625,0.0,1.7297499999999983,40000,11.422825336456299,0.7192425580051851,0.5862810819403563,-4.18729113215726,0.0,1.8396000000000001
39,10.606188535690308,-3.127170239779624,7.17658878088049,46.82157994506093,-7.559455712525403,1.7570499999999998,0.5177642296451143,3.780000000000001,0.49000000000000027,0.0,1,0.07818484306335449,1.8547096252441406,0.009941015,-0.0019429891,-0.022922937,-2.5663627576394785,0.0,1.7570500000000004,40000,11.22506594657898,0.76289829398673,0.6014260791397887,-4.197021572496769,0.0,1.7408000000000001
40,10.375184059143066,-3.070639903477079,7.562824807622626,68.64718165422174,-8.773479038538659,1.7757500000000002,0.48307187612196906,3.5800000000000027,0.6000000000000003,0.0,1,0.08594727516174316,1.8368594646453857,0.009998324,-0.001690866,-0.024706164,-2.6167904722232382,0.0,1.7757500000000002,40000,10.732226371765137,0.7247341491267912,0.5385615051199829,-4.110056910694536,0.0,1.8960000000000001
41,10.569138526916504,-2.7206935243920447,8.113203115919033,52.59820677802204,-9.462487514218324,1.7523,0.5087471965524707,3.4200000000000026,0.5100000000000002,0.0,0.0,0.07675528526306152,1.8535256385803223,0.0,0.0,0.0,-2.627180777440119,0.0,1.7523000000000002,40000,10.998898983001709,0.8446093881084078,0.5231156880501443,-4.110056910694536,0.0,1.8960000000000001
42,10.274122476577759,-4.009951386177867,6.0839785076450985,50.42777485310136,-11.562542471715187,1.7826499999999998,0.5426928021450055,3.840000000000003,0.5200000000000002,0.0,1,0.07951688766479492,1.8300580978393555,0.009989776,-0.0044919746,-0.030698793,-2.765457838313894,0.0,1.7826499999999994,40000,11.882525205612183,0.6232622071125814,0.4765630736216525,-4.277741437078645,0.0,1.8212000000000002
43,10.46796703338623,-1.9249521725597964,11.33599144732427,92.16960668444412,-9.081450597769217,1.7230500000000004,0.48917706150227325,3.890000000000003,0.15,0.0,1,0.08085465431213379,1.8025922775268555,0.009844901,0.006278749,-0.023890961,-2.6814072717384843,0.0,1.7230500000000006,40000,11.536396980285645,0.6826005373786581,0.41734007227948877,-4.221399259817048,0.0,1.8112000000000001
44,9.987106800079346,-3.189748779777285,6.7048535380646745,46.0441513740993,-9.423237031527142,1.7427000000000004,0.4867583692141294,3.63,0.47000000000000025,0.0,1,0.08237767219543457,1.798555612564087,0.009979946,-0.0029254025,-0.023237972,-2.7322414225423644,0.0,1.7426999999999986,40000,9.989942073822021,0.6274565148229152,0.5032618789574175,-4.202485356730545,0.0,1.8124
45,10.473443031311035,-3.4476595308012166,6.543138101158627,48.82941638644381,-7.653825234475222,1.7588,0.44408057827380654,3.210000000000001,0.4100000000000002,0.0,1,0.07605886459350586,1.773637056350708,0.009923385,0.003938144,-0.02339895,-2.8037832333682497,0.0,1.758800000000001,40000,9.477434396743774,0.7458467980363862,0.53596887475082,-4.188792899163798,0.0,1.8163999999999998
46,10.50365424156189,-3.088504954395643,8.439140328665799,58.17373267644996,-8.298572306869376,1.7313500000000004,0.48558282249272267,3.4599999999999924,0.4500000000000001,0.0,0.0,0.0779256820678711,1.8557524681091309,0.0,0.0,0.0,-2.832255405470989,0.0,1.7313499999999997,40000,9.82565426826477,0.5022230296609114,0.33893965870513165,-4.188792899163798,0.0,1.8163999999999998
47,10.569457054138184,-2.8164761273472774,8.885600018351116,83.60948748043819,-7.404612764863001,1.71905,0.45021394636328027,3.1400000000000023,0.6700000000000004,0.0,1,0.08013486862182617,1.8155534267425537,0.009943959,0.0037595187,-0.022618381,-2.830677477658618,0.0,1.7190499999999986,40000,9.131109476089478,0.6113157737943967,0.41691268050278535,-4.2652881318636835,0.0,1.842
48,10.17355751991272,-2.7773230415040775,8.971516312221203,67.62050746640178,-8.488267536836021,1.7074,0.46523460748314743,3.0899999999999888,0.4400000000000002,0.0,0.0,0.07654786109924316,1.8060646057128906,0.0,0.0,0.0,-2.8253420340431643,0.0,1.7073999999999996,40000,10.04939317703247,0.5081546066738548,0.37035630281251397,-4.2652881318636835,0.0,1.842
49,10.471637725830078,-3.142165360253836,6.538545014987531,51.965159040953246,-8.525147665380244,1.6899000000000002,0.48695378630830893,3.5599999999999943,0.5200000000000002,0.0,0.0,0.07801628112792969,1.8925628662109375,0.0,0.0,0.0,-2.8570243666642314,0.0,1.6898999999999982,40000,10.916127443313599,0.6348750233377052,0.39706428919503506,-4.2652881318636835,0.0,1.842
50,10.210135459899902,-2.785001944877139,12.312530947350528,142.96514724773849,-11.748328689972945,1.6530000000000005,0.4395509071768584,3.0600000000000023,0.7800000000000005,0.0,0.0,0.08111262321472168,1.823300838470459,0.0,0.0,0.0,-2.849822124485522,0.0,1.653,40000,10.824981451034546,0.788308917338929,0.42545571552013584,-4.2652881318636835,0.0,1.842
51,10.762826919555664,-2.453451241582862,9.137059099967027,65.36156664235905,-8.363160013215138,1.6702000000000001,0.46174988900918934,3.0399999999999925,0.09,0.0,0.0,0.07883477210998535,1.7602424621582031,0.0,0.0,0.0,-2.8101850361952563,0.0,1.6702000000000006,40000,10.450924158096313,0.7892970462258926,0.3815254023122833,-4.2652881318636835,0.0,1.842
52,10.604300498962402,-2.0466667352192824,19.91897781842444,265.337109284581,-7.592094237970794,1.6795000000000004,0.4536284272397388,3.0200000000000022,0.5100000000000002,0.0,0.0,0.07835173606872559,1.7592689990997314,0.0,0.0,0.0,-2.7338332060976587,0.0,1.6794999999999993,40000,10.41599440574646,0.8833690050975573,0.7211253847259191,-4.2652881318636835,0.0,1.842
53,10.513945579528809,-3.190194810811411,6.616263969121562,54.583626974387855,-10.934266595372863,1.75715,0.4363970411219565,3.1599999999999953,0.5300000000000002,0.0,0.0,0.08052730560302734,1.8627598285675049,0.0,0.0,0.0,-2.779469366569034,0.0,1.7571500000000007,40000,10.23684549331665,1.0558595510315663,0.5264577897994925,-4.2652881318636835,0.0,1.842
54,10.165660858154297,-0.5355588847422266,20.2999327294107,233.16521986187894,-10.74326649386877,1.7370999999999999,0.5252519300297699,3.890000000000003,0.3000000000000001,0.0,1,0.07629179954528809,1.785231351852417,0.009932702,0.014260664,-0.023455285,-2.5550783183863537,0.0,1.7371000000000012,40000,10.94722843170166,0.8635990890963,0.6075813840023843,-4.192901937355735,0.0,1.8460000000000003
55,10.36229920387268,-3.1044277180756383,7.132439520437717,53.8571719404285,-8.112618979672709,1.7241499999999996,0.4645150993240134,3.1099999999999857,0.09999999999999999,0.0,0.0,0.07908272743225098,1.8252675533294678,0.0,0.0,0.0,-2.610013258355282,0.0,1.7241499999999994,40000,10.729916095733643,1.2219207415589899,0.45982803443570586,-4.192901937355735,0.0,1.8460000000000003
56,10.360714197158813,-2.9452598439247653,8.348040301985515,74.10926989708517,-7.436461415709587,1.6997500000000005,0.4662890064112589,3.3699999999999948,0.6000000000000003,0.0,0.0,0.07886838912963867,1.7949635982513428,0.0,0.0,0.0,-2.6435379169122304,0.0,1.6997499999999988,40000,9.631659984588623,0.6821340148230349,0.4945647709728926,-4.192901937355735,0.0,1.8460000000000003
57,10.572968244552612,-2.02006508759745,12.617582602693311,127.12888410379304,-8.10611860202127,1.7475,0.5085889794323096,3.820000000000002,0.3100000000000001,0.0,0.0,0.08029675483703613,1.8337187767028809,0.0,0.0,0.0,-2.581190633980752,0.0,1.7474999999999994,40000,10.470201253890991,0.773615434705921,0.5121849328160022,-4.192901937355735,0.0,1.8460000000000003
58,10.38197636604309,-3.2026267568487605,7.257208088799453,52.149909130378724,-7.752922166184783,1.6793,0.5048796985421362,3.4200000000000013,0.22999999999999995,0.0,1,0.07784175872802734,1.7951164245605469,0.009956893,-0.07428005,-0.082855016,-2.6433342462675533,0.0,1.6792999999999996,40000,10.102907419204712,0.6964027661420066,0.36513705786411466,-4.229973482381256,0.0,1.8591999999999995
59,10.466116189956665,-2.7938928539382424,8.406849045619374,65.58023319338122,-7.5874602293546465,1.7076,0.5001782082418211,3.9000000000000026,0.4200000000000002,0.0,1,0.0804438591003418,1.7821805477142334,0.009862859,-0.0013980198,-0.024742248,-2.6583901070346223,0.0,1.7076,40000,10.719801425933838,0.6100363109102384,0.4142340449754561,-4.294706992132075,0.0,1.908
60,10.46852159500122,-2.85442232408718,6.921266904061635,51.144890217641844,-8.850206468451,1.7516500000000002,0.5023562257004469,3.700000000000001,0.37000000000000016,0.0,1,0.07886147499084473,1.770637035369873,0.0098834755,-0.0054809884,-0.023953043,-2.677993328739878,0.0,1.7516500000000006,40000,10.949540376663208,0.6312151927688091,0.4646317339210631,-4.139314713330781,0.0,1.8463999999999998
61,10.384284257888794,-0.8471460737432058,16.55147389567395,180.75963922413894,-7.688129042200483,1.7821499999999997,0.5202863418349536,3.8100000000000027,0.5900000000000003,0.0,1,0.07950472831726074,1.812544345855713,0.009970768,0.002779451,-0.02207864,-2.494908603240211,0.0,1.7821500000000001,40000,10.282248735427856,0.8390670680170469,0.5281388035595376,-4.134727359961501,0.0,1.8188000000000002
62,10.508908033370972,-2.730193105565561,7.981292983142973,50.319488857051965,-9.972938870257712,1.7139500000000003,0.4672888801373289,3.2499999999999902,0.3200000000000001,0.0,0.0,0.07817602157592773,1.8257784843444824,0.0,0.0,0.0,-2.518437053472746,0.0,1.7139500000000008,40000,9.905922174453735,0.784872822717066,0.4451949348603927,-4.134727359961501,0.0,1.8188000000000002
63,10.262195587158203,-2.2340857171636594,9.043980634915414,67.67237541368365,-7.945929343066864,1.75165,0.5200122859125522,3.880000000000003,0.3100000000000001,0.0,0.0,0.08269286155700684,1.9868106842041016,0.0,0.0,0.0,-2.4900019198418373,0.0,1.7516500000000002,40000,10.111138820648193,0.5759563974275387,0.3883808009260297,-4.134727359961501,0.0,1.8188000000000002
64,10.620947122573853,-2.4205883938708253,11.926464912442787,141.87352326667298,-9.69221381031697,1.7234499999999997,0.4598897666832762,3.139999999999991,0.19000000000000003,0.0,0.0,0.08063721656799316,1.863680362701416,0.0,0.0,0.0,-2.483060567244736,0.0,1.7234500000000004,40000,10.433851480484009,0.8611668254365903,0.4603882804474695,-4.134727359961501,0.0,1.8188000000000002
65,10.466898441314697,-2.7708122325528244,9.454936436314025,77.20166781372353,-8.928369994965006,1.7115,0.44473222280378844,3.3900000000000023,0.3900000000000002,0.0,0.0,0.08300065994262695,1.7982935905456543,0.0,0.0,0.0,-2.5118357337755453,0.0,1.711499999999999,40000,10.724486112594604,0.7784886780272773,0.4408700724206139,-4.134727359961501,0.0,1.8188000000000002
66,10.98725175857544,0.4799844663914299,38.58688809608567,514.0355270463792,-9.152518572059297,1.5993000000000006,0.45194746376099876,3.140000000000002,0.12999999999999998,0.0,1,0.0788886547088623,1.8725030422210693,0.009946783,0.008516709,-0.022506673,-2.212653713758848,0.0,1.5993000000000006,40000,10.080566883087158,0.8999452718287114,0.5620934118220358,-4.134817935778411,0.0,1.7644
67,10.558773517608643,-0.9567289832789706,12.752708389856588,70.77973476499427,-12.92588043344924,1.6277500000000003,0.4509006958300235,2.8799999999999946,0.22000000000000006,0.0,1,0.0799710750579834,1.8721978664398193,0.009945399,-0.010404859,-0.01992508,-2.0870612407108604,0.0,1.6277500000000003,40000,9.753376483917236,0.9628227734265764,0.4448810240245113,-4.154362368526929,0.0,1.8148
68,10.269676208496094,-3.111787819769434,6.916906427703605,51.10962361641822,-15.205248898405884,1.6935499999999999,0.5026279911624484,3.860000000000003,0.25000000000000006,0.0,0.0,0.07517027854919434,1.7928845882415771,0.0,0.0,0.0,-2.189533898616718,0.0,1.6935500000000006,40000,9.677626848220825,0.8082802592685188,0.4215424414063561,-4.154362368526929,0.0,1.8148
69,10.372264862060547,-3.551542462666784,6.7427404804117455,63.4595507626693,-8.111684810951198,1.7247000000000003,0.498206694053782,3.789999999999999,0.6400000000000003,0.0,0.0,0.0773916244506836,1.7876501083374023,0.0,0.0,0.0,-2.3257347550217244,0.0,1.7246999999999992,40000,10.15273404121399,0.6110435505628251,0.4050413933095112,-4.154362368526929,0.0,1.8148
70,10.276463031768799,-3.109572760779754,6.408855495576098,35.79930830530587,-7.7243228028977455,1.6790500000000004,0.4725046005067032,3.920000000000003,0.5200000000000002,0.0,1,0.07984590530395508,1.7718243598937988,0.00999342,-0.006994666,-0.024006074,-2.4041185555975275,0.0,1.6790500000000004,40000,9.74861764907837,0.7000787252028008,0.5095600338311048,-4.12518155685434,0.0,1.8007999999999995
