iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,cost_mean,cost_std,cost_max,cost_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,average_cost,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success,eval_avg_cost
0,9.757883787155151,-3.7879585517469554,11.51517600913869,72.95892365629197,-10.075414917930344,1.628200000000001,0.3375037184980335,2.5999999999999917,0.49000000000000027,0.0,0.7518237922664041,0.02,0.05304288864135742,1.4354252815246582,0.009990601,0.029623257,-3.7879585517469554,0.0,1.6282000000000008,40000,1.4734416007995605,0.996877290407003,0.7490174368891709,-6.171352389261706,0.0,1.6795999999999995
1,9.564264059066772,-4.149919271923973,10.974962481414144,80.26869761710188,-10.289223968782531,1.642000000000001,0.3591698762424264,3.660000000000001,0.3300000000000001,0.0,0.78366611622716,0.02,0.05566549301147461,1.4181032180786133,0.008141556,0.021707416,-3.8241546237646573,0.0,1.6420000000000001,40000,4.398779630661011,0.7918298128082195,0.6876886810755469,-5.58967717906901,0.0,1.6051999999999995
2,9.45331883430481,-4.025285307973515,10.610121648011434,75.51579906992471,-9.761564646887907,1.658500000000001,0.30470108303056626,2.399999999999993,0.38000000000000017,0.0,0.871209019680565,0.02,0.055264949798583984,1.413632869720459,0.009893809,0.023352059,-3.8442676921855434,0.0,1.6584999999999996,40000,5.533863306045532,0.7691419761840144,0.665606980757632,-5.642142410356646,0.0,1.5615999999999994
3,8.96177363395691,-3.1090049689281476,17.209881125083363,188.1805014544043,-10.133378541602236,1.6337000000000013,0.30949686589689396,2.5099999999999905,0.4200000000000001,0.0,0.8382590291494264,0.02,0.05564451217651367,1.4424638748168945,0.008143849,0.02046635,-3.770741419859804,0.0,1.6337000000000002,40000,5.439222574234009,0.7950585591654454,0.6437228559912669,-5.508730924914467,0.0,1.5135999999999996
4,9.55848479270935,0.49249718108199547,27.81060900083569,334.5016568626884,-10.06553070877046,1.564750000000001,0.36253542930312355,2.479999999999991,0.5000000000000002,0.5,0.8235068415682786,0.02,0.055944204330444336,1.4540767669677734,0.008208859,0.023062572,-3.344417559765624,0.5,1.5647499999999996,40000,5.996477842330933,0.8901989953723094,0.7969771722602232,-3.9244047631822703,0.0,1.4999999999999993
5,9.45376992225647,-1.9813418799560842,24.654672044440577,305.24068238061125,-9.865199632846371,1.6386500000000013,0.2982895866435837,2.569999999999989,0.22000000000000006,0.0,0.8944714032663088,0.02,0.06277942657470703,1.4596531391143799,0.009960187,0.024050903,-3.2081099917846703,0.0,1.6386499999999997,40000,6.168290376663208,0.8277953354302593,0.691825669058961,-3.75420352936672,0.0,1.5391999999999997
6,9.577781200408936,-3.6789602479742842,10.089353544742561,60.42452448235794,-10.624389893365215,1.5902500000000013,0.32438624739652605,2.0500000000000003,0.3000000000000001,0.0,0.8503428684426382,0.02,0.05420184135437012,1.3978123664855957,0.008105103,0.019482449,-3.255195017403632,0.0,1.5902499999999993,40000,5.462079048156738,0.8859945117298155,0.6581137050140353,-5.236243558877993,0.0,1.5267999999999995
7,9.553164958953857,-0.9046838558906728,27.48912287379558,305.33460473634017,-10.07179931706102,1.589250000000001,0.3124466954538007,2.530000000000001,0.5100000000000002,0.0,1.0108268292504416,0.02,0.05502772331237793,1.4092707633972168,0.009935284,0.020615328,-3.0201439012523363,0.0,1.5892499999999998,40000,5.332077264785767,0.7553175408762741,0.6524614623719536,-5.388720866139648,0.0,1.5891999999999995
8,9.55675458908081,-2.1068763681869043,18.664490750751096,200.37628537550358,-9.565119079283845,1.589550000000001,0.29637020346181925,2.170000000000001,0.5600000000000003,0.0,0.735280732443338,0.02,0.05496931076049805,1.3880276679992676,0.0081237,0.023393841,-2.928817147945793,0.0,1.5895500000000007,40000,5.553141355514526,0.9200405720071019,0.7200127306928564,-3.3065046722329696,0.0,1.4627999999999997
9,9.556069374084473,-3.002689795282182,11.7654470007549,76.39672562191558,-9.463581077189728,1.5825000000000011,0.29632709967196735,2.3699999999999934,0.5000000000000002,0.0,0.8911972303260345,0.02,0.05293679237365723,1.4788174629211426,0.009958961,0.022601213,-2.936204412679432,0.0,1.5824999999999994,40000,5.5274646282196045,0.7534456464023929,0.6360154119602243,-2.175612732784227,0.0,1.5735999999999997
