iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,cost_mean,cost_std,cost_max,cost_min,rollout_success,step,time_vpg,time_npg,kl_dist,surr_improvement,surr_cost_improvement,running_score,success_rate,average_cost,num_samples,time_VF,VF_error_before,VF_error_after,time_cost_VF,VF_cost_error_before,VF_cost_error_after,eval_score,eval_success,eval_avg_cost
0,16.16600203514099,-2.1597585517469557,11.320501297221998,73.59892365629193,-8.255414917930349,1.628200000000001,0.3375037184980335,2.5999999999999917,0.49000000000000027,0.0,1.0,0.08151674270629883,2.798722267150879,0.009996434,0.013068311,-0.020609614,-2.1597585517469557,0.0,1.6282000000000008,40000,9.599340200424194,0.9992773176349077,0.7896604180589247,9.585821866989136,1.0142390664410625,0.053951876552232304,-4.16178645174214,0.0,1.6127999999999998
1,16.40110182762146,0.32307866065424407,23.999556029777356,270.01585473450126,-8.797695022797598,1.5324000000000013,0.3763193324824014,2.82,0.2700000000000001,0.0,1.0,0.08408021926879883,2.4689748287200928,0.009923468,0.008655858,-0.021727795,-1.9114748305068359,0.0,1.5324,40000,6.0776686668396,0.8892174781245916,0.7910259378343012,11.847074031829834,0.07631512165560721,0.07362241756897017,-3.786534340096674,0.0,1.4904
2,14.636361598968506,-1.6985867756672752,12.142956799984804,73.42586018506738,-10.605495003252694,1.5166000000000013,0.3277749837922354,2.0400000000000005,0.16,0.0,1.0,0.07471752166748047,2.6197211742401123,0.009991922,0.010593595,-0.021971086,-1.8901860250228797,0.0,1.5166,40000,8.797129392623901,1.0465228388835957,0.756270681585135,12.822628259658813,0.06602288203084765,0.06353996272036735,-3.7218583737113415,0.0,1.3283999999999998
3,14.85424256324768,-0.6674027739733185,17.947525036184544,203.13521092308034,-7.383650805124826,1.3593000000000008,0.36955176903919734,1.9300000000000015,0.0,0.0,0.9,0.08571767807006836,2.7104220390319824,0.008101274,0.0052230824,-0.018965105,-1.7679076999179235,0.0,1.3593000000000002,40000,9.614622592926025,0.8986274522893631,0.8491738415609533,12.226617097854614,0.09803847478227512,0.08183813546469917,-2.8540957493237835,0.0,1.0999999999999999
4,14.445397853851318,0.052331237075477086,19.183089777967172,206.3464234644331,-7.7729269801009915,1.2927000000000008,0.37348053496802247,1.9900000000000013,0.3300000000000001,0.0,1.0,0.1345534324645996,3.002011299133301,0.009942244,0.007494627,-0.021492684,-1.5858838062185834,0.0,1.2927000000000002,40000,9.896676063537598,0.8225895846368131,0.7486906005259213,13.915668249130249,0.10180801430697763,0.10340755673429441,-1.7335815793186307,0.0,0.8351999999999998
5,15.073959112167358,-0.3939093942118643,20.878602107044248,236.81077079131586,-8.13190476322151,1.143750000000001,0.36355527433940527,1.8900000000000015,0.0,0.0,1.0,0.08295774459838867,2.4720911979675293,0.009922555,0.0053658066,-0.021106655,-1.4666863650179116,0.0,1.1437500000000003,40000,11.775047779083252,0.8542166645089223,0.809760379158279,16.693901538848877,0.15148755624359894,0.11468340340129442,-3.4831658884069907,0.0,0.6196
6,14.345680713653564,-2.0930952546611636,9.130404215097284,69.16564620458317,-7.111177520273023,1.1041000000000007,0.3713679980827646,1.8900000000000015,0.0,0.0,1.0,0.10325098037719727,2.707902193069458,0.009875519,0.007117932,-0.02088189,-1.529327253982237,0.0,1.1041,40000,9.12234902381897,0.9752701234177639,0.7299831652403687,16.928850412368774,0.12066036793625612,0.1094571141050563,-3.4660413978176052,0.0,0.5379999999999999
7,15.124133586883545,-3.3421724788999394,6.163366697205164,50.26189273228412,-9.249275343008568,0.9807000000000008,0.3524039017945179,1.8400000000000014,0.08,0.0,0.9,0.09619474411010742,2.557384967803955,0.008102209,0.0042010387,-0.018045673,-1.7106117764740074,0.0,0.9806999999999999,40000,11.535069704055786,0.6953252920617531,0.603072561840431,15.394238233566284,0.1315404511901467,0.12115395073765145,-2.4595871966534744,0.0,0.40399999999999997
8,16.2807195186615,0.322783239005523,22.201870713073944,235.28433842699167,-9.919615813661023,0.9001000000000008,0.3373143785847265,1.7900000000000014,0.0,0.0,0.9,0.08013725280761719,2.9316890239715576,0.0090919435,0.029663794,-0.0071794526,-1.5072722749260543,0.0,0.9001000000000003,40000,12.638772964477539,0.8881493149450307,0.702523062954735,13.304622173309326,0.15886367409802343,0.15075153981545286,-1.4156522393121087,0.0,0.37799999999999995
9,16.034287452697754,-2.9587793992967466,8.890397902890578,80.98565226798738,-8.363436626258625,0.9103000000000006,0.3483373508540251,1.7000000000000013,0.0,0.0,0.9,0.08840203285217285,2.8931329250335693,0.008143973,0.0035714519,-0.018091993,-1.6524229873631235,0.0,0.9102999999999999,40000,17.853857040405273,0.7466081571597357,0.5207151505800337,8.78950572013855,0.15889010431238895,0.15193322920660646,-0.46555448434243957,0.0,0.3579999999999999
10,16.41233229637146,-1.0627022368352308,12.798459381183731,96.42456995221343,-9.16125593797276,0.8286500000000007,0.38291993614853775,1.8300000000000014,0.0,0.0,1.0,0.13751864433288574,2.8082706928253174,0.009959128,0.0037709503,-0.020892547,-1.5934509123103344,0.0,0.8286500000000002,40000,17.10476565361023,0.6641180867209522,0.5375885895197191,6.760911464691162,0.19904833159189728,0.19652600217961516,-2.20750040444612,0.0,0.2644
11,16.61879324913025,-1.9838797160510047,11.906141418304477,85.71845094011756,-9.360989789495067,0.7416000000000005,0.3289413929562532,1.7300000000000013,0.0,0.0,1.0,0.10283946990966797,2.5036091804504395,0.009900455,0.004511992,-0.020429749,-1.6324937926844014,0.0,0.7415999999999997,40000,16.527069330215454,0.6000519316796346,0.5403086083474911,5.82374906539917,0.2217912963886384,0.191227713182635,-3.165991284209161,0.0,0.24599999999999997
12,16.537869215011597,0.0017959832469584569,19.143492636735527,186.24199566590582,-9.136504338278167,0.6674000000000003,0.32269527421392485,1.6700000000000013,0.0,0.0,1.0,0.10888528823852539,2.9807958602905273,0.009920467,0.0047380137,-0.02017452,-1.4690648150912653,0.0,0.6674000000000001,40000,17.072792768478394,0.7091168276152015,0.617540560893895,9.207319498062134,0.22294515529388403,0.22256592393730554,-1.8098498678078776,0.0,0.1804
13,17.46664810180664,-1.739643782947698,12.717666740670964,86.68818678716771,-9.017494352051857,0.5603500000000002,0.321462871106447,1.5600000000000012,0.0,0.0,1.0,0.09296846389770508,2.6825029850006104,0.009945641,0.0044061197,-0.02035446,-1.4961227118769085,0.0,0.5603500000000002,40000,16.184887409210205,0.6970728709289986,0.5075928550563107,8.12027621269226,0.32454202404583177,0.275952205613614,-0.1325958621227454,0.0,0.1444
14,16.564552307128906,-1.3926656763722698,13.087739805355325,86.51893400524371,-11.39208301112298,0.5457000000000003,0.2877698907113114,1.7200000000000013,0.0,0.0,0.81,0.10284709930419922,2.464282989501953,0.008413156,0.012787324,-0.01839984,-1.4857770083264445,0.0,0.5457000000000004,40000,15.692467212677002,0.6220067739306863,0.5495405919720758,6.737373352050781,0.26860941071230077,0.2726036896699525,-0.8050470250748825,0.0,0.08839999999999999
15,15.914643049240112,-0.8449384757657847,15.538235724600042,92.04532297794651,-10.508614862677783,0.4398000000000002,0.2503297025924013,1.1500000000000008,0.0,0.0,0.81,0.09095931053161621,2.728508710861206,0.0083380565,0.015579908,-0.015590375,-1.4216931550703786,0.0,0.43979999999999997,40000,17.198281049728394,0.5500131500011155,0.4432272337382602,7.041988849639893,0.3901748674685414,0.32453963768346433,5.803361885591678,0.0,0.055200000000000006
16,16.909745454788208,-2.3391034966234234,12.068000129916532,87.57189458706003,-8.201670209600156,0.42200000000000015,0.25339889502521534,1.5400000000000011,0.0,0.0,0.9,0.09079718589782715,2.580439805984497,0.009981447,0.024208935,-0.009613072,-1.5134341892256833,0.0,0.4219999999999998,40000,17.89044451713562,0.6723937253873997,0.5454648005511066,8.168859720230103,0.33714757976424337,0.331474085503173,11.402739298127436,0.0,0.054400000000000004
