iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,cost_mean,cost_std,cost_max,cost_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,average_cost,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success,eval_avg_cost
12,16.95697331428528,-0.6595874452276206,17.070846850377833,147.37922884987682,-9.599466245556698,1.7947500000000014,0.2544089964997308,2.2799999999999954,0.49000000000000027,0.0,0.9342028990913618,0.02,0.10196709632873535,2.7726011276245117,0.009985303,0.022258267,-0.8865292218974106,0.0,1.7947499999999992,40000,9.782754182815552,0.6804880985352456,0.5879224352814387,-2.4971038466445337,0.0,1.8299999999999994
13,14.420862913131714,1.3730016110568395,27.380490788876156,317.63738025430985,-11.920572492800385,1.7638000000000011,0.2720469812366977,2.109999999999999,0.36000000000000015,0.0,0.9270879689317386,0.02,0.1534409523010254,3.330463409423828,0.009893483,0.026044363,-0.6605761386019855,0.0,1.7637999999999985,40000,8.760200262069702,0.8037620043306944,0.7301652404258036,-2.165217361279312,0.0,1.7971999999999997
14,16.40107226371765,2.529745405949493,50.304344019000304,648.6873278566927,-9.693682783988313,1.7996000000000014,0.22290320769338423,2.439999999999992,0.6300000000000003,0.5,0.861593052470755,0.02,0.10046172142028809,3.1901803016662598,0.008297543,0.02343962,-0.34154398414683773,0.5,1.7995999999999999,40000,15.688666582107544,0.9182336510092886,0.7778911145097145,-3.1469468074103855,0.0,1.8343999999999994
15,15.936138153076172,5.360644069934191,50.47669511908555,582.2915307028559,-11.055304168528812,1.7605000000000013,0.295192733650407,2.3300000000000005,0.3200000000000001,0.5,0.8923726098424848,0.02,0.07757854461669922,2.6738998889923096,0.0099791065,0.023990834,0.2286748212612651,0.5,1.7604999999999997,40000,9.183942556381226,0.902904398659178,0.7542623632032197,-2.726103496686768,0.0,1.8711999999999995
16,15.389151573181152,6.740377250588524,59.35765535404852,642.5707190709138,-12.986262902988159,1.7651500000000013,0.25717110549204414,2.159999999999998,0.46000000000000024,0.5,0.9598753752240602,0.02,0.06134200096130371,2.6043243408203125,0.0098552685,0.021732116,0.879845064193991,0.5,1.7651500000000004,40000,7.39188814163208,0.8088007460313915,0.7179323239913833,-3.0851287929510556,0.0,1.8615999999999997
17,16.197351932525635,10.815077591951113,91.00499597029301,910.37470182377,-13.722890077673728,1.7397000000000014,0.31123610009123315,2.199999999999997,0.5000000000000002,1.0,0.8504463147435212,0.02,0.08084535598754883,2.748155355453491,0.009841862,0.027135864,1.873368316969703,1.0,1.7397,40000,17.866286277770996,0.8877281407284885,0.8257837018412596,-2.4293126563488947,0.0,1.7987999999999993
18,16.396048545837402,3.9992692986129477,34.63645998759914,361.5714190423896,-10.974343718228955,1.7312000000000014,0.3095570383628842,2.61,0.5300000000000002,0.0,0.8868205791740124,0.02,0.08481144905090332,2.5228066444396973,0.009936978,0.02319871,2.0859584151340274,0.0,1.7312000000000005,40000,9.940680503845215,0.9745296804952673,0.692763908062335,-2.6511429207641295,0.0,1.8203999999999994
19,15.491552591323853,3.6373336896125044,28.083533094557666,278.2958930975582,-10.480710654839761,1.7382500000000014,0.28561589153966926,2.06,0.3200000000000001,0.0,0.8191490607516275,0.02,0.11310410499572754,3.333191156387329,0.009916631,0.02823431,2.2410959425818753,0.0,1.7382499999999996,40000,8.82772183418274,0.8317962843151439,0.7572360032871683,-2.889456906497653,0.0,1.8143999999999998
20,16.00520396232605,6.611063446208627,46.2976405294942,561.3564067401693,-13.241799638957131,1.718850000000001,0.3220251193618289,2.2400000000000015,0.2900000000000001,0.5,0.82633116140798,0.02,0.06892204284667969,3.647582530975342,0.008157675,0.021613004,2.6780926929445505,0.5,1.7188500000000002,40000,15.656010389328003,0.841690920471156,0.7976534774352722,-2.6526627590229555,0.0,1.7831999999999997
21,15.933241367340088,3.7894004833988504,27.509166563570627,221.99188931205038,-16.063779212429317,1.7299000000000013,0.2998949649460626,2.159999999999998,0.4200000000000002,0.0,0.957658799856561,0.02,0.07903742790222168,2.575962543487549,0.009939246,0.02107722,2.7892234719899807,0.0,1.7298999999999998,40000,10.236215353012085,0.7911226300113526,0.6852451944410607,-1.9790735072533983,0.0,1.8011999999999995
22,15.625360012054443,11.73483503050947,92.04034970838721,920.1348288530783,-7.275556497612687,1.7271500000000015,0.31208713126304993,2.010000000000001,0.4100000000000002,1.0,0.9370811861297136,0.02,0.12844204902648926,3.363574743270874,0.00824649,0.018150667,3.6837846278419297,1.0,1.7271499999999989,40000,7.161202907562256,0.8934630527758065,0.7470686278541481,-1.4855120953951033,0.0,1.7915999999999996
23,17.613285541534424,10.832638373664308,59.71652072231954,605.33361206574,-8.644687936713554,1.6978500000000014,0.33961725147583444,2.159999999999998,0.5200000000000002,1.0,0.7650178248134047,0.02,0.13243985176086426,3.470515727996826,0.0081263,0.024452925,4.398670002424168,1.0,1.6978500000000005,40000,14.860235452651978,0.8890277956205759,0.8021365908021534,3.1322514583093666,0.0,1.7811999999999995
24,15.751092672348022,9.556303021051441,65.26225239964484,664.5920769853459,-11.334291655344456,1.7232000000000012,0.29973448250076284,2.279999999999999,0.3300000000000001,1.0,1.0873265662182923,0.02,0.09547924995422363,2.7788093090057373,0.0099607995,0.019082004,4.914433304286895,1.0,1.7231999999999992,40000,9.138749599456787,0.8650866887380988,0.7224676484024147,-1.513370669619672,0.0,1.8035999999999999
25,15.269128322601318,14.982254220859652,74.75415221596236,583.4931086286853,-13.73637110549647,1.713850000000001,0.30178415713884016,2.0799999999999996,0.5000000000000002,1.5,0.8573302912799066,0.02,0.0830080509185791,3.301833152770996,0.0081276465,0.020608194,5.921215395944171,1.5,1.7138499999999999,40000,8.906187772750854,0.8443901495367645,0.69877208193755,-0.33508364608086494,0.0,1.7191999999999994
26,16.980080604553223,9.12446734165113,48.2890498678544,437.4657393597412,-9.99362750297598,1.7071000000000014,0.31099290988702644,1.9700000000000015,0.46000000000000024,0.5,0.8720363447444486,0.02,0.1523733139038086,3.1787421703338623,0.009954616,0.022651065,6.241540590514867,0.5,1.7070999999999996,40000,13.98854660987854,1.0355612603108912,0.7741162271735686,-0.1895408499256046,0.0,1.7475999999999998
27,16.07509994506836,6.860262029391039,44.73168600479033,476.2850051213716,-8.42089003419294,1.7382500000000014,0.2940840653622704,2.06,0.5100000000000002,0.5,0.8978618030468417,0.02,0.09156441688537598,2.7872190475463867,0.008212683,0.019048588,6.303412734402484,0.5,1.7382499999999994,40000,7.944144010543823,0.8167113988700121,0.6959241103678826,-0.28366340202463913,0.0,1.7387999999999997
28,15.659709692001343,27.694670172383862,167.20922014893998,1870.2356128144638,-11.395441857805885,1.6923500000000014,0.34127258533319105,2.1500000000000012,0.4100000000000002,2.5,0.9381350480192024,0.02,0.13349461555480957,3.413846731185913,0.008122861,0.018856859,8.442538478200621,2.5,1.6923499999999987,40000,8.209848403930664,0.8611297153476184,0.6650758853968574,0.2141829081711716,0.0,1.6899999999999997
29,17.406795024871826,13.939514946899429,69.51949610658674,766.0921100793793,-11.848520141172406,1.690700000000001,0.34220682342700326,2.099999999999999,0.5000000000000002,0.5,0.8873191613557813,0.02,0.15899443626403809,3.668816328048706,0.008189483,0.018163629,8.992236125070502,0.5,1.6907000000000003,40000,14.341148853302002,1.065286587841556,0.7912780825302466,1.672885337889985,0.0,1.6487999999999994
30,16.626709461212158,19.47406854988672,81.02522197734767,612.9647640691439,-13.000102524438393,1.6843000000000012,0.36316182343412723,2.19,0.5300000000000002,1.5,0.8851393082429284,0.02,0.10778212547302246,2.6263999938964844,0.008219839,0.019343138,10.040419367552124,1.5,1.6843000000000004,40000,17.749303340911865,0.8181087875208068,0.708418176263477,1.6362266118700435,0.0,1.6567999999999998
31,16.831814289093018,17.463903023453923,63.55060349967092,500.5186172157666,-14.908257698483931,1.6460500000000013,0.41889604617374976,2.159999999999998,0.18000000000000002,0.5,0.8869318033351705,0.02,0.12454867362976074,2.792107582092285,0.00811165,0.018738363,10.782767733142304,0.5,1.6460499999999993,40000,9.315744161605835,0.8312718321929607,0.699308435342034,4.342056195944408,0.0,1.6135999999999995
32,15.934083938598633,20.9995869753183,69.50118846339944,490.57662622831987,-15.161301468387936,1.6039500000000013,0.42584844428505353,2.2600000000000007,0.18000000000000002,0.5,0.8375865836697551,0.02,0.07032632827758789,2.914017915725708,0.008150105,0.020365728,11.804449657359905,0.5,1.6039499999999998,40000,8.689821481704712,0.7703756746914956,0.6872599229944718,12.968873265468734,0.0,1.5303999999999995
33,17.419306755065918,27.561886460472834,97.97499682427227,639.3460206948898,-7.907142071548374,1.6517000000000013,0.39177048127698477,2.0300000000000007,0.4000000000000002,2.5,0.8374949842567524,0.02,0.09039425849914551,3.0124528408050537,0.008148289,0.020198468,13.380193337671198,2.5,1.6516999999999982,40000,15.089439868927002,0.7515561670298951,0.627538444630671,9.314271202220134,0.0,1.5511999999999992
34,15.573860168457031,17.904069048290932,155.49834514729005,2156.9651484930123,-11.154894108198942,1.7124000000000013,0.3157882835065293,2.219999999999998,0.6000000000000003,1.0,0.8857667730890907,0.02,0.12174582481384277,2.674856185913086,0.008224649,0.020498265,13.83258090873317,1.0,1.7123999999999995,40000,8.961681127548218,0.910018690540961,0.728117378856961,11.845557616515576,0.0,1.4571999999999996
35,16.073142290115356,33.35299547801165,138.0683779742362,1194.538471479435,-11.811321091182537,1.647650000000001,0.40219271189319217,2.06,0.21000000000000005,2.5,0.9151035720613323,0.02,0.08441734313964844,3.291226625442505,0.008200387,0.018487927,15.784622365661019,2.5,1.6476499999999994,40000,7.353281736373901,0.77926636753485,0.6303009429663126,106.03900162400157,8.0,1.3692000000000002
36,18.077351570129395,46.62427372245322,180.10842700057555,1863.31325969326,-10.690562773842238,1.646350000000001,0.44577817073069004,2.2699999999999987,0.3300000000000001,4.5,0.8473146515900862,0.02,0.0913081169128418,3.4860475063323975,0.008133605,0.020935275,18.868587501340237,4.5,1.6463499999999993,40000,16.895741939544678,0.7659048529694069,0.6883513186499903,49.98397771539657,0.0,1.3467999999999996
37,15.921689748764038,37.23102148744406,150.59030814730662,1621.6039641608588,-13.31699698127119,1.6216500000000011,0.428259007494297,2.06,0.3000000000000001,3.5,0.8869432349887647,0.02,0.08859848976135254,2.786621570587158,0.008132753,0.018737353,20.70483089995062,3.5,1.6216499999999996,40000,9.879496335983276,0.7822085795381096,0.7140665555595701,59.96456139664208,8.0,1.3699999999999997
38,17.16109848022461,33.45834866280842,90.08163334802039,512.3688917904894,-10.587284852276815,1.595200000000001,0.4503031867531033,2.3099999999999947,0.25000000000000006,2.0,0.8196429229094282,0.02,0.09668445587158203,3.3982932567596436,0.008146553,0.01989733,21.9801826762364,2.0,1.5951999999999997,40000,11.262855291366577,0.8666277593268386,0.6359459257268549,120.12832037460255,12.0,1.3311999999999997
39,16.99429488182068,39.34121786258317,112.9225495910224,737.9635079027715,-13.25994339748482,1.568250000000001,0.4424324100922087,2.309999999999999,0.36000000000000015,4.0,0.8025336584566071,0.02,0.09359049797058105,3.729288101196289,0.008130401,0.020923587,23.716286194871078,4.0,1.568249999999999,40000,10.31732726097107,0.7027618584842871,0.5815039566958138,91.01000176447477,8.0,1.3624
40,17.779648542404175,33.47836036040192,119.58698991419294,848.42386442302,-14.367677184644286,1.6363000000000012,0.41747851441720957,2.0899999999999994,0.34000000000000014,2.5,0.9655271486356274,0.02,0.08742856979370117,2.541504383087158,0.009907027,0.02246435,24.69249361142416,2.5,1.6362999999999992,40000,11.988101720809937,0.7071952027206739,0.5616754855225441,33.15327067274104,0.0,1.3364000000000003
41,15.573580741882324,34.825825762438406,110.60006956941456,741.6973046867356,-11.773084944813633,1.633400000000001,0.42383657227757054,2.099999999999999,0.25000000000000006,4.0,0.8569018687987888,0.02,0.12490224838256836,3.101698637008667,0.008204126,0.01926182,25.705826826525588,4.0,1.6334000000000004,40000,14.263258934020996,0.6752481210202625,0.5188668749590216,37.53110182413599,0.0,1.3311999999999997
42,17.103896617889404,28.877322949546336,83.82949983763503,545.0955337985624,-10.330495646016493,1.6122000000000012,0.43879056507632463,2.1899999999999973,0.24000000000000007,1.0,0.839235534452583,0.02,0.09479999542236328,3.12324857711792,0.008174979,0.01962821,26.022976438827666,1.0,1.6121999999999996,40000,9.305683612823486,0.8078147657285413,0.6149714664379823,53.65502817806462,0.0,1.4028
43,17.07088851928711,40.232854405617765,141.3693416697183,920.0780474596601,-11.40802775910886,1.6276500000000014,0.4152035374367616,2.209999999999997,0.2700000000000001,3.5,0.859379610192281,0.02,0.09569072723388672,3.0151314735412598,0.0082627395,0.020108676,27.443964235506677,3.5,1.6276499999999985,40000,16.657485961914062,0.7373978068960735,0.5670437379421875,25.716525314013843,0.0,1.3579999999999999
44,17.74784016609192,55.4858802674315,146.93670192677214,851.1880408538287,-11.739216766449944,1.5044500000000012,0.47153758863954875,2.159999999999998,0.22000000000000006,4.5,0.7868480413615008,0.02,0.10556387901306152,2.891827344894409,0.0081899045,0.022267072,30.24815583869916,4.5,1.5044499999999994,40000,9.98892068862915,0.7660176909078442,0.6309794622283678,57.21075620986504,8.0,1.3471999999999997
45,15.579455375671387,26.400367451888098,93.40967959857954,881.3454648456708,-14.22825559865505,1.6324000000000012,0.3956301808507539,2.149999999999998,0.17,1.0,0.8320465635754256,0.02,0.11423397064208984,3.536297559738159,0.008173962,0.020580377,29.86337700001805,1.0,1.6323999999999996,40000,7.862203121185303,0.8577929552633377,0.6440619489007593,53.65865634015253,4.0,1.4964
46,17.18439745903015,44.783536983783115,131.7949368520989,1138.0150207625056,-7.425131691721001,1.5662000000000011,0.44576513995600897,2.149999999999998,0.2800000000000001,3.5,0.7949220244132998,0.02,0.16347074508666992,3.370162010192871,0.008157041,0.022072414,31.355392998394557,3.5,1.5662,40000,16.164819955825806,0.6952886427406029,0.5254530976577495,24.846269049985906,0.0,1.4319999999999995
47,16.789196968078613,46.11455902449419,152.12786104300162,1289.7496629339623,-10.819208536786977,1.6187000000000011,0.41561798565509683,2.149999999999998,0.3900000000000002,4.0,0.8824998866391489,0.02,0.07068705558776855,2.672090530395508,0.008132262,0.018574838,32.83130960100452,4.0,1.6186999999999987,40000,9.80585503578186,0.652009579690165,0.5444562838382675,28.659132412631056,0.0,1.4287999999999996
48,16.635289907455444,36.8102911699813,117.77567780594502,1157.2247430178838,-13.566717378357978,1.5853000000000008,0.4279788663006624,2.07,0.3900000000000002,2.0,0.9875403634243964,0.02,0.16396522521972656,3.363823652267456,0.00991594,0.020195995,33.2292077579022,2.0,1.5852999999999995,40000,10.685314416885376,0.8385224763763189,0.6023401854547189,36.24756853971916,0.0,1.3243999999999998
49,17.421180725097656,57.81103356127492,163.43962194969998,1276.9262450473757,-15.937354494119159,1.5277500000000008,0.4612379402217475,2.3599999999999968,0.2900000000000001,5.0,1.0047871733686071,0.02,0.13624334335327148,4.65872859954834,0.009983794,0.020486547,35.687390338239474,5.0,1.5277500000000004,40000,8.78686261177063,0.7584309724607211,0.6081023922706439,33.796254107183124,0.0,1.3859999999999997
50,18.006991863250732,45.609281644146705,139.48460140421332,929.3986518263252,-12.038924910779345,1.5957000000000015,0.426101525460776,2.119999999999999,0.36000000000000015,4.0,0.9262892685056088,0.02,0.10440969467163086,2.6665701866149902,0.008230768,0.017635519,36.6795794688302,4.0,1.5957000000000008,40000,14.428803443908691,0.6122257044655236,0.5354432153918878,34.24894873094774,0.0,1.4003999999999996
51,16.28832483291626,66.7414854298927,194.0303727286305,1787.399500735199,-15.477251750653434,1.5251500000000013,0.45826627357901906,2.1299999999999986,0.2800000000000001,5.5,0.9543258120918455,0.02,0.1008002758026123,2.4617743492126465,0.008112475,0.01735806,39.68577006493645,5.5,1.5251499999999993,40000,8.725888013839722,0.6988190116469558,0.5736998930266327,89.48910078059477,8.0,1.2615999999999996
52,16.43468165397644,77.40301234773204,212.51177509231658,1780.589929442089,-10.078827645690401,1.499750000000001,0.48638918316508684,1.9600000000000015,0.22000000000000006,5.0,0.8845833606188108,0.02,0.19215965270996094,3.696598529815674,0.008103051,0.01855402,43.45749429321601,5.0,1.4997500000000008,40000,11.226829290390015,0.6738682802598069,0.5444921821017511,109.58557161635294,8.0,1.2783999999999995
53,17.48130202293396,52.95183316489788,166.09228421751382,1337.72737004694,-11.55299642425964,1.5776500000000013,0.45780015017472453,2.1400000000000015,0.3300000000000001,3.0,1.0000743855824532,0.02,0.08759927749633789,3.240896224975586,0.009967221,0.019822517,44.4069281803842,3.0,1.577649999999999,40000,15.474431276321411,0.7351364387350192,0.6023717178902996,94.79309269961246,8.0,1.2324000000000002
54,16.591296672821045,47.448463743714434,158.7079481811058,1479.6954926790677,-11.041216664593902,1.555650000000001,0.4678435395514192,2.1200000000000014,0.16,3.0,0.9717883511147818,0.02,0.0807657241821289,2.5468764305114746,0.009996904,0.021172812,44.71108173671722,3.0,1.55565,40000,12.070535659790039,0.6612455824478894,0.4785398035027964,64.59649273400346,0.0,1.3007999999999997
55,18.266037225723267,83.2289068685048,209.52045313484527,1787.2218987378235,-7.584088923396543,1.450650000000001,0.4894027763509321,1.9700000000000015,0.23000000000000007,7.5,0.8620693591221026,0.02,0.11532306671142578,3.353001117706299,0.008127249,0.019181792,48.56286424989597,7.5,1.4506500000000009,40000,6.49522066116333,0.7148773767439599,0.5637616624846302,150.41803772746277,12.0,1.2299999999999998
56,17.63633680343628,84.55497721291813,232.29966445254385,1824.5013406170826,-15.21504293487786,1.5297000000000012,0.48989479482844117,1.9700000000000015,0.0,7.5,0.9042431611607704,0.02,0.11806488037109375,2.886000394821167,0.008151256,0.018728776,52.16207554619819,7.5,1.5296999999999992,40000,15.60081148147583,0.6656697296814498,0.5426505257172474,69.73837963213212,0.0,1.3015999999999996
57,16.975863933563232,66.35083522597253,176.40733724116959,1266.7806947118063,-8.739989000397205,1.540400000000001,0.46417974966601067,2.0799999999999996,0.2700000000000001,4.0,0.9636700941291261,0.02,0.08970499038696289,2.697052478790283,0.009981951,0.020638777,53.580951514175624,4.0,1.5404000000000002,40000,11.583705425262451,0.8190457776763441,0.6206921913945981,108.26741387365101,8.0,1.2863999999999998
58,16.867454528808594,97.38731031913642,250.5399617272524,1776.9781579640057,-11.810599446853905,1.431450000000001,0.5134446391773902,1.9700000000000015,0.23000000000000007,7.0,0.8706475148284448,0.02,0.10289764404296875,3.25260591506958,0.008192483,0.019785611,57.96158739467171,7.0,1.4314500000000001,40000,8.00974178314209,0.6929163697453907,0.5565372194868482,56.59021296155948,0.0,1.3915999999999997
59,17.933382749557495,113.24982848956188,327.504110851537,2925.098838335093,-14.286411509423209,1.4800500000000012,0.5045815072909434,2.209999999999998,0.36000000000000015,9.0,1.007069915689041,0.02,0.15294671058654785,3.685807704925537,0.009903601,0.020249682,63.49041150416073,9.0,1.4800499999999996,40000,11.724720239639282,0.6550905244490707,0.5217462388993811,119.16290946895988,4.0,1.3383999999999998
60,18.138100624084473,99.78477900374513,242.20133162479195,1557.626811404817,-11.99914096792442,1.4304000000000008,0.5334640006598388,2.2400000000000015,0.2700000000000001,8.5,0.8808499206836397,0.02,0.10725808143615723,2.7004892826080322,0.008120879,0.018473193,67.11984825411918,8.5,1.4304000000000001,40000,8.198706865310669,0.7315655945949386,0.5067497134049131,117.63832069207832,8.0,1.1735999999999998
61,16.673835039138794,121.09523470430861,286.2865775415834,2365.0164483361687,-12.725327794980014,1.3947000000000012,0.5522054961696782,2.1399999999999983,0.13999999999999999,10.5,0.9893637280038301,0.02,0.12548589706420898,3.4377920627593994,0.009935928,0.020761093,72.51738689913812,10.5,1.3946999999999994,40000,7.108847141265869,0.6198656834492012,0.5135547717220837,232.9250213727618,12.0,1.1500000000000001
62,18.205702543258667,127.00132684187065,293.6828342343163,2112.8523247508906,-15.730734855276589,1.431500000000001,0.5426755476341278,2.109999999999999,0.18000000000000002,12.0,1.0036703455920182,0.02,0.13936471939086914,3.0411744117736816,0.009877941,0.020008888,77.96578089341138,12.0,1.431499999999999,40000,16.61932134628296,0.5508514563564034,0.46296811668735627,183.82378307507497,24.0,1.0751999999999997
63,17.379868507385254,123.86525298060856,254.33910182334048,1243.3525833062959,-16.430381516123816,1.447600000000001,0.5217396285504873,1.9700000000000015,0.15,14.0,0.9768300638821686,0.02,0.07288002967834473,2.651460886001587,0.009995921,0.020644253,82.5557281021311,14.0,1.4476000000000004,40000,7.789404630661011,0.4557714401642534,0.3736453406320674,182.3795881406557,16.0,1.0511999999999997
64,17.457801580429077,122.5295439130007,313.7739656953396,1751.7034045607443,-9.590242956542747,1.480900000000001,0.5006038253948929,2.0899999999999994,0.25000000000000006,9.5,1.023534917040851,0.02,0.0697028636932373,3.3869850635528564,0.009914704,0.019850986,86.55310968321805,9.5,1.4809,40000,8.381054639816284,0.5419194428294282,0.42703724402977056,162.3221186999829,20.0,1.0672
65,18.657506465911865,124.09782573382574,298.22419677688015,2177.5548260255305,-10.153087602711482,1.450100000000001,0.5131451938779126,2.0500000000000016,0.15,11.5,0.8465184159651418,0.02,0.1136012077331543,2.821035385131836,0.008143213,0.019167371,90.30758128827883,11.5,1.4501000000000004,40000,16.89828634262085,0.5876742554375953,0.4196756063242264,187.34449390230023,16.0,0.9935999999999998
66,16.906851291656494,156.56100911523362,336.51330558426486,1711.3466633679611,-18.883288925760663,1.408450000000001,0.5061255748329662,1.9700000000000015,0.22000000000000006,14.5,0.8807959793701837,0.02,0.08101272583007812,2.701565980911255,0.008158241,0.018686404,96.93292407097431,14.5,1.40845,40000,7.510531187057495,0.5601833979333423,0.41547030261509815,200.75982767500133,24.0,0.9571999999999998
67,17.532825708389282,153.1086301464577,329.63783439945183,1942.6879966061815,-10.307959226313224,1.3793000000000009,0.5457861394355856,1.9700000000000015,0.23000000000000007,14.5,0.9849048805561953,0.02,0.09952878952026367,3.4945998191833496,0.009978119,0.020485604,102.55049467852265,14.5,1.3793,40000,10.338038921356201,0.6254997943649773,0.4629792308627012,189.71336342283792,16.0,0.8328
68,18.670360326766968,163.655939739603,340.1525260783364,1896.2432759803169,-14.899466807632624,1.3485000000000014,0.5504577640473431,2.0300000000000007,0.12999999999999998,13.5,0.8343960033965357,0.02,0.06659293174743652,3.5931427478790283,0.008120613,0.019563025,108.6610391846307,13.5,1.3484999999999996,40000,17.090773105621338,0.520710274090433,0.43946784609015827,432.4852598086699,32.0,0.7635999999999998
