iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,constraint_violation,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
38,19.09637713432312,-1858.625991776299,341.17265821339925,-36.28673873269478,-2103.0829731832287,"(2.0, 375320)",135.1161812962805,0.05,0.12313032150268555,2.918919086456299,0.02512073,0.03720249,-1934.3648949314857,2.0,375320,40000,17.371541738510132,0.04604478998816336,0.04390245825677202,-1733.1952570573742,"(0.0, 43710)"
39,19.185613870620728,-1902.765456838386,291.35850027897436,-482.23704331614715,-2652.6918339904987,"(0.0, 381450)",138.6366270295057,0.05,0.17543268203735352,3.7994396686553955,0.024781587,0.03682291,-1931.2049511221758,0.0,381450,40000,17.189074516296387,0.03297789358162709,0.027947510546009004,-1626.0394557701686,"(0.0, 41180)"
40,19.056336879730225,-1909.924681379884,309.6640458267305,-435.86650756441543,-2904.938441172236,"(0.0, 383100)",141.4503519005478,0.05,0.1335594654083252,3.8677871227264404,0.025601855,0.036564037,-1929.0769241479468,0.0,383100,40000,17.220582962036133,0.035270665430598695,0.031568527306144366,-1562.3782061591562,"(0.0, 39710)"
41,18.530208349227905,-1901.1116487242607,260.7761088539378,-614.8630835319418,-2174.0024457766267,"(0.0, 380960)",135.90981815750615,0.05,0.155517578125,3.7155423164367676,0.024841709,0.038949188,-1926.2803966055783,0.0,380960,40000,16.072429418563843,0.02577708595864474,0.023336883359642416,-1464.807607547752,"(0.0, 37400)"
42,18.076610565185547,-1866.5325242649465,357.5597990338289,-402.6633544537226,-2404.520575107353,"(0.0, 374700)",141.79050286298954,0.05,0.21137189865112305,3.850177526473999,0.025466882,0.036947723,-1920.3056093715152,0.0,374700,40000,12.441385746002197,0.042314157202351696,0.040394108667057685,-1558.6749669805495,"(0.0, 39610)"
43,19.243659734725952,-1881.9353834152234,329.142937056887,548.7927722823118,-2283.489642246531,"(0.5, 378750)",136.68077088295897,0.05,0.12358951568603516,3.4918081760406494,0.024916172,0.035155736,-1916.468586775886,0.5,378750,40000,14.985798597335815,0.04047123813986664,0.03712449304150217,-1554.8976644636166,"(0.0, 39500)"
44,17.39082098007202,-1838.4592725352113,349.6649895201328,-333.03558897819306,-2601.719139287665,"(0.5, 370100)",143.5464748842715,0.05,0.12590909004211426,3.0139875411987305,0.025226258,0.03644356,-1908.6676553518187,0.5,370100,40000,14.473601341247559,0.04530705742560151,0.044086363017660425,-1516.1949632260398,"(0.0, 38650)"
45,18.794713973999023,-1828.0685733701125,397.56293568178756,-203.28480831350342,-2123.743203327902,"(0.0, 367770)",136.850266802797,0.05,0.12094998359680176,3.0810256004333496,0.024870003,0.044442497,-1900.607747153648,0.0,367770,40000,14.213909149169922,0.04724862871818131,0.04453611462725553,-1429.9125675412529,"(0.0, 36610)"
46,19.035557985305786,-1812.3434058677285,422.7247603235083,738.7383724951135,-2224.251313932698,"(1.0, 366470)",150.95653877906426,0.05,0.10697293281555176,3.0863842964172363,0.025083609,0.03391359,-1891.781313025056,1.0,366470,40000,15.485068798065186,0.05470006314769884,0.052126033300021246,-1356.8161031057411,"(0.0, 34980)"
47,18.645589351654053,-1832.8315220984282,396.475218855639,-108.97217847351119,-2538.786096508121,"(1.0, 369050)",146.0882172753517,0.05,0.14416933059692383,3.2335660457611084,0.025210235,0.035297934,-1885.8863339323934,1.0,369050,40000,15.669384479522705,0.051435733373790746,0.04783406551579488,-1400.3417501584172,"(0.0, 36020)"
48,19.782670736312866,-1781.750260586312,452.7445358280133,-355.6816855006259,-2443.5036350604046,"(0.5, 359720)",142.8701901407388,0.05,0.12163043022155762,3.136535167694092,0.024781102,0.035841133,-1875.4727265977854,0.5,359720,40000,13.97506332397461,0.0665846628838361,0.06123563538782629,-1363.3230024297832,"(0.0, 35270)"
49,18.570515155792236,-1802.0043195744315,411.7074812903875,-250.7522430823496,-2454.096408132766,"(0.0, 362740)",155.00945403982524,0.05,0.13588237762451172,3.085437059402466,0.025265334,0.033407133,-1868.1258858954502,0.0,362740,40000,13.562362909317017,0.054999794516443094,0.05061725657589681,-1059.1825834945664,"(0.0, 28280)"
50,19.090318202972412,-1812.522290911837,418.54308294134825,-268.6569454616972,-2724.402579742237,"(0.0, 365330)",144.33485728959658,0.05,0.14431071281433105,3.1597824096679688,0.024848664,0.035359107,-1862.565526397089,0.0,365330,40000,13.421938419342041,0.0539299677206805,0.05158354530144889,-1093.4468067018208,"(0.0, 29210)"
51,18.66726326942444,-1740.3304873168056,477.3911421461951,-56.73667960080765,-2653.7028431622757,"(0.5, 351590)",148.87200778042518,0.05,0.13866138458251953,3.2822256088256836,0.02492176,0.035186466,-1850.3420224890606,0.5,351590,40000,14.73011326789856,0.07158815813440973,0.06810642867863553,-1007.3610034907091,"(0.0, 26910)"
52,18.74385905265808,-1733.8432071291247,484.028541544187,371.6148670171095,-2454.212595755669,"(0.5, 351870)",148.51479017805744,0.05,0.1510636806488037,3.2425496578216553,0.02465859,0.03383265,-1838.692140953067,0.5,351870,40000,13.67468810081482,0.06871907377456082,0.06588337498433966,-1038.2462031261211,"(4.0, 28240)"
53,18.69700860977173,-1710.8387016385936,497.04191899783876,-148.68434305404125,-2393.39998837759,"(0.5, 347680)",141.13550294810506,0.05,0.14079070091247559,3.0178043842315674,0.025035271,0.037597127,-1825.9067970216197,0.5,347680,40000,17.268482446670532,0.0783885111697494,0.07451049922274193,-1082.5654726945704,"(0.0, 28510)"
54,19.799564123153687,-1768.8299056244948,465.6066871729955,-197.12131887250868,-2423.6916804473044,"(0.5, 356980)",152.12171708404435,0.05,0.15374541282653809,3.779967784881592,0.025211893,0.03389834,-1820.1991078819074,0.5,356980,40000,13.130251169204712,0.06086389777579828,0.05861291749667047,-1004.6550176079552,"(0.0, 26800)"
55,19.16951298713684,-1675.944667446297,554.8126734054837,1494.2151408216675,-2477.7503427931547,"(1.0, 342730)",152.04246618781585,0.05,0.18470978736877441,3.534743547439575,0.02477276,0.03374942,-1805.7736638383465,1.0,342730,40000,15.216774940490723,0.10324256913260767,0.0976844073610208,-1139.6999158237572,"(4.0, 30430)"
56,19.452765226364136,-1635.9333552321186,580.893784173667,220.83007494148174,-2486.1894186157056,"(2.0, 334310)",146.53643997743262,0.05,0.14559698104858398,3.798091173171997,0.025190944,0.034491602,-1788.7896329777236,2.0,334310,40000,15.551363706588745,0.10552496647574822,0.10066197839499104,-896.9122284432416,"(4.0, 24910)"
57,19.422330141067505,-1658.1352857363538,565.2094202545588,2.9099191633759802,-2644.6826786416705,"(0.5, 337700)",150.61017361046936,0.05,0.21442556381225586,4.074645519256592,0.025179511,0.0333333,-1775.7241982535866,0.5,337700,40000,16.850998878479004,0.0931489373988578,0.08616878987351144,-731.8592623383825,"(0.0, 20880)"
58,19.924724578857422,-1479.502790926721,676.0120006921708,1744.3124002869213,-2633.528686941024,"(3.0, 309080)",146.9430905839362,0.05,0.1191854476928711,4.271338224411011,0.025255945,0.03492808,-1746.1020575209002,3.0,309080,40000,15.390169620513916,0.16696382636960375,0.15096171468330616,-893.3986923414335,"(4.0, 25460)"
59,20.998675107955933,-1556.3944050324446,661.0471782235957,1466.5879353492862,-2473.531326225952,"(3.0, 323510)",150.57451612314424,0.05,0.20167064666748047,3.9877877235412598,0.024976026,0.03383899,-1727.1312922720547,3.0,323510,40000,14.563966989517212,0.14138922278404392,0.134628642749114,-741.6786327425174,"(8.0, 21980)"
60,19.94230818748474,-1441.268971778999,670.6533016791069,85.717975394693,-2230.520510436643,"(1.5, 298310)",147.2966822729251,0.05,0.16766881942749023,3.2541520595550537,0.0250144,0.034421317,-1698.5450602227493,1.5,298310,40000,13.284573316574097,0.1596856586761235,0.14668708827368454,-630.222418961879,"(8.0, 19950)"
61,20.234295129776,-1395.230459417044,698.6427555567432,310.8055139095008,-2339.8664328482923,"(3.5, 292120)",145.71135416935826,0.05,0.21253657341003418,4.764240741729736,0.024819491,0.034659065,-1668.2136001421788,3.5,292120,40000,13.8381667137146,0.16748063621024487,0.15649212510507188,-628.259879021814,"(8.0, 19770)"
62,20.630518436431885,-1522.8417009946058,607.0252449655893,270.07352887726995,-2222.7164599489947,"(2.0, 313170)",145.02865068312784,0.05,0.2243034839630127,4.1827309131622314,0.024524085,0.0345931,-1653.6764102274217,2.0,313170,40000,10.385606288909912,0.12830177666374665,0.11454471913226641,-704.1251056709665,"(4.0, 21270)"
63,20.885842084884644,-1321.9714846518625,700.9262432488996,768.8933156397137,-2402.970781804285,"(3.5, 281080)",153.5151890083339,0.05,0.19544720649719238,4.304507493972778,0.024844883,0.03282635,-1620.5059176698658,3.5,281080,40000,13.93640923500061,0.19216068682131043,0.1747457084003708,-664.6961260888299,"(4.0, 20180)"
64,20.452707767486572,-1375.2509691949735,609.0380020600782,11.85934899729098,-2195.4224026104366,"(1.5, 286110)",142.39055808454356,0.05,0.2203505039215088,4.610179662704468,0.025131712,0.034653824,-1595.9804228223766,1.5,286110,40000,16.03219175338745,0.15590804370366496,0.14360101682299584,-636.8049308729913,"(4.0, 19350)"
65,21.093117237091064,-1278.7970613464322,709.8238274267593,699.2100385639311,-2512.6897657237246,"(3.5, 271060)",145.5808396301277,0.05,0.25470972061157227,4.024129629135132,0.0244623,0.03431375,-1564.262086674782,3.5,271060,40000,10.042366981506348,0.20423879557678462,0.19514077604308538,-705.2348780772726,"(0.0, 20000)"
66,21.183586359024048,-1286.1757544675543,670.8781180265045,1160.5532043621085,-2422.9442849783536,"(4.5, 273270)",136.51798869831546,0.05,0.18301939964294434,4.301390171051025,0.025046598,0.03655785,-1536.4534534540592,4.5,273270,40000,12.342919111251831,0.20211799615105697,0.18597652911593807,-620.9948427097773,"(0.0, 18470)"
67,22.21562957763672,-1230.8648575226064,658.6871782543399,500.5733687783831,-2372.5508077866593,"(3.0, 261300)",146.64348778024916,0.05,0.1771543025970459,4.445214509963989,0.024729196,0.034783095,-1505.8945938609138,3.0,261300,40000,12.970446586608887,0.19406017342275905,0.1754393290529322,-482.10552937183763,"(4.0, 15280)"
68,20.78318738937378,-1128.5723132058122,718.3109465108432,1371.9641098648965,-2072.880164281045,"(5.0, 247670)",142.58158014667322,0.05,0.1855144500732422,4.447132110595703,0.024861071,0.034754504,-1468.1623657954035,5.0,247670,40000,12.829217195510864,0.2605435584602211,0.24348111491821786,-472.6880914905889,"(4.0, 15250)"
69,21.07227659225464,-1241.0443508347773,650.4119447592296,-37.035888492705794,-2272.4726305509407,"(1.5, 262520)",141.57277025234987,0.05,0.23704075813293457,4.4249351024627686,0.024923494,0.035487868,-1445.4505642993408,1.5,262520,40000,15.538184881210327,0.1859574633383793,0.17253181970494919,-375.8815608877274,"(4.0, 13270)"
70,19.660639762878418,-1111.87249144543,682.9079285806123,1201.8325014763857,-2301.2851891287337,"(3.5, 240780)",139.34033276668256,0.05,0.1280531883239746,3.328342914581299,0.024679095,0.035604805,-1412.0927570139497,3.5,240780,40000,13.377794742584229,0.24115949212564813,0.22517353724883038,-375.47596354024887,"(8.0, 14160)"
71,22.64673686027527,-996.3584072734662,679.837903119391,1545.7051663737757,-2643.0681855624516,"(4.5, 222220)",142.7721422614607,0.05,0.20537352561950684,4.380465269088745,0.025421837,0.035122115,-1370.5193220399015,4.5,222220,40000,11.37133502960205,0.2924079832185371,0.27929853330989723,-402.13578986015045,"(0.0, 13570)"
72,21.425089359283447,-931.9816014621092,637.7707359037084,782.7131102548682,-2326.729880539976,"(5.0, 209870)",136.0984752781565,0.05,0.1447434425354004,4.073520660400391,0.02514985,0.03670836,-1326.6655499821222,5.0,209870,40000,13.451409816741943,0.3017417479050319,0.28424734985645994,-419.9344732281576,"(0.0, 14090)"
73,19.99117922782898,-1003.7628511055467,706.3000465096319,1597.955565166404,-2460.026878239086,"(5.5, 225820)",147.7323240066088,0.05,0.20308828353881836,4.384607553482056,0.025140963,0.032700725,-1294.3752800944646,5.5,225820,40000,12.473012685775757,0.29808931504949493,0.2788618531229309,-262.6899740963687,"(4.0, 10540)"
74,22.3701913356781,-970.6641997739347,659.0875883648625,1883.918360985434,-2272.4547028640627,"(3.0, 216150)",138.62505650280983,0.05,0.17246747016906738,4.461150884628296,0.02532565,0.036772296,-1262.0041720624117,3.0,216150,40000,10.140904664993286,0.29917907380635855,0.2695019591568494,-389.71362283544937,"(4.0, 13430)"
75,22.405612230300903,-822.7969542945933,664.4761883957358,1992.052855638945,-2242.8831440202707,"(5.0, 190710)",142.0026668686574,0.05,0.23798465728759766,3.633924961090088,0.024976613,0.03462526,-1218.0834502856299,5.0,190710,40000,11.0020272731781,0.35021890433099745,0.32199759766078856,-338.6837509076525,"(4.0, 12360)"
76,22.57740569114685,-844.6468804436716,707.6324619127298,1234.4905240713208,-2412.638785302072,"(4.5, 194820)",136.71611290908115,0.05,0.31508493423461914,4.312084913253784,0.02514929,0.036221642,-1180.739793301434,4.5,194820,40000,11.826118469238281,0.3127585471314678,0.2830712566078814,-291.58017608538955,"(8.0, 11280)"
77,24.120026111602783,-775.7713235016708,697.9237970825367,1628.2183329581514,-2160.117020108126,"(8.0, 186420)",139.16283072453626,0.05,0.16929221153259277,4.394056797027588,0.025131315,0.03574585,-1140.2429463214578,8.0,186420,40000,12.933287382125854,0.36415957631118623,0.33049150895163737,-251.5030952980798,"(12.0, 11970)"
78,22.529144763946533,-717.5128448093906,565.7271420050552,1391.2962660455898,-2013.9293667681802,"(4.0, 169890)",133.58449484800843,0.05,0.16453909873962402,4.278914928436279,0.024916949,0.036738336,-1097.9699361702512,4.0,169890,40000,12.299263715744019,0.33518311382099303,0.3156056503572655,-222.24033917325826,"(8.0, 10430)"
79,22.45230507850647,-802.7478300742991,627.9718896664752,734.6316828932344,-2212.679159917321,"(4.5, 185030)",133.03306575307187,0.05,0.16906523704528809,4.288132905960083,0.025212882,0.037308887,-1068.447725560656,4.5,185030,40000,11.76419472694397,0.33506382563891196,0.29650287560204375,-236.61379832080115,"(0.0, 10280)"
80,23.777982234954834,-624.8635799301595,660.5540068833818,1663.303781873117,-2019.4305877832799,"(12.0, 165760)",133.54661895294976,0.05,0.20058226585388184,4.499842882156372,0.024800006,0.037201982,-1024.0893109976064,12.0,165760,40000,9.876165390014648,0.5282216412477205,0.4300194906788952,-140.30629631304365,"(4.0, 10250)"
81,22.842157125473022,-664.5985431194283,619.3616099994271,1200.462011225978,-2024.1664153638778,"(7.0, 166400)",139.45340911936884,0.05,0.195084810256958,4.094350099563599,0.024982385,0.034965646,-988.1402342097887,7.0,166400,40000,8.558160543441772,0.3956220138671181,0.36635875837024917,-232.64787287795377,"(4.0, 10410)"
