iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,cost_mean,cost_std,cost_max,cost_min,rollout_success,step,time_vpg,time_npg,kl_dist,surr_improvement,surr_cost_improvement,running_score,success_rate,average_cost,num_samples,time_VF,VF_error_before,VF_error_after,time_cost_VF,VF_cost_error_before,VF_cost_error_after,eval_score,eval_success,eval_avg_cost
0,4.936005592346191,-2.189331519590652,10.572332655125354,69.28189909969876,-8.37675882200692,1.0159000000000007,0.4511875330724469,1.9000000000000015,0.01,0.0,1.0,0.028079748153686523,0.7078545093536377,0.009878959,0.025339179,-0.0071646376,-2.189331519590652,0.0,1.0158999999999996,40000,0.8154628276824951,0.9991839678641212,0.823054597644778,0.8026602268218994,1.0178025000659265,0.17083753138259702,-4.620931959140044,0.0,1.1707999999999996
1,4.842182636260986,-3.923506999609783,5.356530519773767,38.85481183258848,-9.562826007837527,1.0009500000000007,0.4562034606400968,1.8900000000000015,0.0,0.0,1.0,0.026069164276123047,0.7416062355041504,0.009973004,0.02270156,-0.008528949,-2.3627490675925653,0.0,1.0009499999999993,40000,1.8069956302642822,1.0927806410643077,0.6783722340968182,1.6487529277801514,0.1763475642867728,0.1648765082312633,-4.381330009972121,0.0,1.0699999999999998
2,4.846391916275024,-2.339733019174281,11.72664856450403,110.71564634424153,-11.337810358660823,0.9686000000000006,0.44944303309763334,1.8900000000000015,0.0,0.0,0.9,0.025437355041503906,0.6984903812408447,0.008144174,0.019919472,-0.003386836,-2.360447462750737,0.0,0.9685999999999999,40000,2.1687817573547363,0.897325462109431,0.7582374919166451,2.0375449657440186,0.18154696377362112,0.17430012672050757,-4.212945053425592,0.0,1.0688
3,4.958631277084351,-0.8815858180390809,29.73172041170918,401.0734406124433,-7.506413280240281,0.9132500000000006,0.43673211182600297,1.7900000000000014,0.0,0.0,1.0,0.025623798370361328,0.6678390502929688,0.009777789,0.02806206,-0.0024224173,-2.2125612982795717,0.0,0.9132500000000006,40000,1.8569486141204834,0.9790047890151502,0.9455161553830511,1.843019962310791,0.1840091157453339,0.1746646670225443,-3.8038639514839927,0.0,1.0952000000000002
4,4.963713884353638,-2.262109074327504,11.670896312783984,79.596955346,-8.000088281279996,0.8781000000000005,0.4649305216911451,1.9000000000000015,0.0,0.0,1.0,0.025276899337768555,0.6947853565216064,0.009989512,0.022191823,-0.002766394,-2.217516075884365,0.0,0.8781,40000,2.085367202758789,0.9818951829327598,0.6188118165023552,2.0213494300842285,0.18781648477104687,0.1753440845489969,-3.4947885077555343,0.0,0.9876
5,4.964311122894287,-1.7917932896890578,15.131907928136826,157.34757103618202,-8.891079547536272,0.8746000000000005,0.4625287450526728,1.8400000000000014,0.0,0.0,0.9,0.025332927703857422,0.65970778465271,0.008104827,0.019858975,-0.004602681,-2.174943797264834,0.0,0.8746000000000006,40000,2.0939877033233643,0.8924658164741925,0.6732154993466528,1.9812064170837402,0.2154407268856787,0.2059542609737642,-3.5984573695331985,0.0,0.904
6,5.072549819946289,-2.302167154592155,12.640571658802244,151.03656125028914,-7.445984864815228,0.8937500000000006,0.43334563283826955,1.9100000000000015,0.0,0.0,0.9,0.026842117309570312,0.6816868782043457,0.008224456,0.02202047,-0.0035485611,-2.187666132997566,0.0,0.8937500000000003,40000,2.1512844562530518,0.7450771759377497,0.6172953777953977,2.036680221557617,0.19484624264933778,0.18641398397461753,-1.5286164417456678,0.0,0.9004000000000001
7,4.974107027053833,-0.1726884733734464,24.084126243906493,309.02271163809434,-7.713723773277844,0.8176000000000004,0.399022856488197,1.9000000000000015,0.0,0.0,0.9,0.025278568267822266,0.6471037864685059,0.008102353,0.028716885,-0.003477338,-1.986168367035154,0.0,0.8176000000000007,40000,1.8232474327087402,0.9489094281419993,0.7769520992320664,1.7706491947174072,0.19745412650721086,0.1883854275059019,-1.6808294978633103,0.0,0.882
8,4.9743547439575195,-0.40059814152025963,14.080434414164912,88.48270271269816,-11.582767340295769,0.8026500000000004,0.41569878217286166,1.8400000000000014,0.0,0.0,0.9,0.025095701217651367,0.6641790866851807,0.008239251,0.020078104,-0.005470662,-1.8276113444836646,0.0,0.8026500000000002,40000,2.025743007659912,0.6493177958019193,0.5696585156740787,1.9870212078094482,0.21444987483981445,0.2008839322184775,-1.747976265090757,0.0,0.8592
9,4.963393449783325,3.7929796917959377,47.26990877037211,599.5110293224926,-7.450419543711235,0.7744000000000005,0.3720653706003828,1.8800000000000014,0.0,0.5,1.0,0.02659916877746582,0.6831488609313965,0.009942717,0.029379278,-0.0016626526,-1.2655522408557043,0.5,0.7743999999999996,40000,2.0871548652648926,0.9119067206220183,0.7824536354084626,1.974332332611084,0.21016166626098678,0.20678223658174336,-2.277787677334396,0.0,0.8644000000000002
