iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,cost_mean,cost_std,cost_max,cost_min,rollout_success,step,time_vpg,time_npg,kl_dist,surr_improvement,surr_cost_improvement,running_score,success_rate,average_cost,num_samples,time_VF,VF_error_before,VF_error_after,time_cost_VF,VF_cost_error_before,VF_cost_error_after,eval_score,eval_success,eval_avg_cost
0,14.237049579620361,-2.1597585517469557,11.320501297221998,73.59892365629193,-8.255414917930349,1.8155000000000012,0.2658942458948666,2.719999999999991,0.6200000000000003,0.0,1.0,0.10740375518798828,3.2285220623016357,0.0099817915,0.014666217,-0.020867424,-2.1597585517469557,0.0,1.8154999999999981,40000,2.3665332794189453,0.9992773176349077,0.7896604180589247,1.9705688953399658,1.0132857428716,0.029661423723150365,-3.8145695780118927,0.0,1.7603999999999993
1,13.998600244522095,-1.3471186190749136,14.184265195558208,90.06208757039673,-8.156698072883179,1.7779500000000013,0.29915931792274164,2.8200000000000003,0.3000000000000001,0.0,1.0,0.09015536308288574,2.7366507053375244,0.009940049,0.015359474,-0.022888256,-2.0784945584797514,0.0,1.7779500000000001,40000,6.5806286334991455,0.8073192092700103,0.7268675610505788,5.653893947601318,0.038140626605712796,0.042238332367107924,-3.9271223212788082,0.0,1.7139999999999997
2,14.32493257522583,-2.4092733850925105,9.434678826721226,58.484541613383925,-12.907437547982846,1.7957000000000014,0.219099315380035,2.299999999999995,0.6200000000000003,0.0,0.9,0.15703439712524414,2.5476760864257812,0.008109032,0.013410778,-0.019266417,-2.1115724411410275,0.0,1.7956999999999999,40000,14.850242376327515,0.8616438854939596,0.7269303865716003,9.151025295257568,0.031877010557993656,0.0245237404022718,-3.735986627075048,0.0,1.7179999999999993
3,15.852560758590698,1.8771501397283463,43.67184173500688,551.4898665299862,-9.122285868991005,1.7291000000000014,0.2781693548901462,2.1199999999999988,0.5400000000000003,0.5,0.9,0.13557672500610352,3.514498233795166,0.008161966,0.0069060684,-0.019265333,-1.71270018305409,0.5,1.7291000000000003,40000,11.802199602127075,0.9347441815991386,0.7595558030500574,8.422112464904785,0.04085174455895548,0.03933960625468352,-3.2797422646972065,0.0,1.6007999999999998
4,15.307714939117432,0.5496558481021657,24.70142007100661,300.68041224340226,-7.062487990601969,1.6972000000000012,0.28057291387445105,2.199999999999997,0.37000000000000016,0.0,0.9,0.09067845344543457,2.7195584774017334,0.008111146,0.009553193,-0.019447464,-1.4864645799384644,0.0,1.6972000000000005,40000,14.224995613098145,1.0796690342677273,0.7904377394514001,10.805638313293457,0.04121999344426405,0.042079882594262125,-3.2214107676557826,0.0,1.5675999999999997
5,16.78154945373535,0.29231108857700067,19.805486191547995,186.38953606910516,-9.71983906827818,1.6512000000000011,0.3029943233791685,2.2199999999999966,0.22000000000000006,0.0,0.9,0.14017844200134277,3.2202343940734863,0.008120903,0.00709657,-0.019055111,-1.308587013086918,0.0,1.6512000000000002,40000,12.1073899269104,0.8341228165885932,0.7306811907384791,7.4933624267578125,0.05105775994019369,0.04192905109081963,-3.365106200131348,0.0,1.4875999999999998
6,14.890142440795898,0.07405424242077835,20.80297736168555,225.14714109137813,-8.543408993478678,1.644150000000001,0.30527901581995476,1.9600000000000015,0.35000000000000014,0.0,0.9,0.0994110107421875,2.9724700450897217,0.008149522,0.008937964,-0.018722951,-1.1703228875361484,0.0,1.6441499999999993,40000,8.824124574661255,0.8009024267716118,0.7125499935823861,16.098055124282837,0.04515880306704156,0.04264716395236406,-3.1050148917796365,0.0,1.3751999999999998
7,14.968040704727173,-1.749161208602464,11.896299793731727,86.12192611583346,-7.18141148170832,1.6318500000000011,0.25210727379431186,2.0500000000000003,0.47000000000000025,0.0,0.9,0.10869050025939941,2.6617395877838135,0.008164931,0.01022119,-0.018535834,-1.22820671964278,0.0,1.6318500000000002,40000,15.42879033088684,0.7626089327067961,0.6730624769904566,9.41170859336853,0.03464525366428373,0.034675186008416105,-3.371619989098467,0.0,1.3007999999999995
8,15.928863763809204,-1.461368564188725,10.431658551012104,77.04481619820868,-9.573320629987135,1.5978000000000014,0.27904866959009156,2.389999999999999,0.5100000000000002,0.0,1.0,0.07366561889648438,3.142998695373535,0.009990429,0.009250906,-0.019701106,-1.2515229040973745,0.0,1.5977999999999994,40000,11.661193132400513,0.6587352021548499,0.5506776014000729,15.31289005279541,0.04247069200991247,0.042132861906228176,-3.114833723669932,0.0,1.1411999999999998
9,16.465128660202026,-1.94556902826827,12.261877640202616,129.18829652413862,-7.172392046739814,1.6081000000000012,0.25764198027495466,1.9400000000000015,0.13999999999999999,0.0,1.0,0.06802940368652344,4.211484670639038,0.009918738,0.01080349,-0.020276537,-1.320927516514464,0.0,1.6081000000000003,40000,11.262843132019043,0.9135611933042769,0.800550465982285,9.614202499389648,0.0356872615095035,0.03194819973302526,-3.338380398424186,0.0,1.2727999999999997
