iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,cost_mean,cost_std,cost_max,cost_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,average_cost,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success,eval_avg_cost
10,9.554243087768555,-0.9437665097737954,13.664297455568372,85.70630721918718,-10.777467244055243,0.03830000000000001,0.10001554879117551,0.6300000000000003,0.0,0.0,0.9457359976799165,0.02,0.05591440200805664,1.4484121799468994,0.009998396,0.021940615,-0.863214351369157,0.0,0.038299999999999994,40000,5.678208112716675,0.753373165668339,0.5856525381711959,-2.883919428366464,0.0,0.0024
11,9.557885885238647,-1.3485205862847909,12.819011763237636,102.74021768130535,-9.255735516648834,0.051200000000000016,0.11714759920715408,0.8000000000000005,0.0,0.0,0.9316064552611036,0.02,0.05443215370178223,1.4135041236877441,0.009912666,0.022269947,-0.9117449748607205,0.0,0.0512,40000,5.08709454536438,0.8246014606452139,0.7587701666377966,-1.883225058974761,0.0,0.0
12,9.449854135513306,-0.6595874452276206,17.070846850377833,147.37922884987682,-9.599466245556698,0.045300000000000014,0.12607105139563174,0.9000000000000006,0.0,0.0,0.9342028990913618,0.02,0.0552220344543457,1.4157168865203857,0.009985303,0.022258267,-0.8865292218974106,0.0,0.04529999999999999,40000,5.780007362365723,0.6804880985352456,0.5879224352814387,-2.4971038466445337,0.0,0.0068
13,9.65767240524292,1.3730016110568395,27.380490788876156,317.63738025430985,-11.920572492800385,0.037750000000000006,0.0906500827357593,0.5600000000000003,0.0,0.0,0.9270879689317386,0.02,0.05611133575439453,1.397550106048584,0.009893483,0.026044363,-0.6605761386019855,0.0,0.03774999999999999,40000,5.239859580993652,0.8037620043306944,0.7301652404258036,-2.165217361279312,0.0,0.0
14,9.653161764144897,2.529745405949493,50.304344019000304,648.6873278566927,-9.693682783988313,0.03290000000000001,0.08841148115488172,0.5400000000000003,0.0,0.5,0.861593052470755,0.02,0.057159423828125,1.4707765579223633,0.008297543,0.02343962,-0.34154398414683773,0.5,0.0329,40000,4.956901788711548,0.9182336510092886,0.7778911145097145,-3.1469468074103855,0.0,0.0
15,9.653736114501953,5.360644069934191,50.47669511908555,582.2915307028559,-11.055304168528812,0.048500000000000015,0.1155584267805685,0.7400000000000004,0.0,0.5,0.8923726098424848,0.02,0.055506229400634766,1.4350056648254395,0.0099791065,0.023990834,0.2286748212612651,0.5,0.04850000000000001,40000,4.509981870651245,0.902904398659178,0.7542623632032197,-2.726103496686768,0.0,0.0
16,9.550575017929077,6.740377250588524,59.35765535404852,642.5707190709138,-12.986262902988159,0.05185000000000001,0.12286609581166001,0.7900000000000005,0.0,0.5,0.9598753752240602,0.02,0.05579876899719238,1.4281747341156006,0.0098552685,0.021732116,0.879845064193991,0.5,0.051849999999999986,40000,4.500331163406372,0.8088007460313915,0.7179323239913833,-3.0851287929510556,0.0,0.0
17,9.755831480026245,10.815077591951113,91.00499597029301,910.37470182377,-13.722890077673728,0.03520000000000001,0.10634829570801786,0.9900000000000007,0.0,1.0,0.8504463147435212,0.02,0.05620312690734863,1.4408330917358398,0.009841862,0.027135864,1.873368316969703,1.0,0.0352,40000,4.604180812835693,0.8877281407284885,0.8257837018412596,-2.4293126563488947,0.0,0.0
18,9.748518705368042,3.9992692986129477,34.63645998759914,361.5714190423896,-10.974343718228955,0.02945000000000001,0.09865696883646896,0.8000000000000005,0.0,0.0,0.8868205791740124,0.02,0.05475735664367676,1.4335649013519287,0.009936978,0.02319871,2.0859584151340274,0.0,0.029450000000000007,40000,5.261894702911377,0.9745296804952673,0.692763908062335,-2.6511429207641295,0.0,0.011200000000000002
19,10.051994562149048,3.6373336896125044,28.083533094557666,278.2958930975582,-10.480710654839761,0.048050000000000016,0.12460215688341841,0.7500000000000004,0.0,0.0,0.8191490607516275,0.02,0.0561220645904541,1.4648733139038086,0.009916631,0.02823431,2.2410959425818753,0.0,0.04805000000000001,40000,5.240778684616089,0.8317962843151439,0.7572360032871683,-2.889456906497653,0.0,0.016
20,9.855335235595703,6.611063446208627,46.2976405294942,561.3564067401693,-13.241799638957131,0.03950000000000001,0.10626735152435111,0.5900000000000003,0.0,0.5,0.82633116140798,0.02,0.05357789993286133,1.4201819896697998,0.008157675,0.021613004,2.6780926929445505,0.5,0.0395,40000,4.408833742141724,0.841690920471156,0.7976534774352722,-2.6526627590229555,0.0,0.0
21,9.751314163208008,3.7894004833988504,27.509166563570627,221.99188931205038,-16.063779212429317,0.04195,0.09566450491169651,0.6200000000000003,0.0,0.0,0.957658799856561,0.02,0.05854058265686035,1.4874904155731201,0.009939246,0.02107722,2.7892234719899807,0.0,0.041950000000000015,40000,4.914822816848755,0.7911226300113526,0.6852451944410607,-1.9790735072533983,0.0,0.0
22,9.987882375717163,11.73483503050947,92.04034970838721,920.1348288530783,-7.275556497612687,0.030800000000000004,0.07506237406317497,0.4100000000000002,0.0,1.0,0.9370811861297136,0.02,0.05600547790527344,1.4353413581848145,0.00824649,0.018150667,3.6837846278419297,1.0,0.0308,40000,4.737839221954346,0.8934630527758065,0.7470686278541481,-1.4855120953951033,0.0,0.0144
23,9.96052622795105,10.832638373664308,59.71652072231954,605.33361206574,-8.644687936713554,0.03455000000000001,0.09196628458299272,0.7700000000000005,0.0,1.0,0.7650178248134047,0.02,0.05659317970275879,1.4386577606201172,0.0081263,0.024452925,4.398670002424168,1.0,0.034550000000000004,40000,4.80864143371582,0.8890277956205759,0.8021365908021534,3.1322514583093666,0.0,0.0
24,9.955753087997437,9.556303021051441,65.26225239964484,664.5920769853459,-11.334291655344456,0.033900000000000007,0.08909988776648378,0.5700000000000003,0.0,1.0,1.0873265662182923,0.02,0.05634593963623047,1.4658122062683105,0.0099607995,0.019082004,4.914433304286895,1.0,0.03389999999999999,40000,5.316084861755371,0.8650866887380988,0.7224676484024147,-1.513370669619672,0.0,0.0
25,9.857461929321289,14.982254220859652,74.75415221596236,583.4931086286853,-13.73637110549647,0.04125000000000001,0.08929130696769987,0.5100000000000002,0.0,1.5,0.8573302912799066,0.02,0.05708956718444824,1.4906086921691895,0.0081276465,0.020608194,5.921215395944171,1.5,0.04125,40000,5.752633571624756,0.8443901495367645,0.69877208193755,-0.33508364608086494,0.0,0.0
26,10.25676441192627,9.12446734165113,48.2890498678544,437.4657393597412,-9.99362750297598,0.0432,0.09293417024969883,0.5600000000000003,0.0,0.5,0.8720363447444486,0.02,0.05517888069152832,1.4416213035583496,0.009954616,0.022651065,6.241540590514867,0.5,0.043199999999999995,40000,4.879492998123169,1.0355612603108912,0.7741162271735686,-0.1895408499256046,0.0,0.0
27,9.857054948806763,6.860262029391039,44.73168600479033,476.2850051213716,-8.42089003419294,0.0374,0.08530674064808716,0.4100000000000002,0.0,0.5,0.8978618030468417,0.02,0.056327104568481445,1.4844257831573486,0.008212683,0.019048588,6.303412734402484,0.5,0.0374,40000,4.860753297805786,0.8167113988700121,0.6959241103678826,-0.28366340202463913,0.0,0.0
28,9.992831230163574,27.694670172383862,167.20922014893998,1870.2356128144638,-11.395441857805885,0.042100000000000005,0.10459727529912052,0.6600000000000004,0.0,2.5,0.9381350480192024,0.02,0.05603384971618652,1.4458816051483154,0.008122861,0.018856859,8.442538478200621,2.5,0.0421,40000,5.132544040679932,0.8611297153476184,0.6650758853968574,0.2141829081711716,0.0,0.0
29,9.955336570739746,13.939514946899429,69.51949610658674,766.0921100793793,-11.848520141172406,0.045550000000000014,0.10200832073904564,0.5400000000000003,0.0,0.5,0.8873191613557813,0.02,0.05601096153259277,1.459071397781372,0.008189483,0.018163629,8.992236125070502,0.5,0.04555,40000,5.453213214874268,1.065286587841556,0.7912780825302466,1.672885337889985,0.0,0.0
30,9.858681201934814,19.47406854988672,81.02522197734767,612.9647640691439,-13.000102524438393,0.03500000000000001,0.0908570305479989,0.6500000000000004,0.0,1.5,0.8851393082429284,0.02,0.05566668510437012,1.4381239414215088,0.008219839,0.019343138,10.040419367552124,1.5,0.034999999999999996,40000,5.409198760986328,0.8181087875208068,0.708418176263477,1.6362266118700435,0.0,0.0
31,9.951565027236938,17.463903023453923,63.55060349967092,500.5186172157666,-14.908257698483931,0.04160000000000001,0.1028952865781519,0.7800000000000005,0.0,0.5,0.8869318033351705,0.02,0.0552060604095459,1.46938157081604,0.00811165,0.018738363,10.782767733142304,0.5,0.0416,40000,5.310458421707153,0.8312718321929607,0.699308435342034,4.342056195944408,0.0,0.0
32,10.257685661315918,20.9995869753183,69.50118846339944,490.57662622831987,-15.161301468387936,0.036050000000000006,0.08792552246077362,0.7600000000000005,0.0,0.5,0.8375865836697551,0.02,0.05437445640563965,1.4072673320770264,0.008150105,0.020365728,11.804449657359905,0.5,0.03605,40000,4.372889757156372,0.7703756746914956,0.6872599229944718,12.968873265468734,0.0,0.0
