iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,cost_mean,cost_std,cost_max,cost_min,rollout_success,step,time_vpg,time_npg,kl_dist,surr_improvement,surr_cost_improvement,running_score,success_rate,average_cost,num_samples,time_VF,VF_error_before,VF_error_after,time_cost_VF,VF_cost_error_before,VF_cost_error_after,eval_score,eval_success,eval_avg_cost
19,9.56533408164978,-2.313123838095608,10.598486354193154,81.96815952603178,-9.33055212985887,218.15,177.74722923297566,770,0,0.0,0.9,0.05505228042602539,1.4031188488006592,0.008167403,0.0010515564,-0.01777393,-1.3623823052752904,0.0,218.15,40000,5.68341326713562,0.7901223796555596,0.5858819966372838,4.718035459518433,0.5187336339555787,0.4723829993506945,-3.2279624189998004,0.0,28.0
20,9.786341190338135,-0.11836940222318859,30.432338672148138,363.1648283145192,-12.458664307405007,193.55,184.1083851974157,870,0,0.5,1.0,0.05462074279785156,1.421107530593872,0.009956722,0.002852945,-0.018941518,-1.2379810149700803,0.5,193.55,40000,5.163904190063477,0.8119518758588093,0.6074100031144037,4.684089422225952,0.507229377544482,0.4766332329824311,-1.4846264733903392,0.0,12.4
21,9.7606942653656,-1.6014348723816099,20.552083337617443,254.46837616469418,-12.351413967913608,183.0,191.24591498905278,950,0,0.0,1.0,0.05696845054626465,1.4635181427001953,0.009935293,0.0033869857,-0.020313015,-1.2743264007112334,0.0,183.0,40000,5.0025246143341064,0.624245768875818,0.5131345708654633,5.098574161529541,0.5377263248947212,0.5005677352811954,-0.6145593081987758,0.0,15.2
22,9.862277269363403,-1.9879896662334937,11.397319731951796,94.162236047627,-13.09320430803307,162.85,170.26854524544456,940,0,0.0,0.9,0.05507159233093262,1.4505925178527832,0.008214459,0.0034933938,-0.019118527,-1.3456927272634596,0.0,162.85,40000,4.807127475738525,0.786106576276825,0.630538893572372,5.186671018600464,0.6067131053268875,0.5258305104600877,0.08938159044435015,0.0,7.2
23,9.882753849029541,-1.8719376870301556,12.247203152449112,83.15712737913437,-11.899051981270878,144.4,167.7040249964204,940,0,0.0,1.0,0.054810285568237305,1.4138038158416748,0.009992426,-0.00011233304,-0.019717077,-1.3983172232401293,0.0,144.4,40000,5.420950174331665,0.9062858606600165,0.6598291760866554,4.722146034240723,0.6368989816930278,0.5942573415590091,0.49128218666508316,0.0,0.0
24,9.779683113098145,-3.0980622031974314,7.4415935088495155,64.79959239776012,-12.429158880656663,142.4,160.16628858782988,740,0,0.0,0.9,0.055407047271728516,1.4386005401611328,0.008295581,0.0034604247,-0.019147174,-1.5682917212358596,0.0,142.4,40000,4.660923004150391,0.6770496375087586,0.5669191757914745,4.030972242355347,0.6293264897022871,0.5894820609419186,2.2735024237027943,0.0,0.0
25,9.864201545715332,-2.345723749382829,10.286464554473605,83.16774716251757,-12.215662766859705,107.25,131.86712061768847,820,0,0.0,0.9,0.055667877197265625,1.480743169784546,0.008322083,0.0010552093,-0.018569876,-1.6460349240505565,0.0,107.25,40000,5.704647779464722,0.6694175812171953,0.505506767906361,4.821863174438477,0.710649316118231,0.5779897714256466,-0.7637916436809588,0.0,0.0
26,9.65218734741211,-0.09918189783564856,19.862002075107675,148.59144120847355,-10.589001316338718,108.65,134.4830007844858,690,0,0.0,1.0,0.052259206771850586,1.4795312881469727,0.009932863,0.0023086793,-0.0194873,-1.4913496214290658,0.0,108.65,40000,5.932950973510742,0.752400431186037,0.607081231075862,4.367063760757446,0.6955345977690286,0.6295671196761732,-0.06831075752387605,0.0,0.0
27,9.875198125839233,-0.7180986899449385,22.837213462363493,283.7538766024103,-12.451185269092598,109.3,145.79955418313185,830,0,0.0,1.0,0.056792497634887695,1.4665796756744385,0.009846008,0.001963478,-0.020181261,-1.4140245282806532,0.0,109.3,40000,5.855012655258179,0.6126254091690216,0.4356635948801041,4.824950933456421,0.6618593303726541,0.6113537047660523,-0.3514378319594273,0.0,0.0
28,9.56078577041626,-2.0754043181446304,10.14169945314252,78.9007556277494,-9.152690277835871,89.55,122.06267857129797,620,0,0.0,0.9,0.054444313049316406,1.464569091796875,0.00818706,0.0019740262,-0.016758926,-1.480162507267051,0.0,89.55,40000,5.82716965675354,0.6950399260343697,0.4805392268982196,4.193952798843384,0.7561222530565986,0.6486304270262813,-0.1179546729553111,0.0,0.0
29,9.865461111068726,-2.037156340176561,11.82823131162639,97.15846659688621,-10.84746194610266,66.75,104.80905256703736,910,0,0.0,1.0,0.054532527923583984,1.4512085914611816,0.00992822,0.0014580444,-0.019010887,-1.5358618905580022,0.0,66.75,40000,5.8359925746917725,0.5906950914652778,0.49820106773016587,3.8246817588806152,0.8376581684818066,0.7021810662093214,0.12047347921726334,0.0,0.0
