iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,constraint_violation,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
15,4.859637022018433,-804.9043121650097,216.98350405189746,-400.5859867461294,-1880.0181368997034,"(0.0, 160230.26490042973)",167.69046500713765,0.05,0.04403948783874512,0.6611819267272949,0.023809126,0.025274295,-1526.2879356709338,0.0,160230.26490042973,40000,1.9734416007995605,0.1015366851996918,0.09007846689812002,-905.6686396923039,"(0.0, 22758.068639123212)"
16,4.959500551223755,-802.7359294013883,223.31583186121932,-322.8957812212551,-1728.7777060908925,"(0.0, 159823.97065711138)",169.70732684653217,0.05,0.04542136192321777,0.6813015937805176,0.024624288,0.026420504,-1453.9327350439792,0.0,159823.97065711138,40000,1.9708893299102783,0.09779969913999663,0.09046754698456479,-870.2359674959738,"(0.0, 21696.71305047416)"
17,4.846311807632446,-713.5728032337549,189.70257729052315,-374.1657315947162,-1830.9877492365752,"(0.0, 142006.50147019202)",150.1206610619088,0.05,0.04351449012756348,0.6841199398040771,0.024603404,0.03136822,-1379.8967418629568,0.0,142006.50147019202,40000,1.8668787479400635,0.09337648369359064,0.0745687643560962,-820.3701604225066,"(0.0, 20550.81398454387)"
18,4.956414222717285,-702.0497052580206,175.4400995457092,-341.5119318162714,-1505.6445746099675,"(0.0, 139761.68142700428)",195.50737206027327,0.05,0.0445711612701416,0.7210979461669922,0.024685653,0.025479794,-1312.1120382024633,0.0,139761.68142700428,40000,1.870577335357666,0.07346170462097941,0.06664984927396336,-814.4475405174936,"(0.0, 20345.412641746912)"
19,4.963363170623779,-698.9966281916036,177.0655919638662,-359.293923722597,-1455.9386052529394,"(0.0, 139113.48201062204)",172.18986805608122,0.05,0.045568227767944336,0.7242145538330078,0.02397937,0.028590402,-1250.8004972013773,0.0,139113.48201062204,40000,1.9189724922180176,0.086125561100539,0.07815907151893148,-773.6553074302656,"(0.0, 19311.181828673532)"
20,4.843495607376099,-663.479004835676,177.69597482217196,-347.2984224052586,-1678.4552153332593,"(0.0, 131976.6727780668)",194.28273096588987,0.05,0.04271078109741211,0.716397762298584,0.024947569,0.025145477,-1192.0683479648073,0.0,131976.6727780668,40000,1.9558415412902832,0.09430711944192477,0.08690916029259876,-663.122806898386,"(0.0, 16574.966725478607)"
21,4.8658459186553955,-655.8621998395969,150.7103169994471,-360.906762817077,-1337.3354439791115,"(0.0, 130521.01720262901)",183.97849031619563,0.05,0.04567360877990723,0.7111105918884277,0.024069984,0.038536604,-1138.4477331522862,0.0,130521.01720262901,40000,1.880476713180542,0.07597040927095479,0.0690374190435993,-681.6656238709668,"(0.0, 16967.477888660662)"
22,4.961103677749634,-656.9664346383796,195.69087342133147,-366.4529719809367,-1976.2517197206355,"(0.0, 130700.91886050481)",185.76866542029944,0.05,0.04240584373474121,0.6838231086730957,0.024850715,0.024671113,-1090.2996033008956,0.0,130700.91886050481,40000,1.9217772483825684,0.11097590229483552,0.10325703571414983,-637.5487849592554,"(0.0, 15843.935071842048)"
23,4.851700067520142,-607.5847621184387,144.9188959058661,-261.4247747153627,-1296.236840720174,"(0.0, 120777.38658962655)",186.87001307764348,0.05,0.046268463134765625,0.7100119590759277,0.024690118,0.026531944,-1042.0281191826498,0.0,120777.38658962655,40000,2.0320241451263428,0.07701910525044128,0.06557883191440096,-654.3342546398554,"(0.0, 16268.343372939118)"
24,4.75009560585022,-583.5238277984541,202.20435258997568,-321.5216882735347,-1908.7108946217247,"(0.0, 115905.64729497986)",173.56499389576376,0.05,0.04693460464477539,0.6930301189422607,0.02466135,0.026964547,-996.1776900442303,0.0,115905.64729497986,40000,1.8192858695983887,0.14952373904546876,0.1396680764046847,-616.4090688757015,"(0.0, 15381.768496623232)"
25,4.860230922698975,-575.403245436446,146.65676786615896,-306.422623809803,-1416.138963813088,"(0.0, 114275.56572551746)",211.87102304444988,0.05,0.0437471866607666,0.6967835426330566,0.025500491,0.023458073,-954.1002455834519,0.0,114275.56572551746,40000,2.0171573162078857,0.09741589517068971,0.07486092822791066,-637.8443606939168,"(0.0, 15936.529406158588)"
26,4.856098413467407,-562.3092863797622,140.154264875853,-292.55618040664683,-1248.0811632328537,"(0.0, 111745.72741686639)",178.38498894919016,0.05,0.043908119201660156,0.6688172817230225,0.024224706,0.030386744,-914.9211496630829,0.0,111745.72741686639,40000,1.8606488704681396,0.08100144006703199,0.07239547654183222,-651.7017316767848,"(0.0, 16253.84778715486)"
27,4.850304841995239,-547.1709117714413,135.50522174960327,-259.792477021706,-1047.593094882876,"(0.0, 108658.95774081453)",195.26480450091552,0.05,0.04625964164733887,0.6894271373748779,0.023952628,0.026455035,-878.1461258739188,0.0,108658.95774081453,40000,2.1366143226623535,0.0736972635077534,0.06827769954464946,-670.9333695674162,"(0.0, 16681.142262391768)"
28,4.84616494178772,-532.0025263817084,129.23223975641005,-313.88135830602283,-1083.895507270221,"(0.0, 105581.88320763316)",193.1385610020318,0.05,0.04636836051940918,0.716202974319458,0.02511297,0.026266266,-843.5317659246978,0.0,105581.88320763316,40000,2.115265130996704,0.07572573700729912,0.06581039195579493,-587.8783657918032,"(0.0, 14614.761877846679)"
29,4.860209941864014,-507.2762623840183,121.01725028132138,-286.43364641075425,-1068.8641145475901,"(0.0, 100815.31523406992)",227.50510455314634,0.05,0.048583984375,0.7088582515716553,0.024027077,0.021219933,-809.9062155706299,0.0,100815.31523406992,40000,1.8843858242034912,0.07587853532328029,0.06338486959237559,-572.5701034380346,"(0.0, 14235.653897194841)"
30,4.85357403755188,-525.9089439282554,142.05722750284508,-227.83777303788,-1328.6641121017635,"(0.0, 104467.30870445745)",190.55908170602333,0.05,0.04472661018371582,0.7114794254302979,0.024980862,0.024522146,-781.5064884063926,0.0,104467.30870445745,40000,2.111475706100464,0.09190771192614139,0.08065023389950521,-545.6283587017391,"(0.0, 13555.746991709791)"
31,4.75105881690979,-498.51896595128363,120.31361573341849,-269.0590364364772,-1012.3515119566887,"(0.0, 98963.7276067878)",198.74438203532395,0.05,0.04677224159240723,0.7222297191619873,0.024328532,0.02542398,-753.2077361608816,0.0,98963.7276067878,40000,2.1195595264434814,0.0888343504489775,0.06791122701737007,-486.9987403073524,"(0.0, 12159.403699322496)"
32,4.745814800262451,-460.0539155036489,110.54875208211585,-225.20208242893088,-1026.1041458886025,"(0.0, 91322.65823261144)",227.75114136168463,0.05,0.04853558540344238,0.707953691482544,0.025002696,0.021900015,-723.8923540951585,0.0,91322.65823261144,40000,1.9551470279693604,0.07693040604352613,0.06888009617176843,-501.688216296918,"(0.0, 12468.437599686196)"
33,4.86048698425293,-468.66113942980775,125.77475554511439,-236.1509251532105,-1063.5529162661935,"(0.0, 92964.06894104334)",201.47736095632894,0.05,0.04704403877258301,0.766526460647583,0.02549711,0.028986555,-698.3692326286234,0.0,92964.06894104334,40000,1.9657988548278809,0.08950590540102922,0.08128740668011267,-534.1382513959004,"(0.0, 13289.107791953678)"
34,4.855969429016113,-475.32409798542596,243.18655525991466,-196.64185586864357,-2188.1115694575915,"(0.0, 94421.18377738334)",161.0856463979932,0.05,0.044826507568359375,0.7066609859466553,0.024499202,0.015968343,-676.0647191643037,0.0,94421.18377738334,40000,2.007124662399292,0.2685818919470656,0.1869010988030895,-560.1014645801876,"(0.0, 13919.440574762453)"
35,4.745068311691284,-452.0045154639914,107.13900102796813,-247.53722567634057,-864.07345729264,"(0.0, 89672.55767968652)",178.32264358444786,0.05,0.04546809196472168,0.7141156196594238,0.02496239,0.029803095,-653.6586987942725,0.0,89672.55767968652,40000,1.8249120712280273,0.0949757674856098,0.06549336432300949,-524.4968000535341,"(0.0, 13029.228714134239)"
36,4.851773023605347,-447.89310867976815,121.43407222564274,-242.88285021896166,-988.5846545136203,"(0.0, 88848.69461985354)",177.46211163114668,0.05,0.045447587966918945,0.7010223865509033,0.024958722,0.01979492,-633.0821397828221,0.0,88848.69461985354,40000,1.9345781803131104,0.08860051753379256,0.07930777353104596,-544.4354809766764,"(0.0, 13522.182542270344)"
37,4.852367877960205,-454.05156716479877,156.93172532620954,-239.8433811805284,-1333.1233729452608,"(0.0, 90098.53325047383)",200.16972996646732,0.05,0.04455995559692383,0.7124941349029541,0.02473914,0.023305723,-615.1790825210197,0.0,90098.53325047383,40000,1.9804556369781494,0.13913247294013936,0.11665569420511847,-588.0614776761555,"(0.0, 14609.098955428313)"
38,4.760576009750366,-429.2848429438802,119.82865654183352,-239.8182153965859,-1051.0079759189168,"(0.0, 85187.33085932005)",212.63951755443145,0.05,0.0454862117767334,0.6883060932159424,0.025408968,0.022215893,-596.5896585633058,0.0,85187.33085932005,40000,1.998603105545044,0.09481624852248514,0.07393709487197177,-575.2139238365751,"(0.0, 14301.976080790004)"
39,4.863068342208862,-424.4110152058254,110.3167383640733,-216.31217828493703,-1015.7464645663745,"(0.0, 84162.02248946231)",225.24460628225467,0.05,0.04599165916442871,0.6912262439727783,0.025059966,0.022196203,-579.3717942275576,0.0,84162.02248946231,40000,2.05928635597229,0.08456907454949457,0.07091139998956834,-618.1137856363949,"(0.0, 15399.089532742193)"
40,4.859503746032715,-408.20190393169554,102.9365768291509,-234.29945165703325,-1097.4571443475886,"(0.0, 80922.56596399147)",214.03366009867617,0.05,0.04567980766296387,0.678565263748169,0.026565656,0.023641834,-562.2548051979715,0.0,80922.56596399147,40000,2.024693012237549,0.0779461223939159,0.06607516724242744,-612.1171304150762,"(0.0, 15203.95343066478)"
41,4.863227128982544,-386.8102578309084,100.39501274715721,-239.53914067286803,-971.0023717896416,"(0.0, 76618.50969758417)",212.22030587488211,0.05,0.045850515365600586,0.7087020874023438,0.024504187,0.0225805,-544.7103504612652,0.0,76618.50969758417,40000,2.043360710144043,0.08157712149266723,0.07073023424466975,-555.3377973701652,"(0.0, 13783.051931810904)"
42,4.961409568786621,-384.7511799027821,112.1705490250035,-215.4927137426375,-992.530956674673,"(0.0, 76196.01294879834)",171.6239751842287,0.05,0.04587054252624512,0.6992330551147461,0.02611764,0.012663013,-528.7144334054169,0.0,76196.01294879834,40000,2.0613787174224854,0.10568093406638435,0.0854712152502474,-462.7473510223265,"(0.0, 11473.624357973538)"
43,4.966989517211914,-367.07196585919996,90.48860230140986,-163.51023590417515,-738.3421574698039,"(0.0, 72688.90057181982)",208.93290499041706,0.05,0.04338240623474121,0.7056417465209961,0.024986502,0.023332693,-512.5501866507952,0.0,72688.90057181982,40000,1.9301061630249023,0.07780947596695778,0.06020461258140788,-483.67964979479655,"(0.0, 12002.866621481746)"
44,4.861419439315796,-373.6693429217675,99.31293283135575,-207.91001393624128,-837.3742564425875,"(0.0, 74004.4584364076)",237.99999685386464,0.05,0.045110464096069336,0.6863021850585938,0.024977606,0.020819386,-498.6621022778925,0.0,74004.4584364076,40000,1.9780964851379395,0.08309352009774501,0.0694915151268549,-417.7441817768943,"(0.0, 10356.856094727176)"
45,4.854816198348999,-363.8249650838513,98.40799523787473,-203.0468151020075,-746.3544387361162,"(0.0, 72021.33775727994)",234.27229337807452,0.05,0.043615102767944336,0.7017946243286133,0.025014132,0.02110182,-485.1783885584884,0.0,72021.33775727994,40000,2.017503261566162,0.0750242913095595,0.06670104875697742,-407.8526851384772,"(0.0, 10115.54972288764)"
46,4.7540833950042725,-356.26944991149355,95.10224968005234,-195.76004477053908,-769.9902850988801,"(0.0, 70478.8131505193)",199.12265376650407,0.05,0.04518556594848633,0.7056009769439697,0.025578499,0.03326719,-472.2874946937889,0.0,70478.8131505193,40000,2.007686138153076,0.0721149596333933,0.0635469202745039,-433.452528081626,"(0.0, 10763.455705609062)"
47,4.864211320877075,-350.6277474352284,96.45928984354303,-170.1666467551374,-821.5395038565861,"(0.0, 69350.5991239117)",237.46931387937906,0.05,0.04471015930175781,0.6893978118896484,0.024966303,0.020464003,-460.12151996793284,0.0,69350.5991239117,40000,1.9690890312194824,0.07265069792179508,0.0591126580221314,-403.7725741039157,"(0.0, 10009.542501495898)"
48,4.856698751449585,-343.2806835005989,105.74432499997852,-137.54551000896868,-840.6286160825236,"(0.0, 67879.64146450562)",194.91256885537015,0.05,0.04636406898498535,0.6906068325042725,0.024872236,0.024205774,-448.43743632119947,0.0,67879.64146450562,40000,1.9778950214385986,0.07182823132078249,0.053655837269527266,-327.87003691226715,"(0.0, 8117.3674933903685)"
49,4.858585834503174,-327.3158015162483,86.20904302358598,-167.6237688031328,-689.6435952869757,"(0.0, 64711.01363073383)",224.16723541751975,0.05,0.04390287399291992,0.6821768283843994,0.025283523,0.020822123,-436.3252728407044,0.0,64711.01363073383,40000,2.02052903175354,0.0706391801052976,0.06223323839813662,-382.07091538945645,"(0.0, 9471.560622319725)"
50,4.860403537750244,-334.8006734758105,84.79959825808166,-192.53289605157636,-755.0130953889592,"(0.0, 66183.55481204315)",216.2239890543052,0.05,0.04560732841491699,0.6925704479217529,0.025014346,0.02388674,-426.172812904215,0.0,66183.55481204315,40000,2.08892822265625,0.07401604372193842,0.06012997224917713,-374.10321249138224,"(0.0, 9282.927107086747)"
