iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,cost_mean,cost_std,cost_max,cost_min,rollout_success,step,time_vpg,time_npg,kl_dist,surr_improvement,surr_cost_improvement,running_score,success_rate,average_cost,num_samples,time_VF,VF_error_before,VF_error_after,time_cost_VF,VF_cost_error_before,VF_cost_error_after,eval_score,eval_success,eval_avg_cost
0,9.7421293258667,-2.1597585517469557,11.320501297221998,73.59892365629193,-8.255414917930349,0.5588500000000003,0.45302999624748935,2.259999999999996,0.0,0.0,0.9,0.052794694900512695,1.451857089996338,0.008107761,0.0040976927,-0.018985482,-2.1597585517469557,0.0,0.5588499999999997,40000,1.4911611080169678,0.9992773176349077,0.7896604180589247,1.4978134632110596,1.0200563507614393,0.2997260938231272,-4.019580724586895,0.0,0.4796
1,9.556185960769653,-1.8979022746240504,12.181925085393686,76.10570195014859,-8.21580429128166,0.3384500000000002,0.36533970151079964,1.8100000000000014,0.0,0.0,1.0,0.07337236404418945,1.4740140438079834,0.009911662,0.0011478638,-0.028300628,-2.1335729240346653,0.0,0.3384500000000001,40000,4.5845746994018555,0.8169353142288691,0.7524115835410433,3.484098196029663,0.48413141380271585,0.4242370207127526,-3.2234155864863787,0.0,0.06680000000000001
2,9.552785396575928,-2.7190879734145397,8.881954015667677,64.10035296251519,-8.266276964689537,0.15640000000000007,0.2025686056623781,1.2200000000000009,0.0,0.0,1.0,0.056509971618652344,1.456526517868042,0.009936516,0.022433653,-0.003398287,-2.1921244289726527,0.0,0.15640000000000004,40000,6.2209978103637695,0.8440470440648293,0.7080892484774375,5.469022512435913,0.7498941491468293,0.6607741074291882,-3.024918875176113,0.0,0.134
3,9.680421829223633,0.02474290978357157,16.543033608900657,131.38570060021786,-7.583678351821483,0.13670000000000004,0.20427948991516512,1.1200000000000008,0.0,0.0,1.0,0.05558061599731445,1.4223556518554688,0.009976936,0.030640624,-0.0014510795,-1.9704376950970304,0.0,0.13670000000000004,40000,6.184483528137207,0.8151359152330365,0.6922185834032935,6.2526021003723145,0.7151684985457253,0.7468922091496054,-0.6330583456180662,0.0,0.1324
4,9.552694320678711,-1.1868664820431472,12.720856557123193,78.33958876208402,-11.814449368980913,0.15605000000000005,0.21825191293548848,1.2200000000000009,0.0,0.0,0.9,0.055615901947021484,1.4499492645263672,0.008106187,0.019088356,-0.00038840942,-1.8920805737916422,0.0,0.15604999999999994,40000,6.028359889984131,0.8000886985220919,0.700091307302154,6.317922830581665,0.7312964098854061,0.726952733211529,-2.3276282122768817,0.0,0.12960000000000002
5,9.758315801620483,5.63390931920877,87.43941621884491,1216.7216967383545,-11.326608483719026,0.17895000000000005,0.23833882919071345,1.0600000000000007,0.0,0.5,1.0,0.05397796630859375,1.4065001010894775,0.009896697,0.026516352,7.992477e-05,-1.139481584491601,0.5,0.17895000000000005,40000,5.4806458950042725,0.9628321051751747,0.8074555802970231,4.407848834991455,0.721835697935715,0.6676881413777395,-0.9921397148532531,0.0,0.11359999999999999
6,9.566295623779297,-1.8530073884912697,10.192759673904607,64.30035607760873,-9.772558954159974,0.20625000000000007,0.2768148072267813,1.320000000000001,0.0,0.0,1.0,0.054840803146362305,1.398834466934204,0.009954168,0.022696644,-0.0024849945,-1.210834164891568,0.0,0.20625,40000,6.620539426803589,3.743531509086165,0.8114285682737218,5.069906949996948,0.6635787254713311,0.5181524028539822,0.7977169981867434,0.0,0.14679999999999999
7,9.65581750869751,2.1689108914595887,33.06506122526598,409.68319888286373,-7.20499625738408,0.13095000000000004,0.1774502676808351,0.8100000000000005,0.0,0.0,0.9,0.05364108085632324,1.3908665180206299,0.008419057,0.024713805,-0.0014793883,-0.8728596592564523,0.0,0.13095000000000004,40000,5.63661789894104,0.9094078055586949,0.6834758695514466,4.344208240509033,0.748577639053299,0.723286944505888,3.2589982740032464,0.0,0.16440000000000002
8,9.66638970375061,-0.010450106918029646,14.339703613345682,90.57837610054192,-9.762644558055646,0.16775000000000007,0.22634362703641572,1.1400000000000008,0.0,0.0,1.0,0.05437755584716797,1.388676404953003,0.009904098,0.00034301073,-0.023255687,-0.78661870402261,0.0,0.16774999999999993,40000,5.099179744720459,1.1094094631676514,0.7225601848426189,4.171071529388428,0.727966160906252,0.6788157152486172,6.793642412291498,0.0,0.07919999999999999
9,9.560427188873291,-2.608684882534118,8.839070199323169,60.241829954221295,-7.500383407049206,0.07710000000000003,0.14279212163141222,0.8400000000000005,0.0,0.0,0.9,0.05464315414428711,1.3985028266906738,0.008156325,0.021564484,-0.0039007785,-0.9688253218737608,0.0,0.07709999999999997,40000,5.309399127960205,0.9207682028547601,0.6933187304184909,4.699808835983276,0.9774596090290885,0.8533941712141826,7.721399360435827,0.0,0.062400000000000004
10,9.659589767456055,1.932660998085386,41.660820462525976,528.2777063326375,-7.244248126980745,0.09080000000000002,0.1658865877640505,0.9000000000000006,0.0,0.0,1.0,0.05535316467285156,1.453207015991211,0.009831319,0.029898418,-0.00080806884,-0.6786766898778461,0.0,0.09080000000000002,40000,5.1242287158966064,0.9199211529415833,0.7679079729604298,4.980826377868652,0.852045978657932,0.8509250902953448,5.375923683543267,0.0,0.06680000000000001
11,9.557543516159058,-1.6846861592118898,10.167458566504987,67.25441964498233,-10.04815562832368,0.08570000000000004,0.15825457339363064,0.9500000000000006,0.0,0.0,1.0,0.05483198165893555,1.3839426040649414,0.009925295,0.021659724,-9.891129e-05,-0.7792776368112505,0.0,0.08570000000000003,40000,5.0569679737091064,4.244975544054114,0.7650054602730009,4.700596332550049,0.8564997664260171,0.855185668605965,7.6421639068676495,0.0,0.0592
12,9.961405754089355,3.343944471828059,36.23795656740426,364.096486638014,-11.669685964785442,0.07950000000000002,0.1464914673283056,0.8900000000000006,0.0,0.0,1.0,0.056226491928100586,1.4301517009735107,0.00991464,0.028851638,-0.000970253,-0.3669554259473195,0.0,0.07950000000000002,40000,4.765657663345337,0.9318336072152781,0.8136968877211457,3.6132116317749023,0.8521473267109433,0.8504973498587867,11.369946273849141,0.0,0.05
13,9.860243797302246,-1.3398489174118438,17.518088947908407,211.84813870522618,-11.457591872553756,0.09240000000000004,0.16846732620897154,1.1100000000000008,0.0,0.0,0.9,0.05502939224243164,1.4311892986297607,0.008129182,0.021626739,0.00049030915,-0.46424477509377193,0.0,0.09239999999999998,40000,5.165386199951172,0.9744021132492011,0.824921767944213,3.7937655448913574,0.8434156224754712,0.8421365900424858,1.1422827398807638,0.0,0.046
14,9.855870485305786,3.3391584654610638,32.654152823526715,391.3411200469639,-8.73759984630781,0.10820000000000003,0.19399938144231296,1.300000000000001,0.0,0.5,0.9,0.05613279342651367,1.4340403079986572,0.008189845,0.02158418,-0.00070570374,-0.08390445103828836,0.5,0.1082,40000,5.4805943965911865,0.7996796760083942,0.672587398697316,3.501005172729492,0.8399431553134002,0.8401331551775194,0.32935207214885304,0.0,0.0284
15,9.858394145965576,2.6011540563378035,26.351180087523055,225.774128279832,-8.83403261827669,0.09130000000000002,0.14677980106268038,0.6000000000000003,0.0,0.0,1.0,0.05183744430541992,1.4567549228668213,0.009877008,0.021374613,-0.00015250244,0.18460139969932085,0.0,0.09129999999999999,40000,5.255649566650391,0.7448400779757481,0.5787862857394027,2.509661912918091,0.826718772667611,0.8233685745625721,13.104154340954146,0.0,0.054000000000000006
16,9.993892908096313,5.863482434861473,57.45424848267083,674.0941733544003,-10.41810928522091,0.10590000000000004,0.1615524373075195,0.8700000000000006,0.0,0.5,0.9,0.05638599395751953,1.4457120895385742,0.008269621,0.020296076,-0.000234795,0.7524895032155361,0.5,0.10590000000000002,40000,5.135784864425659,0.8729415094198448,0.7484117452290279,2.1044440269470215,0.8177969476813222,0.8176312916950004,13.565033862704997,0.0,0.0308
17,9.860389232635498,1.1451985666993718,24.780782743752752,297.83963151692996,-10.212920613957587,0.10265000000000002,0.159607260173214,0.8600000000000005,0.0,0.0,0.9,0.05534672737121582,1.4407544136047363,0.0082274815,0.02095075,-0.0005296265,0.7917604095639197,0.0,0.10265000000000002,40000,5.422142267227173,1.4460666043462467,0.7684864549214296,1.907444953918457,0.8125168951479358,0.8128841167788937,26.944542753137057,4.0,0.044800000000000006
