iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,cost_mean,cost_std,cost_max,cost_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,average_cost,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success,eval_avg_cost
67,10.485923767089844,9.407537025173653,34.87563603805606,353.7334618225854,-17.698899292833527,1433.2,350.64049965741265,2140,250,0.0,0.8644259966131937,0.02,0.07494187355041504,1.8045377731323242,0.00813397,0.02283946,7.115816648972341,0.0,1433.2,40000,8.276391983032227,0.6780856579211655,0.5582900844502208,47.04604768025992,0.0,688.8
68,10.874765634536743,16.133642859068733,45.109134184507134,454.85956389448614,-14.576767458924454,1376.1,389.11924907411094,2080,230,0.0,0.8911090415610874,0.02,0.0758662223815918,1.7473084926605225,0.009876515,0.041132983,8.01759926998198,0.0,1376.1,40000,8.553664684295654,0.7731506340066648,0.6146291909599791,34.99116544424448,0.0,744.4
69,11.013500452041626,14.792605650503722,49.5583959980842,548.6669499217888,-15.654055523621606,1373.1,383.1310350258773,2160,60,0.5,1.1479993485615374,0.02,0.07734441757202148,1.7772977352142334,0.009916415,0.01821606,8.695099908034155,0.5,1373.1,40000,9.039550542831421,0.7929762653112178,0.6084047018647053,31.444307849829528,0.0,799.6
70,10.47363018989563,10.583500752478544,39.79484396657692,400.1140385100903,-15.954459738131959,1454.35,333.63839332426954,2270,170,0.0,1.057274986095638,0.02,0.07632565498352051,1.753103256225586,0.009765011,0.020338137,8.883939992478595,0.0,1454.35,40000,8.842318773269653,0.7667087309500347,0.5851733064498641,41.12070230441958,0.0,794.0
71,10.558215379714966,7.44380185320286,19.65814901393195,107.24229448944043,-14.185119403156259,1403.2,352.95574793449674,2260,410,0.0,1.2471012479935093,0.02,0.0770730972290039,1.7349438667297363,0.009859435,0.016081981,8.739926178551022,0.0,1403.2,40000,8.75378704071045,0.9512008065454828,0.529141759380596,35.1457484718382,0.0,742.8
72,10.536626100540161,15.606656512265745,68.01593394739594,668.9205166418221,-15.576685701565555,1399.95,389.5888826699242,2060,300,0.5,1.0295606474152827,0.02,0.07521438598632812,1.7653040885925293,0.008198473,0.017039265,9.426599211922495,0.5,1399.95,40000,8.54324197769165,0.8428264217893227,0.5643374410004612,33.48083355563719,0.0,828.4
73,10.78016710281372,9.165687054321136,24.39186425402952,166.23937182467972,-19.02060268836423,1373.8,405.6926915782437,2000,50,0.0,1.1894743164854782,0.02,0.07758975028991699,1.7150390148162842,0.009895183,0.016447047,9.40050799616236,0.0,1373.8,40000,8.517050981521606,1.0227502531392707,0.5214794775465991,36.38405469105959,0.0,755.2
74,10.817323923110962,14.03800443641309,33.41086953088497,251.77955144369795,-14.25422256481228,1328.05,411.687621261558,2040,60,0.0,1.2762790809737887,0.02,0.07573556900024414,1.7627081871032715,0.0099766655,0.016098434,9.864257640187434,0.0,1328.05,40000,8.646412372589111,0.5754912430425145,0.5090176311022729,42.127377308357666,0.0,692.0
75,10.6206636428833,10.53465385973253,30.472008474524795,311.40688719133846,-17.17086157005442,1366.2,369.5112447544729,2010,230,0.0,1.054105205090585,0.02,0.07864189147949219,1.6927850246429443,0.008183144,0.015897991,9.931297262141943,0.0,1366.2,40000,8.568728923797607,0.6690959588837684,0.5256210453602898,39.76576901663383,0.0,753.6
76,10.598241090774536,16.627432058421874,50.914299462628,405.0427716137766,-13.878524230372754,1367.45,385.8950602171528,2340,120,0.0,1.164833599084717,0.02,0.07749414443969727,1.7867062091827393,0.009928684,0.018927686,10.600910741769937,0.0,1367.45,40000,8.527863264083862,0.7641659797248694,0.5735423933799778,47.66669945058798,0.0,730.8
77,10.908529043197632,16.771100242407268,45.44796281094981,398.14969401276403,-15.688988173926418,1345.35,399.2867108983218,2030,130,0.0,1.1075385929834964,0.02,0.09286355972290039,1.7462832927703857,0.009938782,0.020697944,11.217929691833671,0.0,1345.35,40000,8.704073190689087,0.8027704180922747,0.5889186476356295,50.786499553641676,0.0,765.6
78,10.917316436767578,9.317625337918427,21.85016008806799,170.57229572102517,-12.716885505952202,1393.65,375.6889371541302,2200,130,0.0,1.040324514504062,0.02,0.08540821075439453,1.7130324840545654,0.008141205,0.015422416,11.027899256442147,0.0,1393.65,40000,8.819634437561035,0.7118222949538316,0.5268209322405304,56.45475935100167,0.0,641.2
