iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,constraint_violation,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
75,23.319567441940308,-332.7452812861929,695.0208222862029,2055.660963845252,-1994.1919302903752,"(20.0, 126990)",149.78199131986233,0.05,0.19498705863952637,4.05002498626709,0.025534756,0.03345245,-722.5698911564672,20.0,126990,40000,8.499452590942383,0.6507888516964186,0.5916524805665361,-16.535770144830675,"(24.0, 9850)"
76,22.947705030441284,-308.0312917037687,720.0418027970283,2151.335801733935,-1972.838814743906,"(24.0, 125970)",159.77860621652823,0.05,0.2361762523651123,3.538377523422241,0.024746217,0.030811705,-681.1160312111974,24.0,125970,40000,7.276598215103149,0.6131261133204218,0.5525505406491654,-179.37417064897033,"(20.0, 10450)"
77,21.302536725997925,-226.487196870476,692.4153630084135,2348.5926173410066,-1995.4630788315135,"(26.5, 116180)",152.57881155893003,0.05,0.19757509231567383,2.9457974433898926,0.025103876,0.03191564,-635.6531477771252,26.5,116180,40000,7.014675855636597,0.5744892071022776,0.5260194444369309,-133.91400934258618,"(20.0, 9320)"
78,23.397575855255127,-220.7830811075818,754.2435122002821,3004.036411896456,-1949.729813146553,"(27.0, 117930)",167.6463624497834,0.05,0.13587617874145508,3.522411823272705,0.025381383,0.029925158,-594.1661411101709,27.0,117930,40000,7.47867751121521,0.590856098805034,0.5540177744049971,-138.29158284270085,"(16.0, 10050)"
79,23.125931978225708,-213.93636757673028,740.8287004652939,2452.177368502559,-1987.3443247449363,"(28.5, 116860)",160.64276402315488,0.05,0.17646479606628418,3.250782012939453,0.025322992,0.03157366,-556.1431637568268,28.5,116860,40000,7.331985712051392,0.5517035377796429,0.5299044925325055,-80.48502235043915,"(20.0, 9810)"
80,21.722957372665405,-184.08214811456435,734.1686989370329,1934.838670637024,-1963.1165922919738,"(30.5, 118580)",161.51430377348044,0.05,0.16996431350708008,2.7517929077148438,0.025083907,0.031308297,-518.9370621926005,30.5,118580,40000,7.084778308868408,0.6475505942683296,0.5901777720995742,9.393445042518945,"(28.0, 9320)"
81,23.46585774421692,-181.28593617390445,727.2917850396163,1827.656681364202,-1972.1456053099505,"(33.0, 116090)",162.12080328508802,0.05,0.12354302406311035,3.0153086185455322,0.024978708,0.03066278,-485.1719495907309,33.0,116090,40000,6.583894729614258,0.6043631226903184,0.5535218611226286,368.69025063737377,"(48.0, 9010)"
82,22.42902398109436,-253.1219972913184,741.0878654844508,2061.1818097955343,-1991.0951720753385,"(31.0, 126150)",143.82973735826704,0.05,0.12146759033203125,2.9033730030059814,0.02493119,0.034538943,-461.96695436078966,31.0,126150,40000,8.181127548217773,0.5613578527736429,0.5308567020622923,123.89277661355715,"(36.0, 9010)"
83,24.177682161331177,-196.79106522688852,787.4052107104986,2344.000063768561,-1984.324393216488,"(36.0, 124770)",156.66944997285873,0.05,0.16915583610534668,2.909865379333496,0.024920626,0.031362418,-435.44936544739954,36.0,124770,40000,7.776861190795898,0.5724024615849498,0.5340315491543872,47.66857379772033,"(32.0, 8850)"
84,23.48887348175049,-104.52163018718821,721.04169342569,2410.5972771737406,-1928.1004334365257,"(34.5, 107630)",165.94801672800864,0.05,0.11068058013916016,2.671964406967163,0.02489513,0.029911159,-402.3565919213784,34.5,107630,40000,11.039330244064331,0.6884380718655927,0.6036060558455398,86.8686217243245,"(32.0, 8770)"
85,24.545326471328735,-87.17007178737268,762.7638475339825,3182.0858850919294,-1976.2668336359848,"(45.0, 114850)",162.21250515073493,0.05,0.15378737449645996,3.569697380065918,0.024730526,0.03014616,-370.83793990797784,45.0,114850,40000,14.658312797546387,0.5643410655374286,0.5216141214705579,208.1444552692921,"(32.0, 8810)"
86,22.626914262771606,118.27631895351792,840.7458703806728,2635.237722717679,-1821.5719762760843,"(48.0, 104800)",161.94419003434038,0.05,0.10862112045288086,3.8216588497161865,0.025320038,0.030658804,-321.92651402182827,48.0,104800,40000,15.638302326202393,0.5685120419859354,0.5203420523056501,292.6639466859271,"(44.0, 8420)"
87,25.74040389060974,230.8717906734385,888.7614965401374,2731.3770843916577,-1923.8071635925282,"(54.5, 101930)",157.86804107235577,0.05,0.21596264839172363,4.125484228134155,0.025382083,0.031782128,-266.64668355230157,54.5,101930,40000,12.199686765670776,0.5110338022656968,0.449341732204787,190.88660980047635,"(32.0, 8470)"
88,25.41606092453003,156.18767641912586,764.3017322178548,2417.936485386157,-2056.391603153751,"(53.5, 97840)",154.22538507370874,0.05,0.22817587852478027,4.689142227172852,0.025141986,0.03193424,-224.3632475551588,53.5,97840,40000,10.40919828414917,0.4604191677193223,0.43124201061628087,20.794205653773567,"(20.0, 8560)"
89,24.41182041168213,308.179927555079,825.7519226725443,2542.0715642222976,-1943.117824384459,"(63.0, 93620)",164.6268015600089,0.05,0.16550230979919434,3.039625883102417,0.025307145,0.030801278,-171.10893004413504,63.0,93620,40000,7.810208320617676,0.46949444787716993,0.42349355934029925,86.23353603994593,"(36.0, 8540)"
90,23.539214849472046,202.24454642397527,967.1580268173162,2846.4351862460962,-1937.7533793483003,"(59.0, 111930)",152.16093644800483,0.05,0.1220698356628418,2.627906322479248,0.024843168,0.032399468,-133.77358239732402,59.0,111930,40000,8.295496940612793,0.48845031700227726,0.4483086674654245,309.70017890084756,"(44.0, 9240)"
91,23.3646981716156,306.4097610655167,1008.6952652608186,2786.2777408546235,-1985.1175530916198,"(64.5, 109070)",154.4477638010654,0.05,0.1638641357421875,3.558962106704712,0.025328286,0.03271841,-89.75524805103994,64.5,109070,40000,7.886111736297607,0.4238774097562291,0.3810971689001954,330.82058451172895,"(44.0, 9030)"
92,24.29392719268799,446.0459550055262,1003.1339789721818,3120.928066001258,-1968.3996148422596,"(70.0, 105240)",150.15636651001375,0.05,0.15190505981445312,2.6793477535247803,0.025004484,0.033282682,-36.175127745383335,70.0,105240,40000,12.27171015739441,0.3994681627662407,0.35473926434319936,290.0044770178785,"(52.0, 8930)"
93,23.979750156402588,664.5592753399412,990.3697498199216,3411.480413441141,-1953.0213669423847,"(77.5, 93910)",162.31415318266616,0.05,0.13698244094848633,3.6497302055358887,0.025097476,0.030534273,33.898312563149126,77.5,93910,40000,15.700592994689941,0.33876135290298814,0.3032660887864822,340.3597682278738,"(48.0, 9340)"
94,23.508906364440918,572.8009277439949,1057.39494165541,3595.4251732368243,-1953.2506597575807,"(73.0, 102840)",155.89868613337873,0.05,0.14066648483276367,4.073097467422485,0.025163833,0.031148523,87.7885740812337,73.0,102840,40000,15.242305278778076,0.3550825498990516,0.3262310375334743,521.3689224813617,"(60.0, 9480)"
95,23.757845878601074,785.2715196802818,1097.8970411420482,3376.808426242387,-1865.6310098574495,"(79.5, 97410)",162.66911724980798,0.05,0.22153854370117188,4.037388324737549,0.02509036,0.030077826,157.53686864113854,79.5,97410,40000,12.850286722183228,0.3248027232320294,0.29963185310109786,503.38982178426113,"(56.0, 8390)"
96,22.897883892059326,969.8704673856037,1009.1447062138658,3662.326335827446,-1969.8576416814683,"(87.5, 87090)",163.8142060925168,0.05,0.18721485137939453,4.150552272796631,0.024564149,0.029790811,238.77022851558505,87.5,87090,40000,10.485649347305298,0.24649217988632297,0.22784652094868488,806.8895176907697,"(68.0, 8150)"
97,24.23893904685974,886.0496783207304,1098.7729727247336,3299.422715635335,-1953.0722953538377,"(84.0, 96550)",147.6765662227151,0.05,0.21587562561035156,3.8964462280273438,0.025086612,0.03302464,303.4981734960996,84.0,96550,40000,11.830290079116821,0.30252622564141674,0.2643309352840725,920.1736818586734,"(64.0, 7950)"
98,23.908003568649292,993.9988278969167,1185.8042545218348,3697.52977951051,-1963.7810970120813,"(83.0, 100850)",163.46671956635433,0.05,0.19292569160461426,4.193206071853638,0.024962015,0.029684966,372.5482389361813,83.0,100850,40000,8.49361801147461,0.2868210935810706,0.2564711335853638,1091.7598290505082,"(80.0, 7910)"
99,22.83070683479309,976.2699897286425,1182.078569449895,3303.5827913721305,-1961.6773544856144,"(86.0, 96790)",154.38465717672534,0.05,0.16099762916564941,4.490325212478638,0.02535994,0.031917624,432.92041401542747,86.0,96790,40000,10.416207313537598,0.2947473702500836,0.2718709342084248,663.2697524224926,"(60.0, 8400)"
100,23.815425157546997,1077.3099571419668,1232.9527758569795,3861.1375986715075,-1988.2305101385539,"(84.0, 98480)",154.03633035284588,0.05,0.22798466682434082,3.903400421142578,0.024965009,0.032051496,497.3593683280814,84.0,98480,40000,8.686230659484863,0.24293084600504353,0.22406615737348048,1398.8201236821035,"(72.0, 7920)"
101,22.391263723373413,1207.9686665997476,1250.7101039233185,3960.0158295381875,-1692.5792209442047,"(83.5, 95430)",164.96751308388056,0.05,0.10879135131835938,3.6368234157562256,0.025309784,0.029904563,568.420298155248,83.5,95430,40000,6.8077592849731445,0.24553188252872474,0.22292745057453425,1164.829013536926,"(72.0, 7860)"
102,22.087698936462402,1132.251797470005,1285.1146787667417,4405.543168006363,-1937.4780479529275,"(83.5, 100810)",151.9935091966259,0.05,0.1991102695465088,4.2074480056762695,0.024935855,0.03193632,624.8034480867237,83.5,100810,40000,6.570557594299316,0.24429182769623914,0.22307068477241884,989.7618495616855,"(76.0, 8370)"
103,25.27005648612976,1358.1230180976886,1110.6707954765066,3813.6384696056884,-1943.7331024067917,"(92.5, 86260)",152.6872327966429,0.05,0.19953584671020508,4.32014274597168,0.025092695,0.032613885,698.1354050878202,92.5,86260,40000,8.212851762771606,0.20142175375354443,0.18486145259292014,1444.322387488716,"(84.0, 7760)"
104,22.629646062850952,1169.0091045671504,1327.2942289303764,3815.1492095078493,-1942.8772590626331,"(83.0, 102940)",158.1143325966197,0.05,0.20820260047912598,3.8706910610198975,0.024991995,0.03117957,745.2227750357533,83.0,102940,40000,7.9454405307769775,0.2595252675854995,0.22975969329275522,1301.5953861343917,"(84.0, 7720)"
105,22.67579936981201,1316.8009761857904,1242.7728969514424,3840.0153036544584,-1932.7686034252288,"(85.5, 90230)",144.65731285563797,0.05,0.13631153106689453,3.860755681991577,0.025144303,0.033909306,802.380595150757,85.5,90230,40000,7.81645941734314,0.21513428844106136,0.1974946828532486,1569.9410107054084,"(92.0, 7610)"
106,22.32129144668579,1406.1038940530964,1251.1356620497168,3535.082330233602,-1964.142977304292,"(88.5, 91240)",155.01829607827156,0.05,0.17338085174560547,3.205030679702759,0.025124308,0.03201054,862.752925040991,88.5,91240,40000,7.606903791427612,0.19639537784772038,0.18190966305773784,1537.3801140085814,"(84.0, 7580)"
107,24.858524084091187,1544.8035360974009,1312.554063108706,4061.801972685711,-1838.792135685754,"(90.0, 91150)",151.98887076071918,0.05,0.13796544075012207,3.472745656967163,0.024624206,0.03149479,930.957986146632,90.0,91150,40000,9.324617147445679,0.1777091516547702,0.16412892503683457,1583.6378389153592,"(88.0, 7770)"
108,24.884687185287476,1637.501071099901,1205.6224108049341,3872.889083463059,-1696.2153492003793,"(91.0, 84720)",148.70670600247917,0.05,0.11831808090209961,2.9089889526367188,0.02508633,0.032700624,1001.612294641959,91.0,84720,40000,12.233157634735107,0.16175017731122004,0.14901590701133202,1279.6431404983884,"(76.0, 7600)"
109,24.82327127456665,1717.8072020282364,1191.2850392143096,3954.6928673375487,-1914.6521825142638,"(90.5, 81060)",141.235518938704,0.05,0.17991185188293457,3.79789400100708,0.025352892,0.035185408,1073.2317853805866,90.5,81060,40000,16.71958875656128,0.1619296155690214,0.14141202489380794,1973.0909397083506,"(88.0, 7440)"
110,24.313514232635498,1809.8757554285146,1186.8268998452647,4386.705208990767,-2462.8193893056296,"(95.0, 80350)",151.89445400901806,0.05,0.15196657180786133,3.2311856746673584,0.025271475,0.031384118,1146.8961823853795,95.0,80350,40000,14.828916311264038,0.15059692977379976,0.12592359341391865,1765.6151735028438,"(88.0, 7370)"
111,23.577226161956787,1922.822774095937,1186.1227486581479,4249.083001774616,-1660.5578993851238,"(94.0, 77680)",145.43928603535153,0.05,0.19916296005249023,4.394232273101807,0.025055166,0.03320544,1224.4888415564353,94.0,77680,40000,14.12613558769226,0.12839491293132738,0.1178623381700094,2268.4770001639927,"(92.0, 7260)"
112,22.07402729988098,1967.6552332841713,1134.931435317385,3958.3427471205305,-1894.9376183156141,"(92.5, 77190)",151.45433263098727,0.05,0.1989765167236328,4.354040861129761,0.025122432,0.032509785,1298.805480729209,92.5,77190,40000,11.189140558242798,0.12469612408874194,0.10740815809085627,2144.369305924863,"(92.0, 7440)"
113,24.873560190200806,2017.4625914712651,1273.6061361685927,4026.752203458983,-1985.3388382974915,"(92.5, 83910)",151.30555667853946,0.05,0.19557642936706543,4.44360613822937,0.025163695,0.03227838,1370.6711918034146,92.5,83910,40000,8.22370719909668,0.1321913632211696,0.11985408662061682,1930.278122982911,"(88.0, 7570)"
114,22.139498710632324,2155.75211264823,1201.1237915859938,4505.753597345956,-1496.5238848399993,"(95.0, 75740)",150.84988698035508,0.05,0.1815633773803711,3.7900197505950928,0.025578966,0.031834498,1449.1792838878962,95.0,75740,40000,13.01795744895935,0.10890758885148914,0.10108391451900604,2199.055263242033,"(92.0, 7570)"
115,22.243857383728027,2145.578061744428,1235.7718622951334,4400.679370004808,-1363.4275042937463,"(94.5, 78600)",162.98314892423656,0.05,0.1840682029724121,3.5477182865142822,0.02516336,0.030139534,1518.8191616735494,94.5,78600,40000,16.887465715408325,0.1216661038549689,0.1049578070175531,2358.95622229338,"(96.0, 7480)"
116,24.41111993789673,2245.422957302782,1218.0510567845042,4570.934624263392,-1783.1920635790423,"(95.0, 75330)",158.55901295393303,0.05,0.2472686767578125,3.922689199447632,0.02518432,0.031143207,1591.4795412364729,95.0,75330,40000,14.121031045913696,0.11043094068169633,0.09682987325649611,2050.2640400160785,"(96.0, 7540)"
117,26.708122491836548,2546.941985494747,1147.7905502551941,4297.731285172781,-1581.118614109202,"(95.5, 71110)",157.86591199709562,0.05,0.20451068878173828,3.976217269897461,0.02519095,0.03049782,1687.0257856623004,95.5,71110,40000,12.25183629989624,0.09617821689799765,0.08071780068633629,2486.761539567781,"(92.0, 7340)"
118,24.899929523468018,2389.153417356695,1227.8311279748848,4442.375777340716,-1785.2934090606493,"(93.5, 73520)",162.60403763293164,0.05,0.1337134838104248,4.3177666664123535,0.025122907,0.029649738,1757.23854883174,93.5,73520,40000,12.627235651016235,0.09602859486810061,0.08371050009457262,2106.917586811933,"(92.0, 7540)"
119,25.86885142326355,2485.5085196157447,1242.6378115602229,4359.536321323818,-1937.250540933539,"(93.5, 75130)",141.7417928935119,0.05,0.2271115779876709,4.2350804805755615,0.025370957,0.034798436,1830.0655459101404,93.5,75130,40000,10.001232862472534,0.08220253936097865,0.07087681553222076,2444.2276730875324,"(100.0, 7760)"
120,25.039621353149414,2591.243560874346,1089.4843779043888,4376.94270142526,-1782.2828786597088,"(95.5, 69830)",153.27884058030946,0.05,0.2010493278503418,4.501787424087524,0.025073718,0.031743277,1906.1833474065609,95.5,69830,40000,9.183898210525513,0.08012589179363702,0.06921122816545391,1974.0437980890333,"(92.0, 7820)"
121,25.400917768478394,2722.034261725022,1001.5903116747403,4731.245676746049,-878.3016218569472,"(96.5, 63730)",162.4785107062369,0.05,0.2055809497833252,4.3618597984313965,0.025130335,0.029776944,1987.768438838407,96.5,63730,40000,9.867574691772461,0.06037262641446071,0.05095112039129289,2171.488233731101,"(88.0, 7560)"
122,25.654828310012817,2649.1740440820063,1258.4304294475241,4602.280182362317,-1953.0910580207083,"(95.5, 69830)",145.42363383661888,0.05,0.1345357894897461,4.286772012710571,0.025056278,0.03243638,2053.908999362767,95.5,69830,40000,8.463377952575684,0.07329121208157084,0.06514575526875695,2759.6237751640233,"(88.0, 7520)"
123,25.97351336479187,2763.817611560044,1192.3603174670284,4460.057658593638,-1984.43096945637,"(95.5, 69850)",146.5135367549897,0.05,0.2400822639465332,4.303481340408325,0.025398036,0.03368836,2124.899860582495,95.5,69850,40000,11.052998304367065,0.06957899366844222,0.06167854468505979,2887.7632227971917,"(92.0, 7530)"
124,25.741939544677734,2860.0182005031147,1164.025052367272,4571.6836341369035,-1953.4610133823332,"(96.5, 68930)",148.4199988315734,0.05,0.16350388526916504,4.13688063621521,0.024679843,0.032216776,2198.411694574557,96.5,68930,40000,13.043415307998657,0.059464615727338195,0.050911598271277954,3053.369613710409,"(92.0, 7330)"
125,25.568520307540894,2751.697963820675,1452.9559074279275,4702.792017244325,-1932.390126665624,"(93.0, 76170)",142.69113799954627,0.05,0.18851470947265625,3.721721649169922,0.025156442,0.033224843,2253.7403214991687,93.0,76170,40000,11.757811307907104,0.08158449050790968,0.06347674601047727,2943.3346990080363,"(92.0, 7360)"
126,23.763007640838623,2913.5163367656,1226.4550675691276,4664.113516807404,-1242.053453315067,"(96.5, 70130)",155.53248863438156,0.05,0.22727489471435547,4.37113618850708,0.025196597,0.03132468,2319.717923025812,96.5,70130,40000,11.095059156417847,0.06713230772896384,0.06111896424725731,2643.5615007995557,"(88.0, 7390)"
127,24.07121515274048,2706.815813195124,1311.0099931819047,4417.339701135837,-1953.3658284473888,"(95.0, 72720)",151.68491559775686,0.05,0.1673750877380371,3.6558146476745605,0.025384467,0.032220356,2358.4277120427437,95.0,72720,40000,11.447491645812988,0.08584345265767399,0.06982300290639583,2372.902099663864,"(88.0, 7450)"
128,26.561153173446655,2728.1052303044776,1449.9449114400868,4652.128082491744,-1963.66957666433,"(93.0, 76740)",151.44682891105583,0.05,0.22277545928955078,4.258491516113281,0.025056636,0.031642202,2395.395463868917,93.0,76740,40000,8.635321140289307,0.08632413666358044,0.07397472715012919,2633.3101793146698,"(100.0, 7390)"
129,24.016408681869507,2959.365297672075,1317.8318628984478,4599.440322819814,-1953.419810856936,"(95.5, 71990)",145.97569591005018,0.05,0.1752028465270996,4.123825788497925,0.025421206,0.03346841,2451.7924472492327,95.5,71990,40000,13.405447959899902,0.07015754499729335,0.05731215968987707,2698.4644983483367,"(100.0, 7420)"
130,26.070833683013916,3042.5824767704344,1252.0304952981414,4670.335488186749,-1444.757968888974,"(95.0, 67700)",144.25156814666553,0.05,0.18783092498779297,4.47811484336853,0.02483931,0.0337894,2510.871450201353,95.0,67700,40000,11.594188690185547,0.05860872251241604,0.049186797989707466,2407.2410496259495,"(96.0, 7410)"
131,24.982198476791382,2985.5783731661854,1077.306511780089,4588.7511658734875,-1425.8346492287558,"(96.5, 64360)",153.1051213858749,0.05,0.18703818321228027,3.9487645626068115,0.025174722,0.032853033,2558.3421424978364,96.5,64360,40000,7.609720468521118,0.05732059129236658,0.0491062150562586,2640.9968798143677,"(100.0, 7610)"
132,26.084381580352783,3072.022328757965,1136.9267950030435,4642.8469668068865,-1569.0959501311786,"(96.5, 66010)",153.78630582334623,0.05,0.11163496971130371,4.417382478713989,0.025174737,0.031318493,2609.7101611238495,96.5,66010,40000,9.382133483886719,0.04617712746919031,0.041006038683531885,2597.5218641550655,"(100.0, 7790)"
133,26.014683485031128,3089.316539965137,1200.0044421417567,4419.055102382445,-1888.8652685004788,"(96.5, 70880)",146.0647866377449,0.05,0.18265151977539062,4.026780605316162,0.024798693,0.03269898,2657.6707990079785,96.5,70880,40000,9.168435096740723,0.05280011708971277,0.04825448397197359,2210.8534044804833,"(96.0, 7710)"
134,25.00451397895813,3032.7829443402443,1163.833208050344,4629.717352887353,-1487.158483450404,"(96.0, 66730)",152.99627228272348,0.05,0.1909031867980957,4.520053386688232,0.024818078,0.03475771,2695.182013541205,96.0,66730,40000,9.036449193954468,0.05904635867956189,0.05113357786990291,2606.674642006251,"(100.0, 7580)"
135,25.93116307258606,2888.5226250214573,1281.189931873978,4700.616848075662,-1942.9689561381742,"(94.5, 70740)",142.54637916513235,0.05,0.22651362419128418,4.3113625049591064,0.025289401,0.03371686,2714.51607468923,94.5,70740,40000,7.659731864929199,0.06931751686134274,0.05690753669534112,2522.132283653895,"(100.0, 7880)"
136,25.97330617904663,2914.6481048562578,1251.5239545797047,4511.721031528393,-1272.004934096367,"(95.0, 67750)",148.73300237809954,0.05,0.21143698692321777,4.584092617034912,0.024699884,0.033034224,2734.529277705933,95.0,67750,40000,6.0825035572052,0.06332705046729324,0.05566473944548389,2297.198270316744,"(92.0, 7820)"
137,25.127734184265137,2975.8412597006336,1247.9848776881822,4697.058434583946,-1984.8090767055153,"(96.0, 69170)",135.27414087578003,0.05,0.1676325798034668,3.8522050380706787,0.024620907,0.035044476,2758.660475905403,96.0,69170,40000,10.499196529388428,0.060046412392883004,0.05122623150530554,2581.362954395331,"(96.0, 7330)"
138,25.76992416381836,3122.8210806650272,1122.2572327186874,4813.502628854716,-1327.3982582300475,"(97.5, 64680)",142.47577257628092,0.05,0.20760250091552734,4.343695402145386,0.02474444,0.034080014,2795.0765363813653,97.5,64680,40000,14.064823150634766,0.0472170918680248,0.04295224594173894,2564.857865289691,"(100.0, 7280)"
139,25.766388177871704,3198.003515636079,1178.3311196629782,4846.3358019006855,-1615.2825812965527,"(97.0, 64230)",130.60392983424535,0.05,0.1797168254852295,4.091229677200317,0.025100546,0.0365294,2835.3692343068365,97.0,64230,40000,12.752289533615112,0.04534429386731401,0.0396927521252656,2999.0732614004028,"(100.0, 7380)"
140,27.185060024261475,3198.3070499703426,1055.7510847018132,4559.149775752478,-1952.8463879481026,"(97.5, 64010)",149.11518072852908,0.05,0.21134662628173828,4.256630182266235,0.025128758,0.032353166,2871.6630158731873,97.5,64010,40000,11.491185188293457,0.039356292663876274,0.03387822443921643,2933.7171163876774,"(100.0, 7240)"
141,26.237436056137085,3121.4431752385267,1212.9523316797427,4753.860896272424,-1931.6286996501615,"(97.0, 67770)",155.1002924655896,0.05,0.18743538856506348,3.5154612064361572,0.024876717,0.030627778,2896.6410318097214,97.0,67770,40000,12.452927589416504,0.05173603088734527,0.04420728987211548,2930.7452427487074,"(100.0, 7240)"
142,26.183924913406372,3204.620974769435,1122.9372598652544,4660.231345537063,-1960.8928354760558,"(97.0, 64750)",146.2716572286994,0.05,0.15228557586669922,4.176961660385132,0.025251241,0.032906078,2927.439026105693,97.0,64750,40000,11.381651878356934,0.04379692888551868,0.037270016486742476,3090.4739419533375,"(100.0, 7230)"
143,26.730725526809692,3172.2400856549516,1207.3263480809946,4606.050410763101,-1848.9837756587742,"(97.0, 68690)",140.53058479221704,0.05,0.17069458961486816,4.352483749389648,0.024892177,0.033137824,2951.9191320606187,97.0,68690,40000,8.045573949813843,0.050140886987707155,0.04237378630747945,2962.8756278482724,"(100.0, 7190)"
144,23.290385723114014,3309.987198545239,1028.7544136434142,4644.5745869334605,-1902.5631349243322,"(98.0, 61420)",154.19358309706865,0.05,0.19619965553283691,4.253532409667969,0.025198275,0.03127355,2987.725938709081,98.0,61420,40000,9.84532642364502,0.03520610592598129,0.030145305929077312,3046.9077022980987,"(96.0, 7080)"
145,26.743048191070557,3324.99623411012,1063.5739887655534,4713.171470889078,-1753.0367386418156,"(97.5, 61120)",150.89052863357026,0.05,0.20709633827209473,4.223599195480347,0.025178274,0.034321584,3021.4529682491852,97.5,61120,40000,14.3875892162323,0.034595140264819836,0.029796819570288017,3245.1036055407444,"(100.0, 7130)"
146,25.142330646514893,3390.4903584893264,1089.4418756495877,4652.827698887764,-1969.7350854841545,"(97.5, 62540)",136.18202607335235,0.05,0.20809006690979004,3.826054096221924,0.023973292,0.03458923,3058.3567072731994,97.5,62540,40000,11.955122232437134,0.047408047826499655,0.03332390080049018,3313.9882596814546,"(100.0, 7210)"
147,24.95448923110962,3451.3111568314816,1078.861344855902,4692.559511872573,-1806.4368852429702,"(98.0, 61750)",154.61663451774845,0.05,0.1670372486114502,3.5133049488067627,0.024875239,0.032358255,3097.6521522290277,98.0,61750,40000,14.778867721557617,0.03790207665995565,0.03214508736442982,3463.5202888962003,"(100.0, 7110)"
148,24.30221176147461,3411.206084187053,1039.522174265611,4570.816215390351,-1654.6907367116776,"(98.0, 61450)",149.20541982025998,0.05,0.21199321746826172,4.043664455413818,0.025249721,0.033212785,3129.0075454248304,98.0,61450,40000,13.902583599090576,0.03873441215672982,0.033566641630095866,3463.1590167812888,"(96.0, 7160)"
149,25.947391033172607,3445.181567050398,990.8294628506483,4858.001962676127,-1350.6652509510166,"(97.5, 61920)",151.1799024140641,0.05,0.17241549491882324,4.5714638233184814,0.025177589,0.03276252,3160.6249475873874,97.5,61920,40000,10.964765548706055,0.037314205841219805,0.031993103205950224,3159.775984520954,"(100.0, 7070)"
150,24.7429518699646,3533.0416353575506,1139.5996476095402,4610.260665229277,-1786.958225109788,"(97.0, 64830)",148.5293311317667,0.05,0.203582763671875,4.282703399658203,0.024895748,0.03035525,3197.866616364404,97.0,64830,40000,9.477891683578491,0.03983356033200092,0.030262941170455877,3442.2221023898032,"(100.0, 7020)"
151,26.26778268814087,3507.0938944252744,936.8349406407272,4614.606555080334,-1820.361185056045,"(98.5, 58300)",155.32700264572455,0.05,0.15088129043579102,4.0641930103302,0.024819916,0.031511977,3228.789344170491,98.5,58300,40000,14.440423011779785,0.02932011204596683,0.022603876204986495,3476.410386033271,"(100.0, 6960)"
152,25.53666114807129,3460.5077240573255,1163.646839925115,4817.133944895425,-2090.6074489764223,"(95.5, 63410)",145.56770155243086,0.05,0.1872425079345703,4.420557975769043,0.025545623,0.03186392,3251.9611821591743,95.5,63410,40000,13.891631603240967,0.03697384380600514,0.03132736798595904,3281.9549510446363,"(100.0, 6920)"
153,26.61823320388794,3460.6720827639497,1183.6303576551365,4725.540469991014,-1982.834655638142,"(97.0, 63800)",143.96998366722326,0.05,0.17750096321105957,4.277055740356445,0.025194012,0.034601074,3272.8322722196517,97.0,63800,40000,15.940833330154419,0.03686679665754148,0.02954588576383641,3428.737218164836,"(96.0, 7080)"
154,25.90870475769043,3365.2283863536118,1366.9583078817925,4736.123543801171,-1974.0571942465142,"(94.5, 71030)",145.8059942059749,0.05,0.17671513557434082,4.417672872543335,0.024853671,0.032585997,3282.0718836330475,94.5,71030,40000,12.113289833068848,0.05518808757722182,0.04257707952905083,3373.0949015176816,"(100.0, 7060)"
155,26.068594932556152,3511.8842385666608,1017.9012860698006,4725.371120410571,-1529.8478380320184,"(98.5, 61570)",144.85125170464892,0.05,0.2180638313293457,4.2502875328063965,0.02500489,0.03282421,3305.053119126409,98.5,61570,40000,9.310650825500488,0.03394022202651315,0.02745557834568659,3268.1972949466535,"(100.0, 7070)"
156,25.20591425895691,3511.640726099169,1133.164998612794,4853.012010200678,-1991.0475364676688,"(96.5, 63830)",141.25721390520377,0.05,0.13582873344421387,3.9317362308502197,0.025092123,0.03465827,3325.711879823685,96.5,63830,40000,12.349336624145508,0.03722051625585314,0.02962540656707292,2873.1151141541077,"(100.0, 7180)"
157,26.52512264251709,3647.887551327672,965.1588019857596,4804.678698435371,-1933.0100213679734,"(98.0, 60570)",132.02381062002894,0.05,0.17715764045715332,3.926840305328369,0.025259301,0.038615987,3357.929446974084,98.0,60570,40000,9.836347579956055,0.026164753409663326,0.021775813321996997,3126.0936545152585,"(100.0, 7200)"
158,26.19184398651123,3576.21262456769,1024.920318064941,4742.74814237192,-1907.9390401781775,"(99.0, 59240)",147.40838472323296,0.05,0.21164751052856445,4.456137418746948,0.02492055,0.032377057,3379.7577647334447,99.0,59240,40000,11.176284790039062,0.03040061085451735,0.02619986036182001,3160.7653501698783,"(100.0, 7200)"
159,27.0095272064209,3652.46711923457,1023.099149534514,4855.10203881942,-1711.856464211689,"(97.0, 60790)",130.13918486884813,0.05,0.24178028106689453,4.2754011154174805,0.02447349,0.03664259,3407.0287001835572,97.0,60790,40000,12.136516809463501,0.025787277616453243,0.01880124742132529,3057.166043760704,"(100.0, 7200)"
